eligió	vybral	elegir	vybrat	V;IND;SG;3;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
firmar	podepsat	firmar	podepsat	V;NFIN	V;POS;NFIN
describir	popište	describir	popišít	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
describir	popsat	describir	popsat	V;NFIN	V;POS;NFIN
expresiones	výrazů	expresión	výraz	N;FEM;PL	N;INAN;GEN;MASC;PL;POS
expresiones	výrazy	expresión	výraz	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
songs	písně	songs	píseň	N	N;NOM;FEM;PL;POS
songs	písničky	songs	písnička	N	N;NOM;FEM;PL;POS
songs	skladby	songs	skladba	N	N;NOM;FEM;PL;POS
ruptura	rozchod	ruptura	rozchod	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
ruptura	prasknutí	ruptura	prasknutí	N;FEM;SG	N;NOM;NEUT;SG;POS
emisora	hlasatel	emisora	hlasatel	N;FEM;SG	N;ANIM;NOM;MASC;SG;POS
filósofos	filozofové	filósofo	filozof	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
previsto	plánované	previsto	plánovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
previsto	plánováno	previsto	plánovaný	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
previsto	plánovaný	previsto	plánovaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
previsto	naplánované	previsto	naplánovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
previsto	plánovaná	previsto	plánovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
adolescente	teenager	adolescente	teenager	N;SG	N;ANIM;NOM;MASC;SG;POS
actualizado	aktualizované	actualizado	aktualizovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
actualizado	aktualizováno	actualizado	aktualizovaný	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
prototipo	prototyp	prototipo	prototyp	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
dinámica	dynamika	dinámica	dynamika	N;FEM;SG	N;NOM;FEM;SG;POS
dinámica	dynamics	dinámica	dynamics	N;FEM;SG	N;NOM;MASC;SG;POS
dinámica	dynamiku	dinámica	dynamika	N;FEM;SG	N;ACC;FEM;SG;POS
dinámica	dynamika	dinámica	dynamika	N;FEM;SG	N;NOM;FEM;SG;POS
variación	změna	variación	změna	N;FEM;SG	N;NOM;FEM;SG;POS
latitud	šířka	latitud	šířka	N;FEM;SG	N;NOM;FEM;SG;POS
trío	trojka	trío	trojka	N;MASC;SG	N;NOM;FEM;SG;POS
trío	trojku	trío	trojka	N;MASC;SG	N;ACC;FEM;SG;POS
trío	trio	trío	trio	N;MASC;SG	N;NOM;NEUT;SG;POS
óleo	ropa	óleo	ropa	N;MASC;SG	N;NOM;FEM;SG;POS
óleo	olej	óleo	olej	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
caudal	tok	caudal	tok	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
caudal	průtok	caudal	průtok	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
caudal	toku	caudal	tok	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
grabada	vyryté	grabado	vyrytý	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
asiático	asijský	asiático	asijský	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
asiático	asijská	asiático	asijský	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
anchura	šířka	anchura	šířka	N;FEM;SG	N;NOM;FEM;SG;POS
anchura	šířku	anchura	šířka	N;FEM;SG	N;ACC;FEM;SG;POS
utilidad	užitečnost	utilidad	užitečnost	N;FEM;SG	N;NOM;FEM;SG;POS
utilidad	užitečnost	utilidad	užitečnost	N;FEM;SG	N;NOM;FEM;SG;POS
manchester	manchesteru	manchester	manchester	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
celebrada	držené	celebrado	držený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
celebrada	držen	celebrado	držený	ADJ;FEM;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
receptor	receptoru	receptor	receptor	N;MASC;SG	N;INAN;DAT;MASC;SG;POS
receptor	příjemce	receptor	příjemce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
receptor	přijímač	receptor	přijímač	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
receptor	příjemce	receptor	příjemce	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
personalmente	osobně	personalmente	osobně	ADV	ADV;POS
desapareció	zmizel	desaparecer	zmizet	V;IND;SG;3;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
prólogo	předmluvě	prólogo	předmluva	N;MASC;SG	N;DAT;FEM;SG;POS
