και	oraz	και	oraz	CONJ	CONJ
από	od	από	od	ADP	ADP
για	dla	για	dla	ADP	ADP
κατηγορία	kategoria	κατηγορία	kategoria	N;NOM;FEM;SG	N;NOM;FEM;SG
τους	ich	μου	on	PRO;GEN;MASC;PL;3	PRO;GEN;MASC;PL;3
έχει	posiada	έχω	posiadać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
έχει	ma	έχω	mieć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
αλλά	ale	αλλά	ale	CONJ	CONJ
μετά	wtedy	μετά	wtedy	ADV	ADV
όπως	jak	όπως	jak	ADV	ADV
είχε	mial	έχω	mial	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
είχε	miał	έχω	mieć	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
είχε	miała	έχω	mieć	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN;ACT
είχε	miał	έχω	mieć	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
όπου	gdziekolwiek	όπου	gdziekolwiek	ADV	ADV
όπου	gdzie	όπου	gdzie	ADV	ADV
όταν	gdy	όταν	gdy	CONJ	CONJ
μπορεί	można	μπορώ	można	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
ομάδα	grupy	ομάδα	grupa	N;ACC;FEM;SG	N;ACC;FEM;SG
μεταξύ	między	μεταξύ	między	ADP	ADP
χρόνια	lata	χρόνος	rok	N;NOM;NEUT;PL	N;NOM;MASC;PL
πιο	bardziej	πιο	bardzo	ADV	ADV;CMPR
πιο	więcej	πιο	dużo	ADV	ADV;CMPR
πόλη	miejscowość	πόλη	miejscowość	N;NOM;FEM;SG	N;NOM;FEM;SG
πόλη	miasto	πόλη	miasto	N;NOM;FEM;SG	N;NOM;NEUT;SG
πόλη	miejscowość	πόλη	miejscowość	N;NOM;FEM;SG	N;NOM;FEM;SG
πόλη	miasto	πόλη	miasto	N;NOM;FEM;SG	N;NOM;NEUT;SG
πολύ	bardzo	πολύ	bardzo	ADV	ADV
περιοχή	region	περιοχή	region	N;NOM;FEM;SG	N;NOM;MASC;SG
περιοχή	teren	περιοχή	teren	N;NOM;FEM;SG	N;NOM;MASC;SG
περιοχή	powierzchnia	περιοχή	powierzchnia	N;NOM;FEM;SG	N;NOM;FEM;SG
περιοχή	obszar	περιοχή	obszar	N;NOM;FEM;SG	N;NOM;MASC;SG
τότε	wtedy	τότε	wtedy	ADV	ADV
όνομα	nazwisko	όνομα	nazwisko	N;NOM;NEUT;SG	N;NOM;NEUT;SG
όνομα	imię	όνομα	imię	N;NOM;NEUT;SG	N;NOM;NEUT;SG
όνομα	nazwa	όνομα	nazwa	N;NOM;NEUT;SG	N;NOM;FEM;SG
μέρος	część	μέρος	część	N;NOM;NEUT;SG	N;NOM;FEM;SG
μέρος	miejsce	μέρος	miejsce	N;NOM;NEUT;SG	N;NOM;NEUT;SG
σήμερα	dzisiaj	σήμερα	dzisiaj	ADV	ADV
σήμερα	dziś	σήμερα	dziś	ADV	ADV
μαζί	razem	μαζί	razem	ADV	ADV
μαζί	wspólnie	μαζί	wspólnie	ADV	ADV
ιστορία	historia	ιστορία	historia	N;NOM;FEM;SG	N;NOM;FEM;SG
ιστορία	opowieść	ιστορία	opowieść	N;NOM;FEM;SG	N;NOM;FEM;SG
ιστορία	zdarzenie	ιστορία	zdarzenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ιστορία	opowiadanie	ιστορία	opowiadać	N;NOM;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ιστορία	historia	ιστορία	historia	N;NOM;FEM;SG	N;NOM;FEM;SG
