och	そして	och	そして	CONJ	CONJ
månaden	毎月	månad	毎月	N;NOM;DEF;MASC+FEM;SG	N
månaden	月間	månad	月間	N;NOM;DEF;MASC+FEM;SG	N
månaden	月刊	månad	月刊	N;NOM;DEF;MASC+FEM;SG	N
månaden	月間	månad	月間	N;NOM;DEF;MASC+FEM;SG	N
nederbörd	降雨	nederbörd	降雨	N;NOM;INDF;MASC+FEM;SG	N
nederbörd	降雨	nederbörd	降雨	N;NOM;INDF;MASC+FEM;SG	N
nederbörd	降水	nederbörd	降水	N;NOM;INDF;MASC+FEM;SG	N
ingår	含む	ingå	含む	V;IND;PRS;FIN;ACT	V
ett	一	en	一	NUM;NOM;INDF;NEUT;SG	NUM
familjen	家族	familj	家族	N;NOM;DEF;MASC+FEM;SG	N
delen	パート	del	パート	N;NOM;DEF;MASC+FEM;SG	N
delen	部分	del	部分	N;NOM;DEF;MASC+FEM;SG	N
life	生命	life	生命	N;NOM;INDF;MASC+FEM;SG	N
life	人生	life	人生	N;NOM;INDF;MASC+FEM;SG	N
life	ライフ	life	ライフ	N;NOM;INDF;MASC+FEM;SG	N
landet	国名	land	国名	N;NOM;DEF;NEUT;SG	N
landet	カントリー	land	カントリー	N;NOM;DEF;NEUT;SG	N
meter	メートル	meter	メートル	N;NOM;INDF;MASC+FEM;PL	N
meter	メートル	meter	メートル	N;NOM;INDF;MASC+FEM;PL	N
meter	メーター	meter	メーター	N;NOM;INDF;MASC+FEM;PL	N
meter	メートル	meter	メートル	N;NOM;INDF;MASC+FEM;PL	N
meter	メーター	meter	メーター	N;NOM;INDF;MASC+FEM;PL	N
meter	ヤード	meter	ヤード	N;NOM;INDF;MASC+FEM;PL	N
huvudstaden	資本	huvudstad	資本	N;NOM;DEF;MASC+FEM;SG	N
huvudstaden	首都	huvudstad	首都	N;NOM;DEF;MASC+FEM;SG	N
invånare	住民	invånare	住民	N;NOM;INDF;MASC+FEM;PL	N
invånare	住民	invånare	住民	N;NOM;INDF;MASC+FEM;PL	N
invånare	市民	invånare	市民	N;NOM;INDF;MASC+FEM;PL	N
millimeter	ミリメートル	millimet	ミリメートル	N;NOM;INDF;MASC+FEM;PL	N
genomsnitt	平均	genomsnitt	平均	N;NOM;INDF;NEUT;SG	N
var	どこ	var	どこ	PRO;INDF;MASC+FEM;SG	PRO
vattendrag	河川	vattendrag	河川	N;NOM;INDF;NEUT;SG	N
men	でも	men	でも	CONJ	CONJ
men	しかし	men	しかし	CONJ	CONJ
externa	外部	ext	外部	N;NOM;DEF;MASC+FEM;PL	N
läge	所在	läge	所在	N;NOM;INDF;NEUT;SG	N
läge	ロケーション	läge	ロケーション	N;NOM;INDF;NEUT;SG	N
läge	場所	läge	場所	N;NOM;INDF;NEUT;SG	N
läge	モード	läge	モード	N;NOM;INDF;NEUT;SG	N
februari	二月	februari	二月	N;NOM;INDF;MASC+FEM;SG	N
kommun	市町村	kommun	市町村	N;NOM;INDF;MASC+FEM;SG	N
två	二	två	二	NUM;NOM	NUM
två	二	två	二	NUM;NOM	NUM
terrängen	地形	terräng	地形	N;NOM;DEF;MASC+FEM;SG	N
long	ロング	long	ロング	N;NOM;INDF;MASC+FEM;SG	N
juni	六月	juni	六月	N;NOM;INDF;MASC+FEM;SG	N
lat	だら	lat	たら	N;NOM;INDF;MASC+FEM;SG	N
växer	栽培	växa	栽培	V;IND;PRS;FIN;ACT	V
växer	成長	växa	成長	V;IND;PRS;FIN;ACT	V
växer	育つ	växa	育つ	V;IND;PRS;FIN;ACT	V
nära	近く	nära	近く	ADV	ADV
väster	ウエスト	väster	ウエスト	N;NOM;INDF;MASC+FEM;SG	N
väster	西部	väster	西部	N;NOM;INDF;MASC+FEM;SG	N
öster	イースト	öster	イースト	N;NOM;INDF;MASC+FEM;SG	N
berg	マウンテン	berg	マウンテン	N;NOM;INDF;NEUT;SG	N
berg	山地	berg	山地	N;NOM;INDF;NEUT;SG	N
berg	山脈	berg	山脈	N;NOM;INDF;NEUT;SG	N
mars	マーチ	mars	マーチ	N;NOM;INDF;MASC+FEM;SG	N
mars	行進	mars	行進	N;NOM;INDF;MASC+FEM;SG	N
mars	火星	mars	火星	N;NOM;INDF;MASC+FEM;SG	N
oktober	十月	oktober	十月	N;NOM;INDF;MASC+FEM;SG	N
september	九月	september	九月	N;NOM;INDF;MASC+FEM;SG	N
huvudsakligen	主に	huvudsakligen	主に	ADV	ADV
huvudsakligen	主に	huvudsakligen	主に	ADV	ADV
ovanligt	珍しい	ovanlig	珍しい	ADJ;NOM;INDF;NEUT;SG	ADJ
ovanligt	珍しい	ovanlig	珍しい	ADJ;NOM;INDF;NEUT;SG	ADJ
regionen	リージョン	region	リージョン	N;NOM;DEF;MASC+FEM;SG	N
