uma	één	um	één	NUM	NUM
com	met	com	met	ADP	ADP
para	voor	para	voor	ADP	ADP
por	voor	por	voor	ADP	ADP
como	hoe	como	hoe	ADV	ADV
dos	dos	dos	dos	N;MASC;SG	N;MASC+FEM;SG
utc	utc	utc	utc	N;MASC;SG	N;MASC+FEM;SG
são	zijn	ser	zijn	V;IND;PL;3;PRS;FIN	V;PL;PRS;FIN
das	das	das	das	N;MASC;SG	N;MASC+FEM;SG
também	ook	também	ook	ADV	ADV
também	ook	também	ook	ADV	ADV
mas	maar	mas	maar	CONJ	CONJ
discussão	discussie	discussão	discussie	N;FEM;SG	N;MASC+FEM;SG
entre	tussen	entre	tussen	ADP	ADP
anos	jaren	ano	jaar	N;MASC;PL	N;PL
sobre	over	sobre	over	ADP	ADP
tem	heeft	ter	hebben	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
cidade	stad	cidade	stad	N;FEM;SG	N;MASC+FEM;SG
cidade	stad	cidade	stad	N;FEM;SG	N;MASC+FEM;SG
quando	wanneer	quando	wanneer	ADV	ADV
foram	waren	ser	zijn	V;IND;PL;3;PST;FIN	V;PL;PST;FIN
onde	waar	onde	waar	ADV	ADV
grande	groot	grande	groot	ADJ;MASC;SG	ADJ
grande	grote	grande	groot	ADJ;MASC;SG	ADJ
grande	groot	grande	groot	ADJ;MASC;SG	ADJ
grande	grote	grande	groot	ADJ;MASC;SG	ADJ
grande	groot	grande	groot	ADJ;MASC;SG	ADJ
grande	geweldig	grande	geweldig	ADJ;MASC;SG	ADJ
grande	fantastisch	grande	fantastisch	ADJ;MASC;SG	ADJ
rio	rio	rio	rio	N;MASC;SG	N;MASC+FEM;SG
rio	rivier	rio	rivier	N;MASC;SG	N;MASC+FEM;SG
rio	river	rio	river	N;MASC;SG	N;MASC+FEM;SG
depois	dan	depois	dan	ADV	ADV
depois	daarna	depois	daarna	ADV	ADV
depois	straks	depois	straks	ADV	ADV
estado	status	estado	status	N;MASC;SG	N;MASC+FEM;SG
