mai	більше	mai	більше	ADV	ADV;CMPR
sit	сайт	sit	сайт	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
prin	через	prin	через	ADP;ACC	ADP;ACC
mare	великий	mare	великий	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
mare	велике	mare	великий	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
mare	велика	mare	великий	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mare	великий	mare	великий	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
are	має	avea	мати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
externe	зовнішні	extern	зовнішній	ADJ;INDF;FEM;PL	ADJ;NOM;PL
locuitori	мешканці	locuitor	мешканець	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
locuitori	мешканці	locuitor	мешканець	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
locuitori	мешканців	locuitor	мешканець	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
legaturi	лінки	legatură	лінка	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
legaturi	посилання	legatură	посилання	N;INDF;FEM;PL	N;INAN;NOM;NEUT;PL
legaturi	посиланнями	legatură	посилання	N;INDF;FEM;PL	N;INAN;INS;NEUT;PL
legaturi	посилань	legatură	посилання	N;INDF;FEM;PL	N;INAN;GEN;NEUT;PL
legaturi	лінки	legatură	лінка	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
legaturi	посилання	legatură	посилання	N;INDF;FEM;PL	N;INAN;NOM;NEUT;PL
legaturi	посиланнями	legatură	посилання	N;INDF;FEM;PL	N;INAN;INS;NEUT;PL
legaturi	посилань	legatură	посилання	N;INDF;FEM;PL	N;INAN;GEN;NEUT;PL
vezi	подивитися	vedea	подивитися	V;IND;SG;2;PRS;FIN	V;PFV;NFIN
vezi	переглянути	vedea	переглянути	V;IND;SG;2;PRS;FIN	V;PFV;NFIN
dar	але	dar	але	CONJ;POS	CONJ
nume	назва	nume	назва	N;INDF	N;INAN;NOM;FEM;SG
ani	роки	an	рік	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
poate	можливо	poate	можливо	ADV	ADV
rege	король	rege	король	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
rege	цар	rege	цар	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
sub	під	sub	під	ADP;ACC	ADP;ACC
septembrie	вересня	septembrie	вересень	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
septembrie	вересень	septembrie	вересень	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
timp	тайм	timp	тайм	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
timp	час	timp	час	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
despre	про	despre	про	ADP;ACC	ADP;ACC
unde	звідки	unde	звідки	ADV	ADV
iunie	червня	iunie	червень	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
iunie	червень	iunie	червень	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
octombrie	жовтень	octombrie	жовтень	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
octombrie	жовтня	octombrie	жовтень	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
august	серпня	august	серпень	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
august	серпень	august	серпень	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
sat	село	sat	село	N;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
