הענקת	απονομή	הענקה	απονομή	N;PSSD;FEM;SG	N;ACC;FEM;SG
אתגר	πρόκληση	אתגר	πρόκληση	N;MASC;SG	N;ACC;FEM;SG
נערים	αγόρια	נער	αγόρι	N;MASC;PL	N;NOM;NEUT;PL
נערים	παιδιά	נער	παιδί	N;MASC;PL	N;NOM;NEUT;PL
נערים	έφηβοι	נער	έφηβος	N;MASC;PL	N;NOM;MASC;PL
נערים	παλικάρια	נער	παλικάριο	N;MASC;PL	N;NOM;NEUT;PL
הדוק	σφιχτή	הדוק	σφιχτός	ADJ;MASC;SG	ADJ;NOM;FEM;SG
הדוק	σφιχτό	הדוק	σφιχτός	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
צריכת	κατανάλωση	צריך	κατανάλωση	N;FEM;SG	N;ACC;FEM;SG
פרוטוקול	πρωτόκολλο	פרוטוקול	πρωτόκολλο	N;MASC;SG	N;NOM;NEUT;SG
לחזית	μπροστά	לחזית	μπροστά	ADV	ADV
בהרחבה	εκτενώς	בהרחבה	εκτενώς	ADV	ADV
חלשה	αδύναμος	חלש	αδύναμος	N;FEM;SG	N;NOM;MASC;SG
סערה	τρικυμία	סערה	τρικυμία	N;FEM;SG	N;NOM;FEM;SG
סערה	καταιγίδα	סערה	καταιγίδα	N;FEM;SG	N;NOM;FEM;SG
סערה	θύελλα	סערה	θύελλα	N;FEM;SG	N;NOM;FEM;SG
מנגן	παίξιμο	מנגן	παίξιμο	N;MASC;SG	N;NOM;NEUT;SG
מנגן	μαγγάνιο	מנגן	μαγγάνιο	N;MASC;SG	N;NOM;NEUT;SG
מנצחים	νικητές	מנצח	νικητής	N;MASC;PL	N;NOM;MASC;PL
הומור	χιούμορ	הומור	χιούμορ	N;MASC;SG	N;NOM;NEUT;SG
הומור	χιούμορ	הומור	χιούμορ	N;MASC;SG	N;NOM;NEUT;SG
אשראי	πίστωση	אשראי	πίστωση	N;MASC;SG	N;ACC;FEM;SG
זרמים	ρεύματα	זרם	ρεύμα	N;MASC;PL	N;NOM;NEUT;PL
זרמים	ροές	זרם	ροή	N;MASC;PL	N;NOM;FEM;PL
זרמים	ρεύματα	זרם	ρεύμα	N;MASC;PL	N;NOM;NEUT;PL
גדודים	κοόρτεις	גדוד	κόορ	N;MASC;PL	N;NOM;FEM;PL
