και	in	και	in	CONJ	CONJ
από	iz	από	iz	ADP	ADP;GEN
από	od	από	od	ADP	ADP;GEN
κατηγορία	kategorija	κατηγορία	kategorija	N;NOM;FEM;SG	N;NOM;FEM;SG
τους	njih	μου	on	PRO;GEN;MASC;PL;3	PRO;GEN;MASC;PL;3
ένα	ena	ένας	en	NUM;NOM;NEUT;SG	NUM;NOM;FEM;SG
ένα	en	ένας	en	NUM;NOM;NEUT;SG	NUM;NOM;MASC;SG
ένα	eden	ένας	eden	NUM;NOM;NEUT;SG	NUM;NOM;MASC;SG
ένα	eno	ένας	en	NUM;NOM;NEUT;SG	NUM;NOM;NEUT;SG
μια	ena	ένας	en	NUM;NOM;FEM;SG	NUM;NOM;FEM;SG
μια	en	ένας	en	NUM;NOM;FEM;SG	NUM;NOM;MASC;SG
μια	eden	ένας	eden	NUM;NOM;FEM;SG	NUM;NOM;MASC;SG
μια	eno	ένας	en	NUM;NOM;FEM;SG	NUM;NOM;NEUT;SG
έχει	ima	έχω	imeti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
αλλά	toda	αλλά	toda	CONJ	CONJ
αλλά	ampak	αλλά	ampak	CONJ	CONJ
αλλά	vendar	αλλά	vendar	CONJ	CONJ
μετά	potem	μετά	potem	ADV	ADV
είχε	imelo	έχω	imeti	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;NEUT;SG;V.PTCP
είχε	imel	έχω	imeti	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;SG;V.PTCP
είχε	imela	έχω	imeti	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;FEM;SG;V.PTCP
όπου	kjerkoli	όπου	kjerkoli	ADV	ADV
όπου	kje	όπου	kje	ADV	ADV
όταν	kadar	όταν	kadar	CONJ	CONJ
όταν	ko	όταν	ko	CONJ	CONJ
μέχρι	do	μέχρι	do	ADP	ADP;GEN
μία	ena	ένας	en	NUM;NOM;FEM;SG	NUM;NOM;FEM;SG
μία	en	ένας	en	NUM;NOM;FEM;SG	NUM;NOM;MASC;SG
μία	eden	ένας	eden	NUM;NOM;FEM;SG	NUM;NOM;MASC;SG
μία	eno	ένας	en	NUM;NOM;FEM;SG	NUM;NOM;NEUT;SG
ομάδα	skupino	ομάδα	skupina	N;ACC;FEM;SG	N;ACC;FEM;SG
μεταξύ	med	μεταξύ	med	ADP	ADP;INS
πιο	bolj	πιο	bolj	ADV	ADV;CMPR
πόλη	mesto	πόλη	mesto	N;NOM;FEM;SG	N;NOM;NEUT;SG
πόλη	mesto	πόλη	mesto	N;NOM;FEM;SG	N;NOM;NEUT;SG
πολύ	zelo	πολύ	zelo	ADV	ADV
περιοχή	regija	περιοχή	regija	N;NOM;FEM;SG	N;NOM;FEM;SG
περιοχή	območje	περιοχή	območje	N;NOM;FEM;SG	N;NOM;NEUT;SG
περιοχή	površina	περιοχή	površina	N;NOM;FEM;SG	N;NOM;FEM;SG
περιοχή	področje	περιοχή	področje	N;NOM;FEM;SG	N;NOM;NEUT;SG
τότε	potem	τότε	potem	ADV	ADV
όνομα	ime	όνομα	ime	N;NOM;NEUT;SG	N;NOM;NEUT;SG
μέρος	del	μέρος	del	N;NOM;NEUT;SG	N;NOM;MASC;SG
μέρος	plac	μέρος	plac	N;NOM;NEUT;SG	N;NOM;MASC;SG
μέρος	kraj	μέρος	kraj	N;NOM;NEUT;SG	N;NOM;MASC;SG
σήμερα	danes	σήμερα	danes	ADV	ADV
μέσα	notri	μέσα	notri	ADV	ADV
μαζί	skupaj	μαζί	skupaj	ADV	ADV
ιστορία	zgodba	ιστορία	zgodba	N;NOM;FEM;SG	N;NOM;FEM;SG
ιστορία	zgodovina	ιστορία	zgodovina	N;NOM;FEM;SG	N;NOM;FEM;SG
πρωτάθλημα	league	πρωτάθλημα	league	N;NOM;NEUT;SG	N;NOM;MASC;SG
πρωτάθλημα	liga	πρωτάθλημα	liga	N;NOM;NEUT;SG	N;NOM;FEM;SG
πρωτάθλημα	prvenstvo	πρωτάθλημα	prvenstvo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
αργότερα	pozneje	αργά	pozno	ADV;CMPR	ADV;CMPR
αργότερα	kasneje	αργά	kasno	ADV;CMPR	ADV;CMPR
νέα	nove	νέος	nov	ADJ;NOM;NEUT;PL	ADJ;NOM;FEM;PL
περίπου	glede	περίπου	glede	ADV	ADV
περίπου	približno	περίπου	približno	ADV	ADV
πριν	prej	πριν	prej	ADV	ADV;CMPR
χωρίς	brez	χωρίς	brez	ADP	ADP;GEN
εθνική	nacionalna	εθνικός	nacionalen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
εθνική	nacionalno	εθνικός	nacionalen	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
εθνική	nacionalni	εθνικός	nacionalen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
συζήτηση	razpravo	συζήτηση	razprava	N;ACC;FEM;SG	N;ACC;FEM;SG
αρχείο	arhiv	αρχείο	arhiv	N;NOM;NEUT;SG	N;NOM;MASC;SG
αρχείο	datoteka	αρχείο	datoteka	N;NOM;NEUT;SG	N;NOM;FEM;SG
πρέπει	mora	πρέπει	morati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
πάνω	zgoraj	πάνω	zgoraj	ADV	ADV
έλληνες	grki	έλληνας	grk	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;PL
ομάδες	skupine	ομάδα	skupina	N;NOM;FEM;PL	N;NOM;FEM;PL
ομάδες	ekipe	ομάδα	ekipa	N;NOM;FEM;PL	N;NOM;FEM;PL
ομάδες	moštva	ομάδα	moštvo	N;NOM;FEM;PL	N;NOM;NEUT;PL
έργο	projekt	έργο	projekt	N;NOM;NEUT;SG	N;NOM;MASC;SG
έργο	delo	έργο	delo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
κυρίως	pretežno	κυρίως	pretežno	ADV	ADV
κυρίως	večinoma	κυρίως	večinoma	ADV	ADV
κυρίως	večinoma	κυρίως	večinoma	ADV	ADV
κυρίως	največkrat	κυρίως	največkrat	ADV	ADV;RL
όχι	ne	όχι	ne	PART	PART
ελληνική	grški	ελληνικός	grški	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ελληνική	grško	ελληνικός	grški	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ελληνική	grška	ελληνικός	grški	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
μεγάλη	velika	μεγάλος	velik	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
