och	et	och	et	CONJ	CONJ
med	avec	med	avec	ADP	ADP
runt	autour	runt	autour	ADV	ADV
runt	alentour	runt	alentour	ADV	ADV
månaden	mois	månad	mois	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
nederbörd	pluviométrie	nederbörd	pluviométrie	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
nederbörd	précipitation	nederbörd	précipitation	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ingår	inclut	ingå	inclure	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ingår	comprend	ingå	comprendre	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
familjen	famille	familj	famille	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
för	pour	för	pour	ADP	ADP
delen	partie	del	partie	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
släktet	genre	släkte	genre	N;NOM;DEF;NEUT;SG	N;MASC;SG
life	vie	life	vie	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
landet	pays	land	pays	N;NOM;DEF;NEUT;SG	N;MASC;SG
meter	mètres	meter	mètre	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
meter	compteurs	meter	compteur	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
meter	mètres	meter	mètre	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
meter	verges	meter	verge	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
meter	yards	meter	yard	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
huvudstaden	capitole	huvudstad	capitole	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
huvudstaden	majuscule	huvudstad	majuscule	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
huvudstaden	capitale	huvudstad	capitale	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
huvudstaden	capital	huvudstad	capital	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
havet	mer	hav	mer	N;NOM;DEF;NEUT;SG	N;FEM;SG
havet	océan	hav	océan	N;NOM;DEF;NEUT;SG	N;MASC;SG
invånare	habitants	invånare	habitant	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
invånare	habitants	invånare	habitant	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
invånare	résidents	invånare	résident	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
invånare	citoyens	invånare	citoyen	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
januari	janvier	januari	janvier	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
millimeter	millimètres	millimet	millimètre	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
millimeter	millimètres	millimet	millimètre	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
millimeter	millimètres	millimet	millimètre	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
genomsnitt	moyenne	genomsnitt	moyenne	N;NOM;INDF;NEUT;SG	N;FEM;SG
genomsnittlig	moyen	genomsnittlig	moyen	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
juli	juillet	juli	juillet	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
har	avoir	ha	avoir	V;IND;PRS;FIN;ACT	V;NFIN
från	de	från	de	ADP	ADP
från	depuis	från	depuis	ADP	ADP
provinsen	province	provins	province	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
närheten	proximité	närhet	proximité	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
men	mais	men	mais	CONJ	CONJ
högsta	suprême	hög	suprême	ADJ;NOM;DEF;RL	ADJ;MASC;SG
högsta	suprêmes	hög	suprême	ADJ;NOM;DEF;RL	ADJ;MASC;PL
högsta	maximale	hög	maximal	ADJ;NOM;DEF;RL	ADJ;FEM;SG
högsta	maximal	hög	maximal	ADJ;NOM;DEF;RL	ADJ;MASC;SG
högsta	maximales	hög	maximal	ADJ;NOM;DEF;RL	ADJ;FEM;PL
högsta	maximum	hög	maximum	ADJ;NOM;DEF;RL	ADJ;MASC;SG
