och	in	och	in	CONJ	CONJ
som	kot	som	kot	CONJ	CONJ
som	ki	som	ki	CONJ	CONJ
runt	naokrog	runt	naokrog	ADV	ADV
månaden	mesec	månad	mesec	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
ligger	nahaja	ligga	nahajati	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
ingår	vključuje	ingå	vključevati	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
ett	ena	en	en	NUM;NOM;INDF;NEUT;SG	NUM;NOM;FEM;SG
ett	en	en	en	NUM;NOM;INDF;NEUT;SG	NUM;NOM;MASC;SG
ett	eden	en	eden	NUM;NOM;INDF;NEUT;SG	NUM;NOM;MASC;SG
ett	eno	en	en	NUM;NOM;INDF;NEUT;SG	NUM;NOM;NEUT;SG
familjen	druzina	familj	druzina	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
familjen	družina	familj	družina	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
delen	del	del	del	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
släktet	rod	släkte	rod	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG
underarter	podvrste	underart	podvrsti	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
life	zivljenje	life	zivljenje	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
life	življenje	life	življenje	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
landet	dežela	land	dežela	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
landet	država	land	država	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
meter	ladjedelnice	meter	ladjedelnica	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
huvudstaden	capitol	huvudstad	capitol	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
huvudstaden	prestolnica	huvudstad	prestolnica	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
huvudstaden	kapital	huvudstad	kapital	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
havet	morje	hav	morje	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
havet	ocean	hav	ocean	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG
invånare	prebivalci	invånare	prebivalec	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	stanovalci	invånare	stanovalec	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	prebivalci	invånare	prebivalec	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	meščani	invånare	meščan	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	državljani	invånare	državljan	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
januari	januar	januari	januar	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
genomsnitt	povprečje	genomsnitt	povprečje	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
genomsnittlig	povprečna	genomsnittlig	povprečen	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
genomsnittlig	povprečno	genomsnittlig	povprečen	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
juli	julij	juli	julij	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
har	ima	ha	imeti	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
har	imajo	ha	imeti	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
har	imeti	ha	imeti	V;IND;PRS;FIN;ACT	V;IPFV;NFIN
vattendrag	vodotoka	vattendrag	vodotok	N;NOM;INDF;NEUT;SG	N;NOM;MASC;SG
vattendrag	rek	vattendrag	reka	N;NOM;INDF;NEUT;SG	N;NOM;MASC;SG
från	iz	från	iz	ADP	ADP;GEN
