for	priekš	for	priekš	ADP	ADP
med	ar	med	ar	ADP	ADP
var	tika	vere	tikt	V;IND;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
også	pārāk	også	pārāk	ADV	ADV
men	bet	men	bet	CONJ	CONJ
men	taču	men	taču	CONJ	CONJ
etter	pēc	etter	pēc	ADP	ADP
lenker	važām	lank	važa	N;INDF;FEM;PL	N;DAT;FEM;PL
lenker	ķēdēm	lank	ķēde	N;INDF;FEM;PL	N;DAT;FEM;PL
lenker	ķēdes	lank	ķēde	N;INDF;FEM;PL	N;NOM;FEM;PL
lenker	ķēdēs	lank	ķēde	N;INDF;FEM;PL	N;ESS;FEM;PL
lenker	saites	lank	saite	N;INDF;FEM;PL	N;NOM;FEM;PL
under	zem	under	zem	ADP	ADP
under	zem	under	zem	ADP	ADP
under	zem	under	zem	ADP	ADP
kan	var	kunne	varēt	V;IND;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
kan	varam	kunne	varēt	V;IND;PRS;FIN	V;FH;IND;PL;1;POS;PRS;FIN;ACT
hadde	bija	ha	būt	V;IND;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
over	pār	over	pār	ADP	ADP
over	virs	over	virs	ADP	ADP
første	pirmais	første	pirmais	ADJ;DEF;SG	ADJ;NOM;DEF;MASC;SG
første	pirmā	første	pirmā	ADJ;DEF;SG	ADJ;NOM;DEF;FEM;SG
første	pirma	første	pirma	ADJ;DEF;SG	ADJ;NOM;FEM;SG
sin	viņa	sin	viņa	PRO;MASC;SG	PRO;NOM;FEM;SG;3
mot	pret	mot	pret	ADP	ADP
der	tur	der	tur	ADV	ADV
hans	viņa	hans	viņa	PRO;NEUT;SG	PRO;NOM;FEM;SG;3
mellom	starp	mellom	starp	ADP	ADP
fikk	saņēmu	fikk	saņemt	V;IND;PST;FIN	V;FH;IND;SG;1;POS;PST;FIN;ACT
blir	uzturas	bli	uzturēties	V;IND;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
kom	nāc	kome	nākt	V;IMP;PST;FIN	V;IMP;SG;2;POS;FIN;ACT
wikipedia	wikipedia	wikipedia	wikipedia	N;DEF;NEUT;SG	N;NOM;MASC;SG
før	pirms	før	pirms	ADP	ADP
død	nāve	død	nāve	N;INDF;MASC;SG	N;NOM;FEM;SG
død	nāves	død	nāve	N;INDF;MASC;SG	N;NOM;FEM;SG
del	dalīties	dele	dalīties	V;IMP;FIN	V;POS;REFL;NFIN
tre	trim	tre	trīs	NUM;PL	NUM;DAT;MASC;PL
tre	trīs	tre	trīs	NUM;PL	NUM;NOM;MASC;PL
vil	gribu	vilje	gribēt	V;IND;PRS;FIN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
vil	gribam	vilje	gribēt	V;IND;PRS;FIN	V;FH;IND;PL;1;POS;PRS;FIN;ACT
vil	grib	vilje	gribēt	V;IND;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
skal	braucam	skulle	braukt	V;IND;PRS;FIN	V;FH;IND;PL;1;POS;PRS;FIN;ACT
vært	bijusi	vært	būt	V;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
store	lieli	stor	liels	ADJ;PL	ADJ;NOM;MASC;PL
mai	maijs	mai	maijs	N;INDF;MASC;SG	N;NOM;MASC;SG
kommune	pagasts	kommune	pagasts	N;INDF;MASC;SG	N;NOM;MASC;SG
kommune	novads	kommune	novads	N;INDF;MASC;SG	N;NOM;MASC;SG
kommune	pašvaldība	kommune	pašvaldība	N;INDF;MASC;SG	N;NOM;FEM;SG
kunne	varēja	kunne	varēt	V;IND;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
gjennom	caur	gjennom	caur	ADP	ADP
ord	vārdi	ord	vārds	N;INDF;NEUT;PL	N;NOM;MASC;PL
her	šeit	her	šeit	ADV	ADV
her	te	her	te	ADV	ADV
når	kad	når	kad	ADV	ADV
både	gan	både	gan	CONJ	CONJ
byen	pilsēta	by	pilsēta	N;DEF;MASC;SG	N;NOM;FEM;SG
byen	pilsēta	by	pilsēta	N;DEF;MASC;SG	N;NOM;FEM;SG
gikk	aizgāja	gå	aiziet	V;IND;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
gikk	devās	gå	doties	V;IND;PST;FIN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
gikk	gāja	gå	iet	V;IND;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
gikk	izgāja	gå	iziet	V;IND;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
gikk	gāju	gå	iet	V;IND;PST;FIN	V;FH;IND;SG;1;POS;PST;FIN;ACT
januar	janvāris	januar	janvāris	N;INDF;MASC;SG	N;NOM;MASC;SG
januar	janvāra	januar	janvāris	N;INDF;MASC;SG	N;GEN;MASC;SG
januar	janvārī	januar	janvāris	N;INDF;MASC;SG	N;ESS;MASC;SG
august	augusts	august	augusts	N;INDF;MASC;SG	N;NOM;MASC;SG
august	augustā	august	augusts	N;INDF;MASC;SG	N;ESS;MASC;SG
navn	vārds	navn	vārds	N;INDF;NEUT;SG	N;NOM;MASC;SG
navn	nosaukums	navn	nosaukums	N;INDF;NEUT;SG	N;NOM;MASC;SG
meter	metri	meter	metrs	N;INDF;MASC;PL	N;NOM;MASC;PL
meter	skaitītāji	meter	skaitītājs	N;INDF;MASC;PL	N;NOM;MASC;PL
meter	mērītāji	meter	mērītājs	N;INDF;MASC;PL	N;NOM;MASC;PL
meter	metri	meter	metrs	N;INDF;MASC;PL	N;NOM;MASC;PL
meter	metrus	meter	metrs	N;INDF;MASC;PL	N;ACC;MASC;PL
dag	dienu	dag	diena	N;INDF;MASC;SG	N;ACC;FEM;SG
dag	dienā	dag	diena	N;INDF;MASC;SG	N;ESS;FEM;SG
