los	het	él	het	PRO;ACC;MASC;PL;3	PRO;3
con	met	con	met	ADP	ADP
las	het	él	het	PRO;ACC;FEM;PL;3	PRO;3
una	een	uno	een	DET;INDF;FEM;SG	DET;INDF
categoría	categorie	categoría	categorie	N;FEM;SG	N;MASC+FEM;SG
para	voor	para	voor	ADP	ADP
como	zoals	como	zoals	CONJ	CONJ
fue	was	ser	zijn	V;IND;SG;3;PST;FIN	V;SG;PST;FIN
también	ook	también	ook	ADV	ADV
también	ook	también	ook	ADV	ADV
entre	tussen	entre	tussen	ADP	ADP
este	dit	este	dit	PRO;MASC;SG	PRO;3
este	deze	este	deze	PRO;MASC;SG	PRO
pero	maar	pero	maar	CONJ	CONJ
años	jaren	año	jaar	N;MASC;PL	N;PL
dos	twee	dos	twee	NUM;PL	NUM
son	zijn	ser	zijn	V;IND;PL;3;PRS;FIN	V;PL;PRS;FIN
sobre	over	sobre	over	ADP	ADP
año	jaar	año	jaar	N;MASC;SG	N;NEUT;SG
desde	sinds	desde	sinds	ADP	ADP
desde	sedert	desde	sedert	ADP	ADP
desde	van	desde	van	ADP	ADP
desde	uit	desde	uit	ADP	ADP
desde	vanaf	desde	vanaf	ADP	ADP
esta	dit	este	dit	PRO;FEM;SG	PRO;3
esta	deze	este	deze	PRO;FEM;SG	PRO
hasta	tot	hasta	tot	ADP	ADP
externos	extern	externo	extern	ADJ;MASC;PL	ADJ
externos	uitwendig	externo	uitwendig	ADJ;MASC;PL	ADJ
externos	externe	externo	extern	ADJ;MASC;PL	ADJ
ciudad	stad	ciudad	stad	N;FEM;SG	N;MASC+FEM;SG
ciudad	stad	ciudad	stad	N;FEM;SG	N;MASC+FEM;SG
ciudad	ciudad	ciudad	ciudad	N;FEM;SG	N;MASC+FEM;SG
parte	feest	parte	feest	N;FEM;SG	N;NEUT;SG
parte	partij	parte	partij	N;FEM;SG	N;MASC+FEM;SG
parte	feestje	parte	feest	N;FEM;SG	N;NEUT;SG
parte	party	parte	party	N;FEM;SG	N;MASC+FEM;SG
parte	deel	parte	deel	N;FEM;SG	N;NEUT;SG
parte	gedeelte	parte	gedeelte	N;FEM;SG	N;NEUT;SG
durante	tijdens	durante	tijdens	ADP	ADP
durante	gedurende	durante	gedurende	ADP	ADP
sin	zonder	sin	zonder	ADP	ADP
nacional	nationaal	nacional	nationaal	ADJ;SG	ADJ
nacional	nationale	nacional	nationaal	ADJ;SG	ADJ
primera	eerste	primero	één	ADJ;FEM;SG	ADJ
team	team	team	team	N	N;NEUT;SG
nombre	naam	nombre	naam	N;MASC;SG	N;MASC+FEM;SG
estados	staten	estado	state	N;MASC;PL	N;PL
utc	utc	utc	utc	N	N;MASC+FEM;SG
siglo	siglo	siglo	siglo	N;MASC;SG	N;MASC+FEM;SG
siglo	eeuw	siglo	eeuw	N;MASC;SG	N;MASC+FEM;SG
después	straks	después	straks	ADV	ADV
tiene	heeft	tener	hebben	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
gran	groot	gran	groot	ADJ;SG	ADJ
gran	grote	gran	groot	ADJ;SG	ADJ
gran	groot	gran	groot	ADJ;SG	ADJ
gran	geweldig	gran	geweldig	ADJ;SG	ADJ
gran	fantastisch	gran	fantastisch	ADJ;SG	ADJ
puede	kan	poder	kunnen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
estado	status	estado	status	N;MASC;SG	N;MASC+FEM;SG
estado	state	estado	state	N;MASC;SG	N;MASC+FEM;SG
estado	conditie	estado	conditie	N;MASC;SG	N;MASC+FEM;SG
estado	aandoening	estado	aandoening	N;MASC;SG	N;MASC+FEM;SG
estado	voorwaarde	estado	voorwaard	N;MASC;SG	N;MASC+FEM;SG
estado	toestand	estado	toestand	N;MASC;SG	N;MASC+FEM;SG
lugar	plaats	lugar	plaats	N;MASC;SG	N;MASC+FEM;SG
lugar	lokatie	lugar	lokatie	N;MASC;SG	N;MASC+FEM;SG
lugar	locatie	lugar	locatie	N;MASC;SG	N;MASC+FEM;SG
lugar	ligging	lugar	ligging	N;MASC;SG	N;MASC+FEM;SG
primer	eerste	primero	één	ADJ;MASC;SG	ADJ
población	bevolking	población	bevolking	N;FEM;SG	N;MASC+FEM;SG
población	populatie	población	populatie	N;FEM;SG	N;MASC+FEM;SG
muy	zeer	mucho	zeer	ADV	ADV
mismo	hetzelfde	mismo	hetzelfde	ADJ;MASC;SG	ADJ
mismo	zelfde	mismo	zelfde	ADJ;MASC;SG	ADJ
nueva	nieuw	nuevo	nieuw	ADJ;FEM;SG	ADJ
nueva	nieuwe	nuevo	nieuw	ADJ;FEM;SG	ADJ
fueron	waren	ser	zijn	V;IND;PL;3;PST;FIN	V;PL;PST;FIN
historia	verhaal	historia	verhaal	N;FEM;SG	N;NEUT;SG
historia	story	historia	story	N;FEM;SG	N;MASC+FEM;SG
historia	geschiedenis	historia	geschiedenis	N;FEM;SG	N;MASC+FEM;SG
club	club	club	club	N;MASC;SG	N;MASC+FEM;SG
universidad	universiteit	universidad	universiteit	N;FEM;SG	N;MASC+FEM;SG
universidad	college	universidad	college	N;FEM;SG	N;NEUT;SG
universidad	hogeschool	universidad	hogeschool	N;FEM;SG	N;MASC+FEM;SG
universidad	universiteit	universidad	universiteit	N;FEM;SG	N;MASC+FEM;SG
forma	shape	forma	shape	N;FEM;SG	N;MASC+FEM;SG
forma	vorm	forma	vorm	N;FEM;SG	N;MASC+FEM;SG
forma	vorm	forma	vorm	N;FEM;SG	N;MASC+FEM;SG
forma	formulier	forma	formulier	N;FEM;SG	N;NEUT;SG
tres	drie	tres	drie	NUM;PL	NUM
grupo	grupo	grupo	grupo	N;MASC;SG	N;MASC+FEM;SG
grupo	groep	grupo	groep	N;MASC;SG	N;MASC+FEM;SG
grupo	fractie	grupo	fractie	N;MASC;SG	N;MASC+FEM;SG
general	generaal	general	generaal	N;SG	N;MASC+FEM;SG
guerra	oorlog	guerra	oorlog	N;FEM;SG	N;MASC+FEM;SG
guerra	oorlogsvoering	guerra	oorlogsvoering	N;FEM;SG	N;MASC+FEM;SG
guerra	oorlogvoering	guerra	oorlogvoering	N;FEM;SG	N;MASC+FEM;SG
aunque	hoewel	aunque	hoewel	CONJ	CONJ
aunque	hoewel	aunque	hoewel	CONJ	CONJ
tras	na	tras	na	ADP	ADP
familia	familie	familia	familie	N;FEM;SG	N;MASC+FEM;SG
familia	gezin	familia	gezin	N;FEM;SG	N;NEUT;SG
además	ook	además	ook	ADV	ADV
además	plus	además	plus	ADV	ADV
todo	alles	todo	alles	PRO;MASC;SG	PRO;3
todo	allen	todo	al	PRO;MASC;SG	PRO
todo	alles	todo	alles	PRO;MASC;SG	PRO;3
sur	sur	sur	sur	N;MASC;SG	N;MASC+FEM;SG
sur	zuiden	sur	zuiden	N;MASC;SG	N;NEUT;SG
tiempo	tijd	tiempo	tijd	N;MASC;SG	N;MASC+FEM;SG
provincia	provincie	provincia	provincie	N;FEM;SG	N;MASC+FEM;SG
partido	feest	partido	feest	N;MASC;SG	N;NEUT;SG
partido	partij	partido	partij	N;MASC;SG	N;MASC+FEM;SG
partido	feestje	partido	feest	N;MASC;SG	N;NEUT;SG
partido	party	partido	party	N;MASC;SG	N;MASC+FEM;SG
partido	match	partido	match	N;MASC;SG	N;MASC+FEM;SG
contra	tegen	contra	tegen	ADP	ADP
encuentra	vinden	encontrar	vinden	V;IND;SG;3;PRS;FIN	V;NFIN
encuentra	vind	encontrar	vinden	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
encuentra	vindt	encontrar	vinden	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
municipio	township	municipio	township	N;MASC;SG	N;MASC+FEM;SG
todos	iedereen	todo	iedereen	PRO;MASC;PL	PRO;3
todos	allen	todo	al	PRO;MASC;PL	PRO
todos	alles	todo	alles	PRO;MASC;PL	PRO;3
todos	iedereen	todo	iedereen	PRO;MASC;PL	PRO;3
bajo	onder	bajo	onder	ADP	ADP
serie	serie	serie	serie	N;FEM;SG	N;MASC+FEM;SG
serie	reeks	serie	reeks	N;FEM;SG	N;MASC+FEM;SG
serie	serienummer	serie	serienummer	N;FEM;SG	N;NEUT;SG
cada	iedere	cada	ieder	DET;SG	DET
cada	elke	cada	elk	DET;SG	DET
cada	elke	cada	elk	DET;SG	DET
fútbol	voetbal	fútbol	voetbal	N;MASC;SG	N;NEUT;SG
fútbol	voetbal	fútbol	voetbal	N;MASC;SG	N;NEUT;SG
equipo	materiaal	equipo	materiaal	N;MASC;SG	N;NEUT;SG
equipo	uitrusting	equipo	uitrusting	N;MASC;SG	N;MASC+FEM;SG
equipo	apparatuur	equipo	apparatuur	N;MASC;SG	N;MASC+FEM;SG
equipo	materieel	equipo	materieel	N;MASC;SG	N;NEUT;SG
equipo	team	equipo	team	N;MASC;SG	N;NEUT;SG
norte	norte	norte	nort	N;MASC;SG	N;MASC+FEM;SG
norte	noorden	norte	noorden	N;MASC;SG	N;NEUT;SG
norte	noord	norte	noord	N;MASC;SG	N;NEUT;SG
norte	nord	norte	nord	N;MASC;SG	N;MASC+FEM;SG
río	rio	río	rio	N;MASC;SG	N;MASC+FEM;SG
río	rivier	río	rivier	N;MASC;SG	N;MASC+FEM;SG
río	river	río	river	N;MASC;SG	N;MASC+FEM;SG
argentina	argentijns	argentino	argentijns	ADJ;FEM;SG	ADJ
argentina	argentijnse	argentino	argentijns	ADJ;FEM;SG	ADJ
nuevo	nieuw	nuevo	nieuw	ADJ;MASC;SG	ADJ
nuevo	nieuwe	nuevo	nieuw	ADJ;MASC;SG	ADJ
véase	zien	véase	zien	V;SBJV;SG;3;PRS;FIN	V;NFIN
véase	zie	véase	zien	V;SBJV;SG;3;PRS;FIN	V;SG;PRS;FIN
segunda	tweede	segundo	twee	ADJ;FEM;SG	ADJ
discusión	discussie	discusión	discussie	N;FEM;SG	N;MASC+FEM;SG
gobierno	bestuur	gobierno	bestuur	N;MASC;SG	N;NEUT;SG
gobierno	governance	gobierno	governance	N;MASC;SG	N;MASC+FEM;SG
gobierno	regering	gobierno	regering	N;MASC;SG	N;MASC+FEM;SG
gobierno	overheid	gobierno	overheid	N;MASC;SG	N;MASC+FEM;SG
condado	county	condado	county	N;MASC;SG	N;MASC+FEM;SG
condado	graafschap	condado	graafschap	N;MASC;SG	N;NEUT;SG
final	einde	final	einde	N;MASC;SG	N;NEUT;SG
final	eind	final	eind	N;MASC;SG	N;NEUT;SG
final	finale	final	finale	N;MASC;SG	N;MASC+FEM;SG
final	finale	final	finale	N;MASC;SG	N;MASC+FEM;SG
final	finale	final	finale	N;MASC;SG	N;MASC+FEM;SG
vida	leven	vida	leven	N;FEM;SG	N;NEUT;SG
vida	vida	vida	vida	N;FEM;SG	N;MASC+FEM;SG
personas	personen	persona	persoon	N;FEM;PL	N;PL
personas	mensen	persona	mens	N;FEM;PL	N;PL
personas	personen	persona	persoon	N;FEM;PL	N;PL
centro	binnenstad	centro	binnenstad	N;MASC;SG	N;MASC+FEM;SG
