van	dari	van	dari	ADP	ADP
voor	untuk	voor	untuk	ADP	ADP
met	dengan	met	dengan	ADP	ADP
zijn	adalah	zijn	adalah	V;PL;PRS;FIN	V
uit	dari	uit	dari	ADP	ADP
ook	juga	ook	juga	ADV	ADV
ook	terlalu	ook	terlalu	ADV	ADV
score	skor	score	skor	N;MASC+FEM;SG	N;SG
tot	hingga	tot	hingga	ADP	ADP
tot	sampai	tot	sampai	ADP	ADP
naam	nama	naam	nama	N;MASC+FEM;SG	N;SG
soort	jenis	soort	jenis	N;SG	N;SG
soort	jenis	soort	jenis	N;SG	N;SG
soort	tipe	soort	tipe	N;SG	N;SG
soort	spesies	soort	spesies	N;SG	N;SG
soort	species	soort	species	N;SG	N
familie	keluarga	familie	keluarga	N;MASC+FEM;SG	N;SG
familie	famili	familie	famili	N;MASC+FEM;SG	N;SG
gepubliceerd	dipublikasikan	publiceren	dipublikasikan	V;V.PTCP	V;SG;PASS
gepubliceerd	diterbitkan	publiceren	diterbitkan	V;V.PTCP	V;SG;PASS
gepubliceerd	terbitkan	publiceren	terbitkan	V;V.PTCP	V;SG;PASS
geldig	sah	geldig	sah	ADJ	ADJ;SG
over	tentang	over	tentang	ADP	ADP;SG;ACT
over	sekitar	over	sekitar	ADP	ADP
heeft	memiliki	hebben	menmiliki	V;SG;PRS;FIN	V;SG;ACT
dan	kemudian	dan	kemudian	ADV	ADV
plaats	tempat	plaats	tempat	N;MASC+FEM;SG	N;SG
onder	dibawah	onder	dibawah	ADP	ADP;SG;PASS
onder	dibawah	onder	dibawah	ADP	ADP;SG;PASS
team	skuad	team	skuad	N;NEUT;SG	N;SG
team	squad	team	squad	N;NEUT;SG	N
team	regu	team	regu	N;NEUT;SG	N;SG
team	pasukan	team	pasukan	N;NEUT;SG	N;SG
team	tim	team	tim	N;NEUT;SG	N;SG
nog	masih	nog	masih	ADV	ADV
andere	lain	ander	lain	ADJ	ADJ;SG
andere	lain	ander	lain	ADJ	ADJ;SG
haar	nya	haar	nya	PRO;ACC;3	PRO
jaar	tahun	jaar	tahun	N;NEUT;SG	N;SG
jaar	tahun	jaar	tahun	N;NEUT;SG	N;SG
twee	dua	twee	dua	NUM	NUM
wat	apa	wat	apa	PRO;3	PRO
deel	bagian	deel	bagian	N;NEUT;SG	N;SG
overleg	konsultasi	overleg	konsultasi	N;NEUT;SG	N;SG
overleg	konsultasi	overleg	konsultasi	N;NEUT;SG	N;SG
tussen	antara	tussen	antara	ADP	ADP
tussen	diantara	tussen	diantara	ADP	ADP
waar	dimana	waar	dimana	ADV	ADV
tegen	melawan	tegen	menlawan	ADP	ADP;SG;ACT
tegen	terhadap	tegen	terhadap	ADP	ADP
zie	lihat	zien	lihat	V;SG;PRS;FIN	V;SG;ACT
tijdens	selama	tijdens	selama	ADP	ADP
geslacht	seks	geslacht	seks	N;NEUT;SG	N;SG
grote	besar	groot	besar	ADJ	ADJ;SG
grote	besar	groot	besar	ADJ	ADJ;SG
bar	batang	bar	batang	N;MASC+FEM;SG	N;SG
bar	bilah	bar	bilah	N;MASC+FEM;SG	N;SG
bar	bar	bar	bar	N;MASC+FEM;SG	N
aantal	angka	aantal	angka	N;NEUT;SG	N;SG
aantal	nomor	aantal	nomor	N;NEUT;SG	N;SG
aantal	bilangan	aantal	bilangan	N;NEUT;SG	N;SG
telt	dihitung	tellen	dihitung	V;SG;PRS;FIN	V;SG;PASS
nieuwe	baru	nieuw	baru	ADJ	ADJ;SG
zij	mereka	zij	mereka	PRO;NOM;3	PRO;PL;3
artikel	pasal	artikel	pasal	N;NEUT;SG	N;SG
artikel	artikel	artikel	artikel	N;NEUT;SG	N;SG
via	melalui	via	melalui	ADP	ADP
via	lewat	via	lewat	ADP	ADP;SG;ACT
gebied	zona	gebied	zona	N;NEUT;SG	N;SG
gebied	daerah	gebied	daerah	N;NEUT;SG	N;SG
gebied	wilayah	gebied	wilayah	N;NEUT;SG	N;SG
gebied	luas	gebied	luas	N;NEUT;SG	N;SG
gebied	kawasan	gebied	kawasan	N;NEUT;SG	N;SG
gebied	area	gebied	area	N;NEUT;SG	N;SG
hem	nya	hem	nya	PRO;ACC;3	PRO
alle	semua	al	semua	DET	DET
stad	kotamadya	stad	kotamadya	N;MASC+FEM;SG	N;SG
stad	kota	stad	kota	N;MASC+FEM;SG	N;SG
stad	kota	stad	kota	N;MASC+FEM;SG	N;SG
lijst	daftar	lijst	daftar	N;MASC+FEM;SG	N;SG
lijst	list	lijst	list	N;MASC+FEM;SG	N
omdat	karena	omdat	karena	CONJ	CONJ
tijd	kali	tijd	kali	N;MASC+FEM;SG	N;SG
tijd	waktu	tijd	waktu	N;MASC+FEM;SG	N;SG
tijd	waktunya	tijd	waktu	N;MASC+FEM;SG	N;SG
drie	tiga	drie	tiga	NUM	NUM
vanaf	dari	vanaf	dari	ADP	ADP
jpg	jpg	jpg	jpg	N;MASC+FEM;SG	N
provincie	propinsi	provincie	propinsi	N;MASC+FEM;SG	N;SG
link	pranala	link	pranala	N;MASC+FEM;SG	N;SG
link	link	link	link	N;MASC+FEM;SG	N
link	tautan	link	tautan	N;MASC+FEM;SG	N;SG
link	taut	link	taut	N;MASC+FEM;SG	N;SG
gebruikt	digunakan	gebruiken	digunakan	V;V.PTCP	V;SG;PASS
gebruikt	terpakai	gebruiken	terpakai	V;V.PTCP	V;SG;PASS
gebruikt	dipakai	gebruiken	dipakai	V;V.PTCP	V;SG;PASS
km²	km²	km²	km²	N;MASC+FEM;SG	N
alleen	saja	alleen	saja	ADV	ADV
alleen	hanya	alleen	hanya	ADV	ADV
eeuw	abad	eeuw	abad	N;MASC+FEM;SG	N;SG
vlinder	sampek	vlinder	sampek	N;MASC+FEM;SG	N
per	per	per	per	ADP	ADP
keversoort	kumbang	keversoort	kumbang	N;MASC+FEM;SG	N
bekend	familiar	bekend	familiar	ADJ	ADJ;SG
bekend	akrab	bekend	akrab	ADJ	ADJ;SG
club	klub	club	klub	N;MASC+FEM;SG	N;SG
sinds	semenjak	sinds	semenjak	ADP	ADP
sinds	sejak	sinds	sejak	ADP	ADP
laatste	terakhir	laat	terakhir	ADJ;RL	ADJ;RL;SG
laatste	terbaru	laat	terbaru	ADJ;RL	ADJ;RL;SG
één	satu	één	satu	NUM	NUM
maken	ciptakan	maken	ciptakan	V;NFIN	V;SG;ACT
