for	برای	for	برای	ADP	ADP
der	آنجا	der	آنجا	ADV	ADV;ESS
var	بود	være	بود#باش	V;IND;PST;FIN;ACT	V;SG;3;PST
var	بودند	være	بود	V;IND;PST;FIN;ACT	V;PL;3;PST
blev	بود	blive	بود#باش	V;IND;PST;FIN;ACT	V;SG;3;PST
blev	ماند	blive	ماند#مان	V;IND;PST;FIN;ACT	V;SG;3;PST
har	دارد	have	داشت#دار	V;IND;PRS;FIN;ACT	V;SG;3;PRS
men	ولی	men	ولی	CONJ	CONJ
men	اما	men	اما	CONJ	CONJ
hvor	کجا	hvor	کجا	ADV	ADV
første	اول	første	اول	ADJ	ADJ
henvisninger	مراجع	henvisning	مراجع	N;INDF;MASC+FEM;PL	N;PL
mod	شهامت	mod	None	N;INDF;NEUT;SG	N;SG
mod	شجاعت	mod	شجاعت	N;INDF;NEUT;SG	N;SG
mod	رشادت	mod	رشادت	N;INDF;NEUT;SG	N;SG
mod	دلیری	mod	دلیری	N;INDF;NEUT;SG	N;SG
mod	مود	mod	مود	N;INDF;NEUT;SG	N;SG
mod	mod	mod	mod	N;INDF;NEUT;SG	N;SG
hun	او	hun	او	PRO;NOM;MASC+FEM;SG;3	PRO;SG;3
andre	دیگران	anden	دیگری	PRO;PL	PRO
del	دِل	del	دِل	N;INDF;MASC+FEM;SG	N;SG
del	دل	del	دل	N;INDF;MASC+FEM;SG	N;SG
del	del	del	del	N;INDF;MASC+FEM;SG	N;SG
del	جزء	del	جزء	N;INDF;MASC+FEM;SG	N;SG
del	قسمت	del	قسمت	N;INDF;MASC+FEM;SG	N;SG
del	پارت	del	پارت	N;INDF;MASC+FEM;SG	N;SG
mellem	میان	mellem	میان	ADP	ADP
mellem	بین	mellem	بین	ADP	ADP
flere	بیشتر	mange	بیش	ADJ;CMPR;PL	ADJ;CMPR
team	تیم	team	تیم	N;INDF;NEUT;SG	N;SG
team	تیمی	team	تیم	N;INDF;NEUT;SG	N;SG
kunne	میتوانست	kunne	توانست#توان	V;IND;PST;FIN;ACT	V;SG;3;PST
senere	بعدها	senere	بعد	ADV;CMPR	ADV
senere	بعداً	senere	بعداً	ADV;CMPR	ADV
kun	تنها	kun	تنها	ADV	ADV
mere	دیگر	mere	دیگر	ADV;CMPR	ADV
store	بزرگ	stor	بزرگ	ADJ;PL	ADJ
store	درشت	stor	درشت	ADJ;PL	ADJ
store	بزرگ	stor	بزرگ	ADJ;PL	ADJ
meget	فراوان	meget	فراوان	ADJ;INDF;SG	ADJ
været	شده	være	کرد#کن	V;INDF;SG;PST;V.PTCP	V;SG;3;V.PTCP
sammen	باهم	sammen	باهم	ADV	ADV
ham	او	han	او	PRO;ACC;MASC+FEM;SG;3	PRO;SG;3
kom	آمد	komme	آمد#آ	V;IND;PST;FIN;ACT	V;SG;3;PST
tre	سه	tre	سه	NUM	NUM
byen	قریه	by	قریه	N;DEF;MASC+FEM;SG	N;SG
byen	شهر	by	شهر	N;DEF;MASC+FEM;SG	N;SG
byen	شهرک	by	شهرک	N;DEF;MASC+FEM;SG	N;SG
byen	شهری	by	شهر	N;DEF;MASC+FEM;SG	N;SG
byen	شهر	by	شهر	N;DEF;MASC+FEM;SG	N;SG
byen	سیتی	by	سیتی	N;DEF;MASC+FEM;SG	N;SG
