det	это	det	это	PRO;NEUT;SG;3	PRO;INAN;NOM;NEUT;SG
for	для	for	для	ADP	ADP
for	за	for	за	ADP	ADP
med	с	med	с	ADP	ADP
var	была	vere	быть	V;IND;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
har	есть	ha	быть	V;IND;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
har	имеет	ha	иметь	V;IND;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
har	иметь	ha	иметь	V;IND;PRS;FIN	V;IPFV;NFIN;ACT
også	также	også	также	ADV	ADV
også	слишком	også	слишком	ADV	ADV
men	но	men	но	CONJ	CONJ
etter	после	etter	после	ADP	ADP
lenker	оковы	lank	оковы	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
lenker	цепи	lank	цепь	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
lenker	цепочки	lank	цепочка	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
lenker	связи	lank	связь	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
lenker	ссылки	lank	ссылка	N;INDF;FEM;PL	N;INAN;NOM;FEM;PL
under	под	under	под	ADP	ADP
eksterne	внешние	ekstern	внешний	ADJ;PL	ADJ;NOM;PL
eksterne	внешних	ekstern	внешний	ADJ;PL	ADJ;GEN;PL
kan	может	kunne	мочь	V;IND;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
kan	могу	kunne	мочь	V;IND;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
hadde	имел	ha	иметь	V;IND;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
dette	это	dette	это	PRO;NEUT;SG;3	PRO;INAN;NOM;NEUT;SG
over	над	over	над	ADP	ADP
første	первый	første	первый	ADJ;DEF;SG	ADJ;NOM;MASC;SG
første	первое	første	первый	ADJ;DEF;SG	ADJ;NOM;NEUT;SG
første	первая	første	первый	ADJ;DEF;SG	ADJ;NOM;FEM;SG
sin	его	sin	он	PRO;MASC;SG	PRO;ACC;MASC;SG;3
mot	против	mot	против	ADP	ADP
der	там	der	там	ADV	ADV
denne	это	denne	это	PRO;SG;3	PRO;INAN;NOM;NEUT;SG
hans	его	hans	он	PRO;NEUT;SG	PRO;ACC;MASC;SG;3
mellom	между	mellom	между	ADP	ADP
fikk	получила	fikk	получить	V;IND;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
fikk	получил	fikk	получить	V;IND;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
blir	остаюсь	bli	оставаться	V;IND;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;MID
blant	среди	blant	среди	ADP	ADP
alle	всем	alle	все	PRO;PL;3	PRO;ANIM;DAT;PL
alle	всем	alle	все	PRO;PL;3	PRO;ANIM;DAT;PL
alle	всех	alle	все	PRO;PL;3	PRO;ANIM;ACC;PL
alle	всем	alle	все	PRO;PL;3	PRO;ANIM;DAT;PL
alle	всех	alle	все	PRO;PL;3	PRO;ANIM;ACC;PL
kom	приходите	kome	приходить	V;IMP;PST;FIN	V;IPFV;IMP;PL;2;FIN;ACT
kom	приходи	kome	приходить	V;IMP;PST;FIN	V;IPFV;IMP;SG;2;FIN;ACT
wikipedia	википедия	wikipedia	википедия	N;DEF;NEUT;SG	N;INAN;NOM;FEM;SG
før	до	før	до	ADP	ADP
før	перед	før	перед	ADP	ADP
død	смерть	død	смерть	N;INDF;MASC;SG	N;INAN;NOM;FEM;SG
del	поделиться	dele	делиться	V;IMP;FIN	V;PFV;NFIN;MID
del	разделить	dele	разделить	V;IMP;FIN	V;PFV;NFIN;ACT
del	поделитесь	dele	делиться	V;IMP;FIN	V;PFV;IMP;PL;2;FUT;FIN;MID
tre	три	tre	три	NUM;PL	NUM;NOM
tre	трое	tre	трое	NUM;PL	NUM;NOM
vil	хотеть	vilje	хотеть	V;IND;PRS;FIN	V;IPFV;NFIN;ACT
