da	khỏi	da	khỏi	V	V
pero	nhưng	pero	nhưng	CONJ	CONJ
con	với	con	với	ADP	ADP
con	bằng	con	bằng	ADP	ADP
ti	cac	ti	cac		
¿	bao	¿	bao		
¿	cac	¿	cac		
¿	re	¿	re		
facer	làm	facer	làm	V	V
ten	có	ter	có	V	V
foi	bị	ser	bị	V	V
foi	tụt	ser	tụt	V	V
teño	có	ter	có	V	V
mais	nhưng	mais	nhưng	CONJ	CONJ
vai	muốn	ir	muốn	V	V
casa	ốc	casa	ốc	N	N
casa	nhà	casa	nhà	N	N
casa	nhà	casa	nhà	N	N
quero	muốn	quero	muốn	V	V
anos	năm	ano	năm	N	N
anos	tuổi	ano	tuổi	N	N
xente	người	xente	người	N	N
vez	gian	vez	gian	N	N
vez	thời	vez	thời	N	N
señor	huân	señor	huân	N	N
señor	sếp	señor	sếp	N	N
sei	biết	saber	biết	V	V
tempo	gian	tempo	gian	N	N
tempo	thời	tempo	thời	N	N
tempo	long	tempo	long	N	N
día	ngày	día	ngày	N	N
día	sáng	día	sáng	N	N
vida	đời	vida	đời	N	N
ver	xem	ver	xem	V	V
dicir	nói	dicir	nói	V	V
dicir	nói	dicir	nói	V	V
dicir	bảo	dicir	bảo	V	V
¡	cac	¡	cac		
mundo	giới	mundo	giới	N	N
che	cac	che	cac		
home	người	home	người	N	N
home	chồng	home	chồng	N	N
home	mun	home	mun	N	N
cousas	điều	cousa	điều	N	N
cousas	đồ	cousa	đồ	N	N
temos	có	ter	có	V	V
tes	có	tes	có	V	V
noite	đêm	noite	đêm	N	N
noite	tối	noite	tối	N	N
traballo	nghề	traballo	nghề	N	N
traballo	việc	traballo	việc	N	N
grazas	bạn	graza	bạn	N	N
grazas	anh	graza	anh	N	N
grazas	cô	graza	cô	N	N
es	bạn	e	bạn	N	N
es	anh	e	anh	N	N
es	cô	e	cô	N	N
pai	cha	pai	cha	N	N
pai	bố	pai	bố	N	N
queres	muốn	quere	muốn	V	V
queres	muốn	quere	muốn	V	V
ter	có	ter	có	V	V
verdade	bạn	verdade	bạn	N	N
verdade	anh	verdade	anh	N	N
verdade	cô	verdade	cô	N	N
verdade	real	verdade	real	N	N
sabes	biết	saber	biết	V	V
bo	tốt	bo	tốt	ADJ	ADJ
bo	ngon	bo	ngon	ADJ	ADJ
imos	kệ	ir	kệ	V	V
falar	nói	falar	nói	V	V
falar	về	falar	về	V	V
falar	nói	falar	nói	V	V
quere	muốn	querer	muốn	V	V
fai	làm	facer	làm	V	V
creo	nghĩ	creo	nghĩ	V	V
tiña	bị	ter	bị	V	V
tiña	xịt	ter	xịt	V	V
tiña	có	ter	có	V	V
nai	mẹ	nai	mẹ	N	N
nai	mẹ	nai	mẹ	N	N
nai	mom	nai	mom	N	N
dixo	nói	dicir	nói	V	V
dixo	bảo	dicir	bảo	V	V
dixo	nói	dicir	nói	V	V
dixo	nói	dicir	nói	V	V
fillo	trai	fillo	trai	N	N
fillo	nhi	fillo	nhi	N	N
fillo	son	fillo	son	N	N
fillo	con	fillo	con	N	N
entre	giữa	entre	giữa	ADP	ADP
teñen	có	ter	có	V	V
muller	nữ	muller	nữ	N	N
muller	vợ	muller	vợ	N	N
cousa	điều	cousa	điều	N	N
cousa	thứ	cousa	thứ	N	N
cara	face	cara	face	N	N
cara	mặt	cara	mặt	N	N
tres	tre	tres	tre	N	N
di	nói	dicir	nói	V	V
di	nói	dicir	nói	V	V
di	nói	dicir	nói	V	V
di	bảo	dicir	bảo	V	V
lugar	nơi	lugar	nơi	N	N
lugar	chỗ	lugar	chỗ	N	N
días	ngày	día	ngày	N	N
días	ngày	día	ngày	N	N
días	sáng	día	sáng	N	N
sabe	biết	saber	biết	V	V
dende	từ	dende	từ	ADP	ADP
guerra	tranh	guerra	tranh	N	N
guerra	chiến	guerra	chiến	N	N
parte	phần	parte	phần	N	N
veces	lần	vez	lần	N	N
pasa	về	pasar	về	V	V
pasa	nhầm	pasar	nhầm	V	V
boa	tốt	bo	tốt	ADJ	ADJ
boa	ngon	bo	ngon	ADJ	ADJ
boa	đẹp	bo	đẹp	ADJ	ADJ
tarde	chiều	tarde	chiều	N	N
tarde	tối	tarde	tối	N	N
tarde	sau	tarde	sau	N	N
tarde	sen	tarde	sen	N	N
tarde	khuya	tarde	khuya	N	N
vas	muốn	ir	muốn	V	V
momento	gian	momento	gian	N	N
momento	thời	momento	thời	N	N
momento	phút	momento	phút	N	N
persoas	người	persoa	người	N	N
nome	tên	nome	tên	N	N
parece	trông	parecer	trông	V	V
parece	thích	parecer	thích	V	V
parece	like	parecer	like	V	V
parece	xem	parecer	xem	V	V
parece	nhìn	parecer	nhìn	V	V
parece	nghĩ	parecer	nghĩ	V	V
quería	muốn	querer	muốn	V	V
estes	những	este	những	DET	DET
estes	những	este	những	DET	DET
será	muốn	ser	muốn	V	V
señora	đầm	señor	đầm	N	N
señora	bà	señor	bà	N	N
señora	madame	señor	madame	N	N
feito	lam	feito	lam	N	N
feito	chế	feito	chế	N	N
vamos	kệ	varo	kệ	V	V
poder	sục	poder	sục	V	V
tipo	khứa	tipo	khứa	N	N
tipo	kiểu	tipo	kiểu	N	N
tipo	loại	tipo	loại	N	N
cartos	tiền	carto	tiền	N	N
xeito	đường	xeito	đường	N	N
mira	xem	miro	xem	V	V
mira	nhìn	miro	nhìn	V	V
mira	xem	miro	xem	V	V
historia	truyện	historia	truyện	N	N
historia	chuyện	historia	chuyện	N	N
cidade	phố	cidade	phố	N	N
cidade	phố	cidade	phố	N	N
uns	vài	un	vài	DET	DET
saber	biết	saber	biết	V	V
penso	nghĩ	penso	nghĩ	V	V
estas	những	este	những	DET	DET
estas	những	este	những	DET	DET
gran	tuyệt	gran	tuyệt	ADJ	ADJ
gran	lớn	gran	lớn	ADJ	ADJ
gran	to	gran	to	ADJ	ADJ
ano	năm	ano	năm	N	N
seguro	bạn	seguro	bạn	N	N
seguro	anh	seguro	anh	N	N
seguro	cô	seguro	cô	N	N
auga	nước	auga	nước	N	N
problema	đề	problema	đề	N	N
vin	cưa	ver	cưa	V	V
vin	xem	ver	xem	V	V
vin	thấy	ver	thấy	V	V
dixen	nói	dixir	nói	V	V
dixen	bảo	dixir	bảo	V	V
dixen	nói	dixir	nói	V	V
moitas	các	moito	các	DET	DET
facelo	điều	facelo	điều	N	N
facelo	vn	facelo	vn	N	N
facelo	pha	facelo	pha	N	N
grande	lớn	grande	lớn	ADJ	ADJ
grande	lớn	grande	lớn	ADJ	ADJ
grande	to	grande	to	ADJ	ADJ
grande	tuyệt	grande	tuyệt	ADJ	ADJ
ven	xem	ver	xem	V	V
eh	nè	eh	nè		
eh	hi	eh	hi		
eh	hey	eh	hey		
eh	huh	eh	huh		
eh	hả	eh	hả		
familia	đình	familia	đình	N	N
man	tay	man	tay	N	N
había	bị	haber	bị	V	V
había	xịt	haber	xịt	V	V
forma	mẫu	forma	mẫu	N	N
forma	hình	forma	hình	N	N
forma	đường	forma	đường	N	N
cabeza	đầu	cabeza	đầu	N	N
debe	phải	deber	phải	V	V
vale	phải	valar	phải	V	V
vale	hết	valar	hết	V	V
van	muốn	ir	muốn	V	V
fixo	xong	facer	xong	V	V
país	quốc	país	quốc	N	N
dar	đưa	dar	đưa	V	V
dar	tặng	dar	tặng	V	V
dar	cho	dar	cho	V	V
dar	cho	dar	cho	V	V
razón	chi	razón	chi	N	N
ollos	mắt	ollo	mắt	N	N
merda	cứt	merda	cứt	N	N
merda	fucking	merda	fucking	N	N
eses	những	ese	những	DET	DET
eses	những	ese	những	DET	DET
desde	từ	desde	từ	ADP	ADP
pensar	nghĩ	pensar	nghĩ	V	V
pensar	về	pensar	về	V	V
pensar	nghĩ	pensar	nghĩ	V	V
irmán	huynh	irmán	huynh	N	N
pasar	qua	pasar	qua	V	V
fin	kết	fin	kết	N	N
fin	cuối	fin	cuối	N	N
persoa	người	persoa	người	N	N
amigo	bạn	amigo	bạn	N	N
amigo	hiền	amigo	hiền	N	N
policía	cảnh	policía	cảnh	N	N
policía	cớm	policía	cớm	N	N
foron	có	ser	có	V	V
foron	bị	ser	bị	V	V
foron	tụt	ser	tụt	V	V
millóns	tỷ	millón	tỷ	N	N
millóns	tỷ	millón	tỷ	N	N
eran	bị	ser	bị	V	V
amigos	bè	amigo	bè	N	N
terra	đất	terra	đất	N	N
terra	đất	terra	đất	N	N
algúns	vài	algún	vài	DET	DET
algunha	các	algún	các	DET	DET
cinco	năm	cinco	năm	N	N
rapaz	trai	rapaz	trai	N	N
rapaz	bé	rapaz	bé	N	N
rapaz	người	rapaz	người	N	N
vén	khỏi	vir	khỏi	V	V
vén	tới	vir	tới	V	V
hora	tiếng	hora	tiếng	N	N
hora	giờ	hora	giờ	N	N
hora	gian	hora	gian	N	N
hora	thời	hora	thời	N	N
lado	bên	lado	bên	N	N
lado	phe	lado	phe	N	N
lado	trang	lado	trang	N	N
volver	lấy	volver	lấy	V	V
volver	nhận	volver	nhận	V	V
mamá	mẹ	mamá	mẹ	N	N
mamá	mom	mamá	mom	N	N
