och	un	och	un	CONJ	CONJ
med	ar	med	ar	ADP	ADP
runt	apkārt	runt	apkārt	ADV	ADV
månaden	mēnesis	månad	mēnesis	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
ligger	atrodas	ligga	atrasties	V;IND;PRS;FIN;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
ingår	ietilpst	ingå	ietilpt	V;IND;PRS;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
ingår	ietver	ingå	ietvert	V;IND;PRS;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
ett	viens	en	viens	NUM;NOM;INDF;NEUT;SG	NUM;NOM;MASC;SG
ett	viena	en	viena	NUM;NOM;INDF;NEUT;SG	NUM;NOM;FEM;SG
över	pār	över	pār	ADP	ADP
familjen	saime	familj	saime	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
familjen	ģimene	familj	ģimene	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
för	priekš	för	priekš	ADP	ADP
delen	daļa	del	daļa	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
släktet	ģints	släkte	ģints	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
underarter	pasugas	underart	pasugties	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
life	dzīve	life	dzīve	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
life	dzīvība	life	dzīvība	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
landet	valsts	land	valsts	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
meter	metri	meter	metrs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
meter	metri	meter	metrs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
meter	skaitītāji	meter	skaitītājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
meter	mērītāji	meter	mērītājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
meter	būvētavas	meter	būvētava	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
huvudstaden	kapitolijs	huvudstad	kapitolijs	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
huvudstaden	kapitāls	huvudstad	kapitāls	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
huvudstaden	galvaspilsēta	huvudstad	galvaspilsēta	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
havet	jūra	hav	jūra	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
havet	okeāns	hav	okeāns	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG
invånare	iedzīvotāji	invånare	iedzīvotājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	rezidenti	invånare	rezidents	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	iedzīvotāji	invånare	iedzīvotājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	pilsoņi	invånare	pilsonis	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	iedzīvotāji	invånare	iedzīvotājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
januari	janvāris	januari	janvāris	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
millimeter	milimetri	millimet	milimetrs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
genomsnittlig	vidējais	genomsnittlig	vidējs	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
genomsnittlig	vidējā	genomsnittlig	vidējs	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
juli	jūlijs	juli	jūlijs	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
vattendrag	upes	vattendrag	upe	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
provinsen	province	provins	province	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
närheten	tuvuma	närhet	tuvums	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
men	bet	men	bet	CONJ	CONJ
men	taču	men	taču	CONJ	CONJ
augusti	augusts	augusti	augusts	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
länkar	saites	länka	saite	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
läge	vieta	läge	vieta	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
