met	med	met	med	ADP	ADP
vir	för	vir	för	ADP	ADP
nie	inte	nie	inte	PART	PART;NEG
nie	ej	nie	ej	PART	PART;NEG
ook	också	ook	också	ADV	ADV
ook	även	ook	även	ADV	ADV
jaar	year	jaar	yea	N;SG	N;NOM;INDF;NEUT;SG
jaar	årsmodell	jaar	årsmodell	N;SG	N;NOM;INDF;MASC+FEM;SG
jaar	året	jaar	år	N;SG	N;NOM;DEF;NEUT;SG
jaar	år	jaar	år	N;SG	N;NOM;INDF;NEUT;SG
eerste	första	eerste	en	ADJ;NOM	ADJ;NOM
maar	men	maar	men	CONJ	CONJ
kan	kan	kan	kunna	V;PRS	V;IND;PRS;FIN;ACT
ander	andra	ander	annan	PRO	PRO;INDF;PL
soos	som	soos	som	CONJ	CONJ
een	en	een	en	NUM	NUM;NOM;INDF;MASC+FEM;SG
een	ett	een	en	NUM	NUM;NOM;INDF;NEUT;SG
gebruik	använda	gebruik	använda	V;PRS	V;IMP;FIN;ACT
gebruik	använd	gebruik	använda	V;PRS	V;IMP;FIN;ACT
afrikaanse	afrikaner	afrikaans	afrikan	N;PL	N;NOM;INDF;MASC+FEM;PL
twee	två	twee	två	NUM	NUM;NOM
tussen	emellan	tussen	emellan	ADP	ADP
tussen	mellan	tussen	mellan	ADP	ADP
gemeente	församling	gemeent	församling	N;SG	N;NOM;INDF;MASC+FEM;SG
gemeente	församlingen	gemeent	församling	N;SG	N;NOM;DEF;MASC+FEM;SG
gemeente	montering	gemeent	montering	N;SG	N;NOM;INDF;MASC+FEM;SG
gemeente	församling	gemeent	församling	N;SG	N;NOM;INDF;MASC+FEM;SG
gemeente	församlingen	gemeent	församling	N;SG	N;NOM;DEF;MASC+FEM;SG
begin	börja	begin	börja	V;PRS	V;IMP;FIN;ACT
begin	startar	begin	starta	V;PRS	V;IND;PRS;FIN;ACT
begin	starta	begin	starta	V;PRS	V;IMP;NFIN;ACT
hul	deras	hul	de	PRO;PL;3	PRO;DEF
hul	sina	hul	sig	PRO;PL;3	PRO;DEF;PL
haar	hennes	haar	hon	PRO;ACC;SG;3	PRO;DEF
haar	henne	haar	hon	PRO;ACC;SG;3	PRO;ACC;DEF;MASC+FEM;SG
sien	see	sien	see	V;PRS	V;IMP;FIN;ACT
sien	se	sien	se	V;PRS	V;IMP;FIN;ACT
nuwe	ny	nuut	ny	ADJ;NOM	ADJ;NOM;INDF;MASC+FEM;SG
nuwe	nya	nuut	ny	ADJ;NOM	ADJ;NOM;PL
nuwe	nytt	nuut	ny	ADJ;NOM	ADJ;NOM;INDF;NEUT;SG
voor	före	voor	före	ADP	ADP
stad	staden	stad	stad	N;SG	N;NOM;DEF;MASC+FEM;SG
stad	city	stad	city	N;SG	N;NOM;INDF;NEUT;SG
stad	ort	stad	ort	N;SG	N;NOM;INDF;MASC+FEM;SG
stad	stad	stad	stad	N;SG	N;NOM;INDF;MASC+FEM;SG
stad	orten	stad	ort	N;SG	N;NOM;DEF;MASC+FEM;SG
land	landet	land	land	N;SG	N;NOM;DEF;NEUT;SG
land	land	land	land	N;SG	N;NOM;INDF;NEUT;SG
skakels	länkar	skakel	länka	N;PL	N;NOM;INDF;MASC+FEM;PL
later	senare	laat	sen	ADV;CMPR	ADV;CMPR
net	bara	net	bara	ADV	ADV
net	enbart	net	enbart	ADV	ADV
net	endast	net	endast	ADV	ADV
net	bara	net	bara	ADV	ADV
tydens	under	tydens	under	ADP	ADP
sou	skulle	sal	skola	V;PST;FIN	V;IND;PST;FIN;ACT
naam	namn	naam	namn	N;SG	N;NOM;INDF;NEUT;SG
naam	name	naam	name	N;SG	N;NOM;INDF;NEUT;SG
deel	dela	deel	dela	V;PRS	V;IMP;FIN;ACT
drie	tre	drie	tre	NUM	NUM;NOM
ons	våra	ons	vi	PRO;PL;1	PRO;DEF;PL
mense	människor	mens	människa	N;PL	N;NOM;INDF;MASC+FEM;PL
mense	personer	mens	person	N;PL	N;NOM;INDF;MASC+FEM;PL
mense	folk	mens	folk	N;PL	N;NOM;INDF;NEUT;PL
bestaan	existerar	bestaan	existera	V;PRS	V;IND;PRS;FIN;ACT
bestaan	existera	bestaan	existera	V;PRS	V;IMP;FIN;ACT
bestaan	existerar	bestaan	existera	V;PRS	V;IND;PRS;FIN;ACT
svg	svg	svg	svg	N;SG	N;NOM;INDF;MASC+FEM;SG
nasionale	nationella	nasionaal	nationell	ADJ;NOM	ADJ;NOM;PL
nasionale	nationellt	nasionaal	nationell	ADJ;NOM	ADJ;NOM;INDF;NEUT;SG
nasionale	nationell	nasionaal	nationell	ADJ;NOM	ADJ;NOM;INDF;MASC+FEM;SG
maak	gör	maak	göra	V;PRS	V;IMP;FIN;ACT
maak	göra	maak	göra	V;PRS	V;IMP;FIN;ACT
kom	kommer	kom	komma	V;PRS	V;IND;PRS;FIN;ACT
kom	kom	kom	komma	V;PRS	V;IMP;FIN;ACT
vanaf	från	vanaf	från	ADP	ADP
saam	tillsammans	saam	tillsammans	ADV	ADV
terwyl	medan	terwyl	medan	CONJ	CONJ
veral	speciellt	veral	speciell	ADV	ADV
veral	särskilt	veral	särskilt	ADV	ADV
moet	måste	moet	måste	V;PRS	V;IND;PRS;FIN;ACT
werk	arbeta	werk	arbeta	V;PRS	V;IMP;FIN;ACT
werk	jobba	werk	jobba	V;PRS	V;IMP;FIN;ACT
hier	här	hier	här	ADV	ADV
tyd	tid	tyd	tid	N;SG	N;NOM;INDF;MASC+FEM;SG
tyd	tidpunkt	tyd	tidpunkt	N;SG	N;NOM;INDF;MASC+FEM;SG
tyd	dags	tyd	dags	N;SG	N;MASC+FEM
tyd	klockslag	tyd	klockslag	N;SG	N;NOM;INDF;NEUT;SG
tyd	tiden	tyd	tid	N;SG	N;NOM;DEF;MASC+FEM;SG
vlag	flagga	vlag	flagga	N;SG	N;NOM;INDF;MASC+FEM;SG
vlag	flagg	vlag	flagg	N;SG	N;NOM;INDF;MASC+FEM;SG
vlag	flaggan	vlag	flagga	N;SG	N;NOM;DEF;MASC+FEM;SG
verskeie	olika	verskeie	olik	ADJ;NOM	ADJ;NOM;PL
verskeie	övrigt	verskeie	övrigt	ADJ;NOM	ADJ;NOM;INDF;NEUT;SG
verenigde	förenade	verenig	förenade	ADJ;NOM	ADJ;NOM;PL;PST;V.PTCP
verenigde	enad	verenig	enad	ADJ;NOM	ADJ;NOM;INDF;MASC+FEM;SG
staan	står	staan	stå	V;PRS	V;IND;PRS;FIN;ACT
staan	stå	staan	stå	V;PRS	V;IMP;FIN;ACT
gereformeerde	reformerade	reformeer	reformera	ADJ;NOM	ADJ;NOM;PL;PST;V.PTCP
gereformeerde	reformerad	reformeer	reformera	ADJ;NOM	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
genoem	nämndes	noem	nämna	V;PST;V.PTCP	V;IND;PST;FIN;PASS
genoem	nämnde	noem	nämna	V;PST;V.PTCP	V;IND;PST;FIN;ACT
