מיניות	seksualitāti	מיני	seksualitāte	N;FEM;SG	N;ACC;FEM;SG
סודי	noslēpums	סודי	noslēpums	N;MASC;SG	N;NOM;MASC;SG
להבהיר	noskaidrot	הבהיר	noskaidrot	V;NFIN;ACT	V;POS;NFIN
להבהיר	precizēt	הבהיר	precizēt	V;NFIN;ACT	V;POS;NFIN
בהתחשב	apsver	התחשב	apsvērt	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
בהתחשב	apsverot	התחשב	apsvērt	V;NFIN	V;V.CVB
עדים	liecinieki	עד	liecinieks	N;MASC;PL	N;NOM;MASC;PL
עדים	lieciniekus	עד	liecinieks	N;MASC;PL	N;ACC;MASC;PL
כיס	kabatā	כיס	kabata	N;MASC;SG	N;ESS;FEM;SG
שותפות	partnerība	שותפות	partnerība	N;FEM;SG	N;NOM;FEM;SG
מנהרות	tuneļi	מנהרה	tunelis	N;FEM;PL	N;NOM;MASC;PL
ערובה	ķīlnieku	ערובה	ķīlnieks	N;FEM;SG	N;ACC;MASC;SG
ערובה	garantija	ערובה	garantija	N;FEM;SG	N;NOM;FEM;SG
פשוטות	vienkāršas	פשוט	vienkārša	ADJ;FEM;PL	ADJ;NOM;FEM;PL
אורחים	apmeklētājiem	אורח	apmeklētājs	N;MASC;PL	N;DAT;MASC;PL
אורחים	apmeklētāji	אורח	apmeklētājs	N;MASC;PL	N;NOM;MASC;PL
אורחים	ciemiņi	אורח	ciemiņš	N;MASC;PL	N;NOM;MASC;PL
אורחים	viesi	אורח	viesis	N;MASC;PL	N;NOM;MASC;PL
אורחים	viesiem	אורח	viesis	N;MASC;PL	N;DAT;MASC;PL
איומים	apdraudējumi	איום	apdraudējums	N;MASC;PL	N;NOM;MASC;PL
תקלה	kļūme	תקלה	kļūme	N;FEM;SG	N;NOM;FEM;SG
הורשע	notiesāts	הורשע	notiesāt	V;MASC;SG;3;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
דחף	impulss	דחף	impulss	N;MASC;SG	N;NOM;MASC;SG
טיול	brauciens	טיול	brauciens	N;MASC;SG	N;NOM;MASC;SG
טיול	ceļojums	טיול	ceļojums	N;MASC;SG	N;NOM;MASC;SG
כובע	cokols	כובע	cokols	N;MASC;SG	N;NOM;MASC;SG
כובע	vāciņš	כובע	vāciņš	N;MASC;SG	N;NOM;MASC;SG
כובע	cepure	כובע	cepure	N;MASC;SG	N;NOM;FEM;SG
כובע	cepuri	כובע	cepure	N;MASC;SG	N;ACC;FEM;SG
הצפנה	šifrēšanas	הצפנה	šifrēšana	N;FEM;SG	N;NOM;FEM;SG
רפובליקה	republika	רפובליקה	republika	N;FEM;SG	N;NOM;FEM;SG
זרעים	sēklas	זרע	sēkla	N;MASC;PL	N;NOM;FEM;PL
נידון	notiesāts	נידון	notiesāt	V;MASC;SG;PST;MID	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
נידון	nosodīta	נידון	nosodīt	V;MASC;SG;PST;MID	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
החזרה	mēģinājumu	החזרה	mēģinājums	N;FEM;SG	N;ACC;MASC;SG
