ajettu	駕駛	ajaa	駕駛	V;NOM;SG;V.PTCP;PASS	V
vuosisata	世紀	vuosi#sata	世紀	N;NOM;SG	N
periaatteita	原則	periaate	原則	N;PRT;PL	N
sisarukset	姐妹	sisarus	姐妹	N;NOM;PL	N
sisarukset	姊妹	sisarus	姊妹	N;NOM;PL	N
sisarukset	兄妹	sisarus	兄妹	N;NOM;PL	N
konkurssin	破產	konkurssi	破產	N;GEN;SG	N
todellisuutta	現實	todellisuus	現實	N;PRT;SG	N
piirrokset	素	piirros	素	N;NOM;PL	N
piirrokset	圖畫	piirros	圖畫	N;NOM;PL	N
piirrokset	圖紙	piirros	圖紙	N;NOM;PL	N
piirrokset	繪圖	piirros	繪圖	N;NOM;PL	N
riita	爭端	riita	爭端	N;NOM;SG	N
riita	糾紛	riita	糾紛	N;NOM;SG	N
riita	爭議	riita	爭議	N;NOM;SG	N
tavalliset	普通	tavallinen	普通	ADJ;NOM;PL	ADJ
matkustajia	乘客	matkustaja	乘客	N;PRT;PL	N
matkustajia	旅客	matkustaja	旅客	N;PRT;PL	N
tulkintaa	口譯	tulkinta	口譯	N;PRT;SG	N
kemia	化學	kemata	化學	N;NOM;SG	N
tiukka	嚴謹	tiukka	嚴謹	ADJ;NOM;SG	ADJ
autio	荒涼	autio	荒涼	N;NOM;SG	N
sademäärä	雨量	sade#määrä	雨量	N;NOM;SG	N
loki	日誌	loki	日誌	N;NOM;SG	N
jarrut	煞車	jarru	煞車	N;NOM;PL	N
jarrut	制動	jarru	制動	N;NOM;PL	N
jarrut	煞車	jarru	煞車	N;NOM;PL	N
jarrut	制動	jarru	制動	N;NOM;PL	N
viiniä	酒	viini	酒	N;PRT;SG	N
viiniä	葡萄	viini	葡萄	N;PRT;SG	N
yksikköä	單元	yksikkö	單元	N;PRT;SG	N
yksikköä	單位	yksikkö	單位	N;PRT;SG	N
yksikköä	股	yksikkö	股	N;PRT;SG	N
yksikköä	單元	yksikkö	單元	N;PRT;SG	N
yksikköä	單位	yksikkö	單位	N;PRT;SG	N
patriarkka	族長	patriarkka	族長	N;NOM;SG	N
harkita	考慮	harkita	考慮	V;SG;NFIN;ACT	V
riskiä	風險	riski	風險	N;PRT;SG	N
ihastunut	暗戀	ihastua	暗戀	V;NOM;SG;V.PTCP;ACT	V
korjaus	校正	korjaus	校正	N;NOM;SG	N
julma	殘酷	julma	殘酷	ADJ;NOM;SG	ADJ
julma	殘忍	julma	殘忍	ADJ;NOM;SG	ADJ
julma	殘酷	julma	殘酷	ADJ;NOM;SG	ADJ
kommunismin	共產	kommunismi	共產	N;GEN;SG	N
tavoitteita	目標	tavoite	目標	N;PRT;PL	N
kansalaiset	市民	kansalainen	市民	N;NOM;PL	N
kansalaiset	公民	kansalainen	公民	N;NOM;PL	N
kansalaiset	國民	kansalainen	國民	N;NOM;PL	N
konferenssi	會議	konferenssi	會議	N;NOM;SG	N
viljaa	穀物	vilja	穀物	N;PRT;SG	N
viljaa	穀類	vilja	穀類	N;PRT;SG	N
viljaa	糧食	vilja	糧食	N;PRT;SG	N
viljaa	穀物	vilja	穀物	N;PRT;SG	N
viljaa	糧	vilja	糧	N;PRT;SG	N
hidasta	緩慢	hidas	緩慢	ADJ;PRT;SG	ADJ
odotetaan	預計	odottaa	預計	V;IND;PRS;FIN;PASS	V
kerätään	收集	kerätä	收集	V;IND;PRS;FIN;PASS	V
kerätään	收集	kerätä	收集	V;IND;PRS;FIN;PASS	V
lohikäärmeen	龍	lohi#käärme	龍	N;GEN;SG	N
lohikäärmeen	神龍	lohi#käärme	神龍	N;GEN;SG	N
esiintymiset	外表	esiintyminen	外表	N;NOM;PL	N
esiintymiset	表象	esiintyminen	表象	N;NOM;PL	N
voimistelu	體操	voimistelu	體操	N;NOM;SG	N
uusittu	翻修	uusittu	翻修	V;NOM;SG;V.PTCP;PASS	V
viljan	穀物	vilja	穀物	N;GEN;SG	N
viljan	穀類	vilja	穀類	N;GEN;SG	N
viljan	糧食	vilja	糧食	N;GEN;SG	N
viljan	穀物	vilja	穀物	N;GEN;SG	N
viljan	糧	vilja	糧	N;GEN;SG	N
polku	路徑	polku	路徑	N;NOM;SG	N
miehityksen	職業	miehitys	職業	N;GEN;SG	N
vaunu	電車	vaunu	電車	N;NOM;SG	N
vaunu	馬車	vaunu	馬車	N;NOM;SG	N
soita	玩	soittaa	玩	V;IMP;SG;2;FIN;ACT	V
soita	播放	soittaa	播放	V;IMP;SG;2;FIN;ACT	V
soita	致電	soittaa	致電	V;IMP;SG;2;FIN;ACT	V
soita	打電	soittaa	打電	V;IMP;SG;2;FIN;ACT	V
soita	呼叫	soittaa	呼叫	V;IMP;SG;2;FIN;ACT	V
renkaan	輪胎	rengas	輪胎	N;GEN;SG	N
renkaan	胎	rengas	胎	N;GEN;SG	N
renkaan	輪胎	rengas	輪胎	N;GEN;SG	N
tunteet	情感	tunne	情感	N;NOM;PL	N
tunteet	感情	tunne	感情	N;NOM;PL	N
tunteet	情緒	tunne	情緒	N;NOM;PL	N
tunteet	情感	tunne	情感	N;NOM;PL	N
tunteet	情感	tunne	情感	N;NOM;PL	N
tunteet	感情	tunne	感情	N;NOM;PL	N
tunteet	情緒	tunne	情緒	N;NOM;PL	N
tunteet	感情	tunne	感情	N;NOM;PL	N
ohjelmointi	程式	ohjelmointi	程式	N;NOM;SG	N
laadittu	草擬	laatia	草擬	V;NOM;SG;V.PTCP;PASS	V
vanhentunut	過期	vanhentua	過期	V;NOM;SG;V.PTCP;ACT	V
valmistetut	製造	valmistaa	製造	V;NOM;PL;V.PTCP;PASS	V
aloitteen	倡議	aloite	倡議	N;GEN;SG	N
käsitteet	術語	käsite	術語	N;NOM;PL	N
käsitteet	概念	käsite	概念	N;NOM;PL	N
käsitteet	理念	käsite	理念	N;NOM;PL	N
ajattelua	思維	ajattelu	思維	N;PRT;SG	N
ajattelua	思考	ajattelu	思考	N;PRT;SG	N
kenttää	欄位	kenttä	欄位	N;PRT;SG	N
todistajat	證人	todistaja	證人	N;NOM;PL	N
todistajat	證人	todistaja	證人	N;NOM;PL	N
laukausta	鏡頭	laukaus	鏡頭	N;PRT;SG	N
kurssi	課程	kurssi	課程	N;NOM;SG	N
arvostusta	威信	arvostus	威信	N;PRT;SG	N
arvostusta	聲望	arvostus	聲望	N;PRT;SG	N
pohjaan	下方	pohja	下方	N;IN+ALL;SG	N
pohjaan	底	pohja	底	N;IN+ALL;SG	N
pohjaan	底部	pohja	底部	N;IN+ALL;SG	N
pohjaan	底下	pohja	底下	N;IN+ALL;SG	N
alkoholi	醇	alkoholi	醇	N;NOM;SG	N
alkoholi	酒精	alkoholi	酒精	N;NOM;SG	N
alkoholi	酒	alkoholi	酒	N;NOM;SG	N
alkoholi	酒類	alkoholi	酒類	N;NOM;SG	N
taidot	技能	taito	技能	N;NOM;PL	N
taidot	技藝	taito	技藝	N;NOM;PL	N
taidot	技巧	taito	技巧	N;NOM;PL	N
taidot	技能	taito	技能	N;NOM;PL	N
lääkkeet	藥品	lääke	藥品	N;NOM;PL	N
lääkkeet	藥物	lääke	藥物	N;NOM;PL	N
lääkkeet	毒品	lääke	毒品	N;NOM;PL	N
lääkkeet	藥品	lääke	藥品	N;NOM;PL	N
lääkkeet	藥物	lääke	藥物	N;NOM;PL	N
lääkkeet	醫學	lääke	醫學	N;NOM;PL	N
lääkkeet	藥	lääke	藥	N;NOM;PL	N
lääkkeet	醫藥	lääke	醫藥	N;NOM;PL	N
lääkkeet	藥品	lääke	藥品	N;NOM;PL	N
lääkkeet	醫藥	lääke	醫藥	N;NOM;PL	N
hinnat	物價	hinta	物價	N;NOM;PL	N
hinnat	價格	hinta	價格	N;NOM;PL	N
kuvernementti	省	kuvernementti	省	N;NOM;SG	N
kuvernementti	省省	kuvernementti	省省	N;NOM;SG	N
puutteita	缺陷	puute	缺陷	N;PRT;PL	N
puutteita	缺點	puute	缺點	N;PRT;PL	N
puutteita	弱點	puute	弱點	N;PRT;PL	N
salaperäinen	神秘	sala#peräinen	神秘	ADJ;NOM;SG	ADJ
sovelletaan	適用	soveltaa	適用	V;IND;PRS;FIN;PASS	V
sovelletaan	適用	soveltaa	適用	V;IND;PRS;FIN;PASS	V
sekoitetaan	搭配	sekoittaa	搭配	V;IND;PRS;FIN;PASS	V
sekoitetaan	混合	sekoittaa	混合	V;IND;PRS;FIN;PASS	V
sekoitetaan	攪拌	sekoittaa	攪拌	V;IND;PRS;FIN;PASS	V
laituri	船塢	laituri	船塢	N;NOM;SG	N
laituri	碼頭	laituri	碼頭	N;NOM;SG	N
laituri	碼頭	laituri	碼頭	N;NOM;SG	N
laituri	站台	laituri	站台	N;NOM;SG	N
