och	그리고	och	그리고	CONJ	CONJ
nederbörd	강수	nederbörd	강수	N;NOM;INDF;MASC+FEM;SG	N
ingår	포함됨	ingå	포함+되+ㄴ	V;IND;PRS;FIN;ACT	V
ingår	포함됨	ingå	포함+되+ㄴ	V;IND;PRS;FIN;ACT	V
delen	부분	del	부분	N;NOM;DEF;MASC+FEM;SG	N
delen	부품	del	부품	N;NOM;DEF;MASC+FEM;SG	N
life	생명	life	생명	N;NOM;INDF;MASC+FEM;SG	N
life	생활	life	생활	N;NOM;INDF;MASC+FEM;SG	N
life	인생	life	인생	N;NOM;INDF;MASC+FEM;SG	N
landet	나라	land	나라	N;NOM;DEF;NEUT;SG	N
landet	국가	land	국가	N;NOM;DEF;NEUT;SG	N
huvudstaden	의사당	huvudstad	의사당	N;NOM;DEF;MASC+FEM;SG	N
huvudstaden	자본	huvudstad	자본	N;NOM;DEF;MASC+FEM;SG	N
huvudstaden	자본주의	huvudstad	자본주의	N;NOM;DEF;MASC+FEM;SG	N
invånare	주민들	invånare	주민+들	N;NOM;INDF;MASC+FEM;PL	N
invånare	시민	invånare	시민	N;NOM;INDF;MASC+FEM;PL	N
invånare	시민들	invånare	시민+들	N;NOM;INDF;MASC+FEM;PL	N
genomsnitt	평균	genomsnitt	평균	N;NOM;INDF;NEUT;SG	N
genomsnitt	평균	genomsnitt	평균	N;NOM;INDF;NEUT;SG	N
närheten	근접	närhet	근접	N;NOM;DEF;MASC+FEM;SG	N
men	그런데	men	그런데	CONJ	CONJ
men	그러나	men	그러나	CONJ	CONJ
men	하지만	men	하지만	CONJ	CONJ
läge	모드	läge	모드	N;NOM;INDF;NEUT;SG	N
även	심지어	även	심지어	ADV	ADV
lake	호수	lake	호수	N;NOM;INDF;NEUT;SG	N
sjö	호수	sjö	호수	N;NOM;INDF;MASC+FEM;SG	N
terrängen	지형	terräng	지형	N;NOM;DEF;MASC+FEM;SG	N
öster	동부	öster	동부	N;NOM;INDF;MASC+FEM;SG	N
först	우선	först	우선	ADV	ADV
först	먼저	först	먼저	ADV	ADV
berg	산악	berg	산악	N;NOM;INDF;NEUT;SG	N
mars	행진	mars	행진	N;NOM;INDF;MASC+FEM;SG	N
norr	북부	norr	북부	N;NOM;INDF;MASC+FEM;SG	N
norr	북쪽	norr	북+쪽	N;NOM;INDF;MASC+FEM;SG	N
där	거기에	där	거기+에	ADV	ADV
där	어디서	där	어디+서	ADV	ADV
där	어디에	där	어디+에	ADV	ADV
där	어디로	där	어디+로	ADV	ADV
nog	충분히	nog	충분+히	ADV	ADV
huvudsakligen	주로	huvudsakligen	주로	ADV	ADV
huvudsakligen	주로	huvudsakligen	주로	ADV	ADV
mycket	아주	mycket	아주	ADV	ADV
mycket	매우	mycket	매우	ADV	ADV
mycket	많이	mycket	많이	ADV	ADV
mycket	훨씬	mycket	훨씬	ADV	ADV
regionen	지방	region	지방	N;NOM;DEF;MASC+FEM;SG	N
regionen	지역	region	지역	N;NOM;DEF;MASC+FEM;SG	N
samhälle	사회	samhälle	사회	N;NOM;INDF;NEUT;SG	N
samhälle	공동체	samhälle	공동체	N;NOM;INDF;NEUT;SG	N
hon	그녀는	hon	그녀+는	PRO;NOM;DEF;MASC+FEM;SG	PRO
platser	좌석	plats	좌석	N;NOM;INDF;MASC+FEM;PL	N
platser	음식점	plats	음식점	N;NOM;INDF;MASC+FEM;PL	N
platser	장소	plats	장소	N;NOM;INDF;MASC+FEM;PL	N
fick	받았습니다	få	받+았+습니다	V;IND;PST;FIN;ACT	V
fick	받은	få	받+ㄴ	V;IND;PST;FIN;ACT	V
området	구역	område	구역	N;NOM;DEF;NEUT;SG	N
området	영역	område	영역	N;NOM;DEF;NEUT;SG	N
området	지역	område	지역	N;NOM;DEF;NEUT;SG	N
hans	그의	han	그+의	PRO;DEF	PRO
toppen	인기	topp	인기	N;NOM;DEF;MASC+FEM;SG	N
sedan	이후부터	sedan	이후+부터	ADV	ADV
talet	연설	tal	연설	N;NOM;DEF;NEUT;SG	N
talet	음성	tal	음성	N;NOM;DEF;NEUT;SG	N
del	부분	del	부분	N;NOM;INDF;MASC+FEM;SG	N
del	부품	del	부품	N;NOM;INDF;MASC+FEM;SG	N
riktning	방향	riktning	방향	N;NOM;INDF;MASC+FEM;SG	N
namn	이름	namn	이름	N;NOM;INDF;NEUT;SG	N
namn	이름	namn	이름	N;NOM;INDF;NEUT;SG	N
död	죽음	död	죽음	N;NOM;INDF;MASC+FEM;SG	N
död	사망	död	사망	N;NOM;INDF;MASC+FEM;SG	N
död	사망	död	사망	N;NOM;INDF;MASC+FEM;SG	N
text	텍스트	text	텍스트	N;NOM;INDF;MASC+FEM;SG	N
text	문자	text	문자	N;NOM;INDF;MASC+FEM;SG	N
text	문구	text	문구	N;NOM;INDF;MASC+FEM;SG	N
lista	목록	lista	목록	N;NOM;INDF;MASC+FEM;SG	N
lista	명단	lista	명단	N;NOM;INDF;MASC+FEM;SG	N
departementet	부서	departement	부서	N;NOM;DEF;NEUT;SG	N
park	공원	park	공원	N;NOM;INDF;MASC+FEM;SG	N
senare	나중에	sen	나중+에	ADV;CMPR	ADV
olika	다르다	olik	다르+다	ADJ;NOM;PL	ADJ
ort	도시	ort	도시	N;NOM;INDF;MASC+FEM;SG	N
sjön	호수	sjö	호수	N;NOM;DEF;MASC+FEM;SG	N
sina	그들의	sig	그+들+의	PRO;DEF;PL	PRO
score	점수	score	점수	N;NOM;INDF;MASC+FEM;SG	N
score	득점	score	득점	N;NOM;INDF;MASC+FEM;SG	N
basen	기지	bas	기지	N;NOM;DEF;MASC+FEM;SG	N
växtlighet	식물	växtlighet	식물	N;NOM;INDF;MASC+FEM;SG	N
här	여기에	här	여기+에	ADV	ADV
öst	동부	öst	동부	N	N
öst	동부	öst	동부	N	N
region	지방	region	지방	N;NOM;INDF;MASC+FEM;SG	N
region	지역	region	지역	N;NOM;INDF;MASC+FEM;SG	N
file	파일	file	파일	N;NOM;INDF;NEUT;SG	N
släkte	품종	släkte	품종	N;NOM;INDF;NEUT;SG	N
tillsammans	함께	tillsammans	함께	ADV	ADV
tillsammans	같이	tillsammans	같이	ADV	ADV
samhällen	공동체	samhälle	공동체	N;NOM;INDF;NEUT;PL	N
republiken	공화국	republik	공화국	N;NOM;DEF;MASC+FEM;SG	N
delstat	상태	delstad	상태	N;NOM;INDF;MASC+FEM;SG	N
delstat	국가	delstad	국가	N;NOM;INDF;MASC+FEM;SG	N
mål	목표	mål	목표	N;NOM;INDF;NEUT;SG	N
mål	목표	mål	목표	N;NOM;INDF;NEUT;SG	N
mål	목표	mål	목표	N;NOM;INDF;NEUT;SG	N
bara	오직	bara	오직	ADV	ADV
bara	단지	bara	단지	ADV	ADV
bara	그냥	bara	그냥	ADV	ADV
plats	장소	plats	장소	N;NOM;INDF;MASC+FEM;SG	N
land	나라	land	나라	N;NOM;INDF;NEUT;SG	N
land	국가	land	국가	N;NOM;INDF;NEUT;SG	N
tid	시간	tid	시간	N;NOM;INDF;MASC+FEM;SG	N
ofta	자주	ofta	자주	ADV	ADV
ofta	자주	ofta	자주	ADV	ADV
exempel	예제	exempel	예제	N;NOM;INDF;NEUT;SG	N
exempel	예시	exempel	예시	N;NOM;INDF;NEUT;SG	N
exempel	예시	exempel	예시	N;NOM;INDF;NEUT;SG	N
exempel	예제	exempel	예제	N;NOM;INDF;NEUT;SG	N
staden	시내	stad	시내	N;NOM;DEF;MASC+FEM;SG	N
staden	도시	stad	도시	N;NOM;DEF;MASC+FEM;SG	N
staden	마을	stad	마을	N;NOM;DEF;MASC+FEM;SG	N
staden	도시	stad	도시	N;NOM;DEF;MASC+FEM;SG	N
kallt	춥다	kallt	춥+다	ADJ;NOM;INDF;NEUT;SG	ADJ
kallt	차가운	kallt	차갑+ㄴ	ADJ;NOM;INDF;NEUT;SG	ADJ
mest	주로	mycket	주로	ADV;RL	ADV
började	시작되었습니다	börja	시작+되+었+습니다	V;IND;PST;FIN;ACT	V
började	시작했습니다	börja	시작+하+었+습니다	V;IND;PST;FIN;ACT	V
började	시작됨	börja	시작+되+ㄴ	V;IND;PST;FIN;ACT	V
honom	그를	han	그+를	PRO;ACC;DEF;MASC+FEM;SG	PRO
gick	걷기	gå	걷+기	V;IND;PST;FIN;ACT	V
kyrka	교회	kyrka	교회	N;NOM;INDF;MASC+FEM;SG	N
används	사용함	använda	사용+하+ㅁ	V;IND;PRS;FIN;PASS	V
används	사용됨	använda	사용+되+ㄴ	V;IND;PRS;FIN;PASS	V
barn	애들	barn	애+들	N;NOM;INDF;NEUT;PL	N
barn	아이들	barn	아이+들	N;NOM;INDF;NEUT;PL	N
barn	어린이	barn	어린이	N;NOM;INDF;NEUT;PL	N
barn	어린이들	barn	어린이+들	N;NOM;INDF;NEUT;PL	N
barn	자녀	barn	자녀	N;NOM;INDF;NEUT;PL	N
barn	어린이	barn	어린이	N;NOM;INDF;NEUT;PL	N
barn	아이들	barn	아이+들	N;NOM;INDF;NEUT;PL	N
övrigt	다른	övrigt	다르+ㄴ	ADJ;NOM;INDF;NEUT;SG	ADJ
artikel	기사	artikel	기사	N;NOM;INDF;MASC+FEM;SG	N
hennes	그녀의	hon	그녀+의	PRO;DEF	PRO
hennes	그녀의	hon	그녀+의	PRO;DEF	PRO
mountain	산악	mountai	산악	N;NOM;INDF;MASC+FEM;SG	N
grund	기초	grund	기초	N;NOM;INDF;MASC+FEM;SG	N
grund	근거	grund	근거	N;NOM;INDF;MASC+FEM;SG	N
grund	기저	grund	기저	N;NOM;INDF;MASC+FEM;SG	N
deras	그들의	de	그+들+의	PRO;DEF	PRO
