per	pentru	per	pentru	ADP	ADP;ACC
amb	cu	amb	cu	ADP	ADP;ACC
més	mai	més	mai	ADV	ADV
bar	barul	bar	bar	N;MASC;SG	N;DEF;MASC;SG
bar	bar	bar	bar	N;MASC;SG	N;INDF;MASC;SG
text	text	text	text	N;MASC;SG	N;INDF;MASC;SG
text	textul	text	text	N;MASC;SG	N;DEF;MASC;SG
anys	ani	any	an	N;MASC;PL	N;INDF;MASC;PL
anys	anii	any	an	N;MASC;PL	N;DEF;MASC;PL
any	anul	any	an	N;MASC;SG	N;DEF;MASC;SG
any	an	any	an	N;MASC;SG	N;INDF;MASC;SG
població	populatia	població	populatie	N;FEM;SG	N;DEF;FEM;SG
població	populatie	població	populatie	N;FEM;SG	N;INDF;FEM;SG
població	populatia	població	populatie	N;FEM;SG	N;DEF;FEM;SG
però	dar	però	dar	CONJ	CONJ;POS
altres	altele	altre	altul	PRO;PL	PRO;FEM;PL;3
altres	altele	altre	altul	PRO;PL	PRO;FEM;PL;3
estat	fost	ser	fi	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
són	sunt	ser	fi	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
eren	erau	ser	fi	V;IND;PL;3;IPFV;FIN	V;IND;PL;3;IPFV;FIN
estats	statele	estat	stat	N;MASC;PL	N;DEF;FEM;PL
estats	state	estat	stat	N;MASC;PL	N;INDF;FEM;PL
estats	stari	estat	stare	N;MASC;PL	N;INDF;FEM;PL
persones	oamenii	persona	om	N;FEM;PL	N;DEF;MASC;PL
persones	oameni	persona	om	N;FEM;PL	N;INDF;MASC;PL
persones	persoane	persona	persoană	N;FEM;PL	N;INDF;FEM;PL
cap	niciuna	cap	nici_unul		
gran	mare	gran	mare	ADJ;SG	ADJ;INDF;MASC;SG
enllaços	linkuri	enllaç	link	N;MASC;PL	N;INDF;FEM;PL
enllaços	legaturi	enllaç	legatură	N;MASC;PL	N;INDF;FEM;PL
enllaços	linkurile	enllaç	link	N;MASC;PL	N;DEF;FEM;PL
enllaços	legaturi	enllaç	legatură	N;MASC;PL	N;INDF;FEM;PL
dos	doi	dos	doi	NUM;MASC;PL	NUM;MASC;PL
externs	externe	extern	extern	ADJ;MASC;PL	ADJ;INDF;FEM;PL
externs	externi	extern	extern	ADJ;MASC;PL	ADJ;INDF;MASC;PL
família	familie	família	familie	N;FEM;SG	N;INDF;FEM;SG
família	familia	família	familie	N;FEM;SG	N;DEF;FEM;SG
ciutat	city	ciutat	city	N;FEM;SG	N;INDF;MASC;SG
ciutat	oras	ciutat	oras	N;FEM;SG	N;INDF;MASC;SG
ciutat	oras	ciutat	oras	N;FEM;SG	N;INDF;MASC;SG
ciutat	oras	ciutat	oras	N;FEM;SG	N;INDF;MASC;SG
ciutat	orasul	ciutat	oras	N;FEM;SG	N;DEF;MASC;SG
ciutat	orasul	ciutat	oras	N;FEM;SG	N;DEF;MASC;SG
