per	priekš	per	priekš	ADP	ADP
amb	ar	amb	ar	ADP	ADP
més	vairāk	més	daudz	ADV	ADV;CMPR
bar	bārs	bar	bārs	N;MASC;SG	N;NOM;MASC;SG
bar	stienis	bar	stienis	N;MASC;SG	N;NOM;MASC;SG
text	teksts	text	teksts	N;MASC;SG	N;NOM;MASC;SG
entre	starp	entre	starp	ADP	ADP
anys	gadus	any	gads	N;MASC;PL	N;ACC;MASC;PL
anys	gadi	any	gads	N;MASC;PL	N;NOM;MASC;PL
anys	gadiem	any	gads	N;MASC;PL	N;DAT;MASC;PL
any	gadu	any	gads	N;MASC;SG	N;ACC;MASC;SG
any	gads	any	gads	N;MASC;SG	N;NOM;MASC;SG
població	populācija	població	populācija	N;FEM;SG	N;NOM;FEM;SG
però	bet	però	bet	CONJ	CONJ
però	taču	però	taču	CONJ	CONJ
altres	citi	altre	cits	PRO;PL	PRO;NOM;MASC;PL
altres	citas	altre	cita	PRO;PL	PRO;NOM;FEM;PL
altres	citas	altre	cita	PRO;PL	PRO;NOM;FEM;PL
altres	citi	altre	cits	PRO;PL	PRO;NOM;MASC;PL
estat	bijis	ser	būt	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
fins	līdz	fins	līdz	ADV	ADV
estats	valstis	estat	valsts	N;MASC;PL	N;NOM;FEM;PL
persones	cilveki	persona	cilveks	N;FEM;PL	N;NOM;MASC;PL
persones	cilvēki	persona	cilvēks	N;FEM;PL	N;NOM;MASC;PL
persones	cilvēkiem	persona	cilvēks	N;FEM;PL	N;DAT;MASC;PL
from	no	from	no		
gran	liels	gran	liels	ADJ;SG	ADJ;NOM;MASC;SG
gran	liela	gran	liela	ADJ;SG	ADJ;NOM;FEM;SG
gran	lieliska	gran	lieliska	ADJ;SG	ADJ;NOM;FEM;SG
tot	viss	tot	viss	PRO;MASC;SG	PRO;NOM;MASC;SG
tot	visam	tot	viss	PRO;MASC;SG	PRO;DAT;MASC;SG
