catégorie	kategorija	catégorie	kategorija	N;FEM;SG	N;NOM;FEM;SG
pour	za	pour	za	ADP	ADP;ACC
avec	sa	avec	sa	ADP	ADP;INS
son	njegovo	son	njegov	DET;MASC;SG	DET;NOM;NEUT;SG;3
son	njegov	son	njegov	DET;MASC;SG	DET;NOM;MASC;SG;3
son	njegova	son	njegov	DET;MASC;SG	DET;NOM;FEM;SG;3
plus	više	plus	mnogo	ADV	ADV;CMPR
sont	su	être	biti	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
sont	jesu	être	biti	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
elle	ona	elle	on	PRO;FEM;SG;3	PRO;NOM;FEM;SG;3
avancement	napredovanje	avancement	napredovanje	N;MASC;SG	N;NOM;NEUT;SG
avancement	napredak	avancement	napredak	N;MASC;SG	N;NOM;MASC;SG
mais	ali	mais	ali	CONJ	CONJ
cette	ovo	ce	ovaj	DET;FEM;SG	DET;NOM;NEUT;SG
pop	pop	pop	pop	N;FEM;SG	N;NOM;MASC;SG
deux	dva	deux	dva	NUM	NUM
naissance	rođenje	naissance	rođenje	N;FEM;SG	N;NOM;NEUT;SG
aussi	također	aussi	također	ADV	ADV
aussi	takođe	aussi	takođa	ADV	ADV
après	nakon	après	nakon	ADP	ADP;GEN
fait	napravio	faire	napraviti	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
notes	note	note	note	N;FEM;PL	N;NOM;FEM;PL
notes	bilješke	note	bilješka	N;FEM;PL	N;NOM;FEM;PL
entre	između	entre	između	ADP	ADP;GEN
sous	pod	sous	pod	ADP	ADP;INS
sous	ispod	sous	ispod	ADP	ADP;GEN
même	čak	même	čak	ADV	ADV
même	isto	même	isto	ADV	ADV
nom	prezime	nom	prezime	N;MASC;SG	N;NOM;NEUT;SG
nom	naziv	nom	naziv	N;MASC;SG	N;NOM;MASC;SG
nom	ime	nom	ime	N;MASC;SG	N;NOM;NEUT;SG
français	francuski	français	francuski	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
lui	mu	lui	on	PRO;SG;3	PRO;DAT;MASC;SG;3
lui	njega	lui	on	PRO;SG;3	PRO;ACC;MASC;SG;3
lui	njemu	lui	on	PRO;SG;3	PRO;DAT;MASC;SG;3
lui	ga	lui	on	PRO;SG;3	PRO;ACC;MASC;SG;3
lieu	mjesto	lieu	mjesto	N;MASC;SG	N;NOM;NEUT;SG
lieu	mesto	lieu	mesto	N;MASC;SG	N;NOM;NEUT;SG
lieu	lokacija	lieu	lokacija	N;MASC;SG	N;NOM;FEM;SG
lieu	lokaciju	lieu	lokacija	N;MASC;SG	N;ACC;FEM;SG
décès	smrt	décès	smrt	N;MASC;SG	N;NOM;FEM;SG
références	preporuke	référence	preporuka	N;FEM;PL	N;NOM;FEM;PL
références	reference	référence	referenca	N;FEM;PL	N;NOM;FEM;PL
liens	poveznice	lien	poveznica	N;MASC;PL	N;NOM;FEM;PL
commune	komuna	commune	komuna	N;FEM;SG	N;NOM;FEM;SG
ville	grad	ville	grad	N;FEM;SG	N;NOM;MASC;SG
ville	grad	ville	grad	N;FEM;SG	N;NOM;MASC;SG
ville	gradom	ville	grad	N;FEM;SG	N;INS;MASC;SG
date	spoj	date	spoj	N;FEM;SG	N;NOM;MASC;SG
date	datum	date	datum	N;FEM;SG	N;NOM;MASC;SG
peut	može	pouvoir	moći	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
peut	moze	pouvoir	moza	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
depuis	od	depuis	od	ADP	ADP;GEN
depuis	iz	depuis	iz	ADP	ADP;GEN
première	prvi	premier	prvi	ADJ;FEM;SG	ADJ;NOM;MASC;SG
ans	godinama	an	godina	N;MASC;PL	N;INS;FEM;PL
alors	onda	alors	onda	ADV	ADV
site	sajt	site	sajt	N;MASC;SG	N;NOM;MASC;SG
site	site	site	site	N;MASC;SG	N;NOM;MASC;SG
site	sajt	site	sajt	N;MASC;SG	N;NOM;MASC;SG
premier	prvi	premier	prvi	ADJ;MASC;SG	ADJ;NOM;MASC;SG
fut	bio	être	biti	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP;ACT
fut	bila	être	biti	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP;ACT
http	http	http	http	N;MASC;SG	N;NOM;MASC;SG
film	film	film	film	N;MASC;SG	N;NOM;MASC;SG
film	film	film	film	N;MASC;SG	N;NOM;MASC;SG
voir	vidi	voir	vidjeti	V;NFIN	V;IND;SG;3;PRS;FIN
voir	prikaži	voir	prikaž	V;NFIN	V;IMP;SG;3;PRS;FIN
pays	zemlja	pays	zemlja	N;MASC;SG	N;NOM;FEM;SG
pays	država	pays	država	N;MASC;SG	N;NOM;FEM;SG
pays	domovina	pays	domovina	N;MASC;SG	N;NOM;FEM;SG
source	izvor	source	izvor	N;FEM;SG	N;NOM;MASC;SG
ils	oni	il	oni	PRO;MASC;PL;3	PRO;NOM;MASC;PL;3
grand	velika	grand	velik	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
grand	veliki	grand	velik	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
grand	veliko	grand	velik	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
tout	sve	tout	sve	PRO;MASC;SG	PRO;NOM;NEUT;SG
tout	sve	tout	sve	PRO;MASC;SG	PRO;NOM;NEUT;SG
groupe	band	groupe	band	N;MASC;SG	N;NOM;MASC;SG
groupe	sastav	groupe	sastav	N;MASC;SG	N;NOM;MASC;SG
groupe	bend	groupe	bend	N;MASC;SG	N;NOM;MASC;SG
groupe	grupa	groupe	grupa	N;MASC;SG	N;NOM;FEM;SG
également	također	également	također	ADV	ADV
également	takođe	également	takođa	ADV	ADV
titre	naslov	titre	naslov	N;MASC;SG	N;NOM;MASC;SG
titre	naziv	titre	naziv	N;MASC;SG	N;NOM;MASC;SG
monde	svijeta	monde	svijet	N;MASC;SG	N;GEN;MASC;SG
monde	svijet	monde	svijet	N;MASC;SG	N;NOM;MASC;SG
nord	sjever	nord	sjever	N;MASC;SG	N;NOM;MASC;SG
années	godinama	année	godina	N;FEM;PL	N;INS;FEM;PL
bien	dobro	bien	dobro	ADV	ADV
contre	protiv	contre	protiv	ADP	ADP;GEN
liste	lista	liste	list	N;FEM;SG	N;NOM;FEM;SG
liste	popis	liste	popis	N;FEM;SG	N;NOM;MASC;SG
équipe	odred	équipe	odred	N;FEM;SG	N;NOM;MASC;SG
équipe	desetina	équipe	desetina	N;FEM;SG	N;NOM;MASC;SG
équipe	momčad	équipe	momčad	N;FEM;SG	N;NOM;FEM;SG
équipe	ekipa	équipe	ekipa	N;FEM;SG	N;NOM;FEM;SG
équipe	momčad	équipe	momčad	N;FEM;SG	N;NOM;FEM;SG
équipe	reprezentacija	équipe	reprezentacija	N;FEM;SG	N;NOM;FEM;SG
club	klub	club	klub	N;MASC;SG	N;NOM;MASC;SG
club	club	club	club	N;MASC;SG	N;NOM;MASC;SG
sud	jugu	sud	jug	N;MASC;SG	N;DAT;MASC;SG
sud	jug	sud	jug	N;MASC;SG	N;NOM;MASC;SG
partie	tulum	partie	tulum	N;FEM;SG	N;NOM;MASC;SG
partie	zabava	partie	zabava	N;FEM;SG	N;NOM;FEM;SG
partie	stranka	partie	stranka	N;FEM;SG	N;NOM;FEM;SG
partie	dijelom	partie	dio	N;FEM;SG	N;INS;MASC;SG
partie	dio	partie	dio	N;FEM;SG	N;NOM;MASC;SG
très	vrlo	très	vrlo	ADV	ADV
trois	tri	trois	tri	NUM	NUM
articles	članke	article	članak	N;MASC;PL	N;ACC;MASC;PL
articles	članci	article	članak	N;MASC;PL	N;NOM;MASC;PL
article	članak	article	članak	N;MASC;SG	N;NOM;MASC;SG
guerre	rat	guerre	rat	N;FEM;SG	N;NOM;MASC;SG
guerre	rata	guerre	rat	N;FEM;SG	N;GEN;MASC;SG
sans	bez	sans	bez	ADP	ADP;GEN
saison	sezone	saison	sezona	N;FEM;SG	N;GEN;FEM;SG
saison	sezona	saison	sezona	N;FEM;SG	N;NOM;FEM;SG
fin	završetak	fin	završetak	N;FEM;SG	N;NOM;MASC;SG
fin	kraj	fin	kraj	N;FEM;SG	N;NOM;MASC;SG
vers	vers	vers	vers	ADP	ADP
année	godine	année	godina	N;FEM;SG	N;GEN;FEM;SG
année	godina	année	godina	N;FEM;SG	N;NOM;FEM;SG
temps	vrijeme	temps	vrijeme	N;MASC;SG	N;NOM;NEUT;SG
temps	vreme	temps	vreme	N;MASC;SG	N;NOM;NEUT;SG
temps	vrijeme	temps	vrijeme	N;MASC;SG	N;NOM;NEUT;SG
faire	napraviti	faire	napraviti	V;NFIN	V;NFIN
faire	napravi	faire	napraviti	V;NFIN	V;IND;SG;3;PRS;FIN
mars	ožujka	mars	ožujak	N;MASC;SG	N;GEN;MASC;SG
mars	ožujak	mars	ožujak	N;MASC;SG	N;NOM;MASC;SG
mars	marš	mars	marš	N;MASC;SG	N;NOM;MASC;SG
mars	marsa	mars	marsa	N;MASC;SG	N;GEN;MASC;SG
mars	mars	mars	mars	N;MASC;SG	N;NOM;MASC;SG
histoire	povijest	histoire	povijest	N;FEM;SG	N;NOM;FEM;SG
histoire	istorija	histoire	istorija	N;FEM;SG	N;NOM;FEM;SG
série	serija	série	serija	N;FEM;SG	N;NOM;FEM;SG
joueur	igrač	joueur	igrač	N;MASC;SG	N;NOM;MASC;SG
joueur	player	joueur	player	N;MASC;SG	N;NOM;MASC;SG
mai	svibanj	mai	svibanj	N;MASC;SG	N;NOM;MASC;SG
mai	svibnja	mai	svibanj	N;MASC;SG	N;GEN;MASC;SG
tour	turneja	tour	turan	N;MASC;SG	N;NOM;FEM;SG
tour	tura	tour	tura	N;MASC;SG	N;NOM;FEM;SG
tour	obilazak	tour	obilazak	N;MASC;SG	N;NOM;MASC;SG
tour	tower	tour	tower	N;MASC;SG	N;NOM;MASC;SG
tour	kula	tour	kula	N;MASC;SG	N;NOM;FEM;SG
tour	toranj	tour	toranj	N;MASC;SG	N;NOM;MASC;SG
juin	juna	juin	juna	N;MASC;SG	N;GEN;MASC;SG
juin	jun	juin	jun	N;MASC;SG	N;NOM;MASC;SG
juin	lipanj	juin	lipanj	N;MASC;SG	N;NOM;MASC;SG
juin	lipnja	juin	lipanj	N;MASC;SG	N;GEN;MASC;SG
jpg	jpg	jpg	jpg	N;MASC;SG	N;NOM;MASC;SG
française	francuski	français	francuski	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
pierre	kamen	pierre	kamen	N;FEM;SG	N;NOM;MASC;SG
pierre	kamena	pierre	kamen	N;FEM;SG	N;NOM;FEM;SG
pierre	petre	pierre	petra	N;FEM;SG	N;NOM;FEM;SG
pierre	petra	pierre	petar	N;FEM;SG	N;NOM;MASC;SG
pierre	petar	pierre	petar	N;FEM;SG	N;NOM;MASC;SG
région	regiji	région	regija	N;FEM;SG	N;DAT;FEM;SG
région	regija	région	regija	N;FEM;SG	N;NOM;FEM;SG
région	područje	région	područje	N;FEM;SG	N;NOM;NEUT;SG
région	oblast	région	oblast	N;FEM;SG	N;NOM;FEM;SG
janvier	siječanj	janvier	siječanj	N;MASC;SG	N;NOM;MASC;SG
janvier	siječnja	janvier	siječanj	N;MASC;SG	N;GEN;MASC;SG
avoir	imati	avoir	imati	V;NFIN	V;NFIN
septembre	rujna	septembre	rujan	N;MASC;SG	N;GEN;MASC;SG
septembre	rujan	septembre	rujan	N;MASC;SG	N;NOM;MASC;SG
juillet	srpnja	juillet	srpanj	N;MASC;SG	N;GEN;MASC;SG
juillet	juli	juillet	jutlo	N;MASC;SG	N;NOM;MASC;SG
juillet	srpanj	juillet	srpanj	N;MASC;SG	N;NOM;MASC;SG
juillet	jula	juillet	julo	N;MASC;SG	N;NOM;FEM;SG
état	status	état	status	N;MASC;SG	N;NOM;MASC;SG
état	stanje	état	stanje	N;MASC;SG	N;NOM;NEUT;SG
état	stanje	état	stanje	N;MASC;SG	N;NOM;NEUT;SG
