der	el	der	el	DET;NOM;DEF;MASC;SG	DET;DEF;MASC;SG
die	el	der	el	DET;NOM;DEF;FEM;SG	DET;DEF;MASC;SG
und	y	und	y	CONJ	CONJ
von	de	von	de	ADP	ADP
von	desde	von	desde	ADP	ADP
den	el	der	el	DET;ACC;DEF;MASC;SG	DET;DEF;MASC;SG
das	este	der	este	PRO;NOM;NEUT;SG	PRO;MASC;SG
das	esto	der	este	PRO;NOM;NEUT;SG	PRO;SG
das	esta	der	este	PRO;NOM;NEUT;SG	PRO;FEM;SG
das	eso	der	ese	PRO;NOM;NEUT;SG	PRO;SG
mit	con	mit	con	ADP	ADP
für	para	für	para	ADP	ADP
eine	una	ein	uno	DET;NOM;INDF;FEM;SG	DET;INDF;FEM;SG
wurde	fue	werden	ser	V;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
auch	incluso	auch	incluso	ADV	ADV
auch	aun	auch	aun	ADV	ADV
auch	igualmente	auch	igualmente	ADV	ADV
auch	además	auch	además	ADV	ADV
auch	también	auch	también	ADV	ADV
auch	también	auch	también	ADV	ADV
auch	demasiado	auch	demasiado	ADV	ADV
nach	tras	nach	tras	ADP	ADP
war	fue	sein	ser	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
aus	de	aus	de	ADP	ADP
aus	desde	aus	desde	ADP	ADP
sie	ella	sie	él	PRO;NOM;FEM;SG;3	PRO;FEM;SG;3
bis	hasta	bis	hasta	ADP	ADP
einer	uno	ein	uno	PRO;NOM;INDF;MASC;SG	PRO;MASC;SG
sind	son	sein	ser	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
durch	mediante	durch	mediante	ADP	ADP
einen	uno	ein	uno	PRO;ACC;INDF;MASC;SG	PRO;MASC;SG
dass	que	dass	que	CONJ	CONJ
über	sobre	über	sobre	ADP	ADP
aber	sino	aber	sino	CONJ	CONJ
aber	pero	aber	pero	CONJ	CONJ
nur	únicamente	nur	únicamente	ADV	ADV
nur	solo	nur	solo	ADV	ADV
nur	sólo	nur	sólo	ADV	ADV
nur	solamente	nur	solamente	ADV	ADV
nur	solo	nur	solo	ADV	ADV
nur	simplemente	nur	simplemente	ADV	ADV
nur	sólo	nur	sólo	ADV	ADV
noch	todavía	noch	todavía	ADV	ADV
noch	aún	noch	aún	ADV	ADV
noch	aún	noch	aún	ADV	ADV
noch	tampoco	noch	tampoco	ADV	ADV
unter	bajo	unter	bajo	ADP	ADP
hat	tiene	haben	tener	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
wurden	fueron	werden	ser	V;IND;PL;3;PST;FIN;PASS	V;IND;PL;3;PST;FIN
sein	su	sein	su	DET;NOM;MASC;SG	DET;SG;3
diese	este	dies	este	PRO;NOM;FEM;SG	PRO;MASC;SG
diese	esto	dies	este	PRO;NOM;FEM;SG	PRO;SG
diese	esta	dies	este	PRO;NOM;FEM;SG	PRO;FEM;SG
hier	aquí	hier	aquí	ADV	ADV
hier	acá	hier	acá	ADV	ADV
diskussion	discusiones	diskussion	discusión	N	N;FEM;PL
diskussion	debates	diskussion	debate	N	N;MASC;PL
diskussion	deliberaciones	diskussion	deliberación	N	N;FEM;PL
diskussion	discusiones	diskussion	discusión	N	N;FEM;PL
diskussion	debate	diskussion	debate	N	N;MASC;SG
diskussion	discusión	diskussion	discusión	N	N;FEM;SG
diskussion	debate	diskussion	debate	N	N;MASC;SG
seine	su	sein	su	DET;NOM;FEM;SG	DET;SG;3
seine	su	sein	su	DET;NOM;FEM;SG	DET;SG;3
seit	desde	seit	desde	ADP	ADP
dieser	este	dies	este	PRO;NOM;MASC;SG	PRO;MASC;SG
dieser	esto	dies	este	PRO;NOM;MASC;SG	PRO;SG
dieser	esta	dies	este	PRO;NOM;MASC;SG	PRO;FEM;SG
jahr	año	Jahr	año	N;NOM;NEUT;SG	N;MASC;SG
wenn	cuando	wenn	cuando	CONJ	CONJ
dann	luego	dann	luego	ADV	ADV
dann	entonces	dann	entonces	ADV	ADV
zwei	dos	zwei	dos	NUM	NUM;PL
seiner	su	sein	su	DET;NOM;MASC;SG	DET;SG;3
seiner	su	sein	su	DET;NOM;MASC;SG	DET;SG;3
was	qué	was	qué	PRO;NOM;NEUT;SG	PRO;SG
sowie	y	sowie	y	CONJ	CONJ
hatte	tuvo	haben	tener	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
zwischen	entre	zwischen	entre	ADP	ADP
team	equipo	team	equipo	N;NOM;NEUT;SG	N;MASC;SG
team	team	team	team	N;NOM;NEUT;SG	N
mehr	más	mehr	más	ADV	ADV
mehr	mas	mehr	mas	ADV	ADV
gegen	contra	gegen	contra	ADP	ADP
waren	fueron	sein	ser	V;IND;PL;3;PST;FIN	V;IND;PL;3;PST;FIN
wieder	nuevamente	wieder	nuevamente	ADV	ADV
schon	ya	schon	ya	ADV	ADV
haben	tener	haben	tener	V;IND;PL;3;FIN	V;NFIN
haben	tienen	haben	tener	V;IND;PL;3;FIN	V;IND;PL;3;PRS;FIN
gibt	admite	geben	admitir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
gibt	regresa	geben	regresar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
gibt	devuelve	geben	devolver	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
