και	un	και	un	CONJ	CONJ
με	ar	με	ar	ADP	ADP
για	priekš	για	priekš	ADP	ADP
κατηγορία	kategorija	κατηγορία	kategorija	N;NOM;FEM;SG	N;NOM;FEM;SG
ένα	viens	ένας	viens	NUM;NOM;NEUT;SG	NUM;NOM;MASC;SG
ένα	viena	ένας	viena	NUM;NOM;NEUT;SG	NUM;NOM;FEM;SG
μια	viens	ένας	viens	NUM;NOM;FEM;SG	NUM;NOM;MASC;SG
μια	viena	ένας	viena	NUM;NOM;FEM;SG	NUM;NOM;FEM;SG
αλλά	bet	αλλά	bet	CONJ	CONJ
αλλά	taču	αλλά	taču	CONJ	CONJ
μετά	tad	μετά	tad	ADV	ADV
είχε	bija	έχω	būt	V;IPFV;IND;SG;3;PST;FIN;ACT	V;FH;IND;3;POS;PST;FIN;ACT
δύο	divas	δύο	divas	NUM;NOM;MASC;PL	NUM;NOM;FEM;PL
δύο	divi	δύο	divi	NUM;NOM;MASC;PL	NUM;NOM;MASC;PL
αυτό	šī	αυτός	šī	PRO;NOM;NEUT;SG;3	PRO;NOM;FEM;SG
αυτό	šis	αυτός	šis	PRO;NOM;NEUT;SG;3	PRO;NOM;MASC;SG
αυτό	tas	αυτός	tas	PRO;NOM;NEUT;SG;3	PRO;NOM;MASC;SG
αυτό	tas	αυτός	tas	PRO;NOM;NEUT;SG;3	PRO;NOM;MASC;SG
όπου	kur	όπου	kur	ADV	ADV
μία	viens	ένας	viens	NUM;NOM;FEM;SG	NUM;NOM;MASC;SG
μία	viena	ένας	viena	NUM;NOM;FEM;SG	NUM;NOM;FEM;SG
μπορεί	var	μπορώ	varēt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
ομάδα	vadu	ομάδα	vads	N;ACC;FEM;SG	N;ACC;MASC;SG
ομάδα	grupu	ομάδα	grupa	N;ACC;FEM;SG	N;ACC;FEM;SG
μεταξύ	starp	μεταξύ	starp	ADP	ADP
χρόνια	gadi	χρόνος	gads	N;NOM;NEUT;PL	N;NOM;MASC;PL
πιο	vairāk	πιο	daudz	ADV	ADV;CMPR
πόλη	pilsēta	πόλη	pilsēta	N;NOM;FEM;SG	N;NOM;FEM;SG
πόλη	pilsēta	πόλη	pilsēta	N;NOM;FEM;SG	N;NOM;FEM;SG
έγινε	paveikts	γίνομαι	paveikt	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
έγινε	darīts	γίνομαι	darīt	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
έγινε	izdarīts	γίνομαι	izdarīt	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
πολύ	ļoti	πολύ	ļoti	ADV	ADV
πολύ	loti	πολύ	loti	ADV	ADV
περιοχή	reģions	περιοχή	reģions	N;NOM;FEM;SG	N;NOM;MASC;SG
περιοχή	teritorija	περιοχή	teritorija	N;NOM;FEM;SG	N;NOM;FEM;SG
περιοχή	platība	περιοχή	platība	N;NOM;FEM;SG	N;NOM;FEM;SG
περιοχή	apgabals	περιοχή	apgabals	N;NOM;FEM;SG	N;NOM;MASC;SG
περιοχή	laukums	περιοχή	laukums	N;NOM;FEM;SG	N;NOM;MASC;SG
τότε	tad	τότε	tad	ADV	ADV
όνομα	vārds	όνομα	vārds	N;NOM;NEUT;SG	N;NOM;MASC;SG
όνομα	nosaukums	όνομα	nosaukums	N;NOM;NEUT;SG	N;NOM;MASC;SG
μέρος	daļa	μέρος	daļa	N;NOM;NEUT;SG	N;NOM;FEM;SG
μέρος	vieta	μέρος	vieta	N;NOM;NEUT;SG	N;NOM;FEM;SG
σήμερα	šodien	σήμερα	šodien	ADV	ADV
μέσα	iekšā	μέσα	iekšā	ADV	ADV
μαζί	kopā	μαζί	kopā	ADV	ADV
ιστορία	stāsts	ιστορία	stāsts	N;NOM;FEM;SG	N;NOM;MASC;SG
ιστορία	vēsture	ιστορία	vēsture	N;NOM;FEM;SG	N;NOM;FEM;SG
πρωτάθλημα	līga	πρωτάθλημα	līga	N;NOM;NEUT;SG	N;NOM;FEM;SG
πρωτάθλημα	čempionāts	πρωτάθλημα	čempionāts	N;NOM;NEUT;SG	N;NOM;MASC;SG
αργότερα	vēlāk	αργά	vēlu	ADV;CMPR	ADV;CMPR
νέα	jauni	νέος	jauns	ADJ;NOM;NEUT;PL	ADJ;NOM;MASC;PL
νέα	jaunas	νέος	jauna	ADJ;NOM;NEUT;PL	ADJ;NOM;FEM;PL
περίπου	aptuveni	περίπου	aptuveni	ADV	ADV
περίπου	apmēram	περίπου	apmēram	ADV	ADV
αυτά	šīs	αυτός	šī	PRO;NOM;NEUT;PL;3	PRO;NOM;FEM;PL
αυτά	šie	αυτός	šis	PRO;NOM;NEUT;PL;3	PRO;NOM;MASC;PL
χωρίς	bez	χωρίς	bez	ADP	ADP
εθνική	nacionālais	εθνικός	nacionāls	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
αρχείο	arhīvs	αρχείο	arhīvs	N;NOM;NEUT;SG	N;NOM;MASC;SG
αρχείο	arhīva	αρχείο	arhīvs	N;NOM;NEUT;SG	N;NOM;MASC;SG
αρχείο	faila	αρχείο	faila	N;NOM;NEUT;SG	N;NOM;MASC;SG
αρχείο	fails	αρχείο	fails	N;NOM;NEUT;SG	N;NOM;MASC;SG
πάνω	augšā	πάνω	augšā	ADV	ADV
ομάδες	grupas	ομάδα	grupa	N;NOM;FEM;PL	N;NOM;FEM;PL
ομάδες	komandas	ομάδα	komanda	N;NOM;FEM;PL	N;NOM;FEM;PL
έργο	projekts	έργο	projekts	N;NOM;NEUT;SG	N;NOM;MASC;SG
