категорія	categoria	категорія	categoria	N;INAN;NOM;FEM;SG	N;FEM;SG
від	de	від	de	ADP;GEN	ADP
для	por	для	por	ADP;GEN	ADP
для	para	для	para	ADP;GEN	ADP
також	igualmente	також	igualmente	ADV	ADV
також	também	також	também	ADV	ADV
про	sobre	про	sobre	ADP;ACC	ADP
населення	demografia	населення	demografia	N;INAN;NOM;NEUT;SG	N;FEM;SG
населення	população	населення	população	N;INAN;NOM;NEUT;SG	N;FEM;SG
під	sob	під	sob	ADP;ACC	ADP
після	após	після	após	ADP;GEN	ADP
час	hora	час	hora	N;INAN;NOM;MASC;SG	N;FEM;SG
час	horário	час	horário	N;INAN;NOM;MASC;SG	N;MASC;SG
час	tempo	час	tempo	N;INAN;NOM;MASC;SG	N;MASC;SG
час	time	час	time	N;INAN;NOM;MASC;SG	N;MASC;SG
але	mas	але	mas	CONJ	CONJ
міста	capricho	місто	capricho	N;INAN;NOM;NEUT;SG	N;MASC;SG
село	vila	село	vila	N;INAN;NOM;NEUT;SG	N;FEM;SG
село	aldeia	село	aldeia	N;INAN;NOM;NEUT;SG	N;FEM;SG
район	raion	район	raion	N;INAN;NOM;MASC;SG	N;MASC;SG
район	distrito	район	distrito	N;INAN;NOM;MASC;SG	N;MASC;SG
тому	atrás	тому	atrás	ADV	ADV
рік	rick	рік	rick	N;INAN;NOM;MASC;SG	N;MASC;SG
рік	ano	рік	ano	N;INAN;NOM;MASC;SG	N;MASC;SG
відстань	distância	відстань	distância	N;INAN;NOM;FEM;SG	N;FEM;SG
відстань	distancia	відстань	distanciar	N;INAN;NOM;FEM;SG	N;FEM;SG
має	tem	мати	ter	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
має	deve	мати	dever	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
область	oblast	область	oblast	N;INAN;NOM;FEM;SG	N;MASC;SG
область	area	область	area	N;INAN;NOM;FEM;SG	N;FEM;SG
область	área	область	área	N;INAN;NOM;FEM;SG	N;FEM;SG
вони	eles	вони	eles	PRO;NOM;PL;3	PRO;NOM;MASC;PL;3
вони	elas	вони	ele	PRO;NOM;PL;3	PRO;NOM;FEM;PL;3
сайті	website	сайт	websitir	N;INAN;DAT;MASC;SG	N;MASC;SG
сайті	site	сайт	site	N;INAN;DAT;MASC;SG	N;MASC;SG
близько	perto	близько	perto	ADV	ADV
близько	perto	близько	perto	ADV	ADV
близько	próximo	близько	próximo	ADV	ADV
війни	wars	війна	war	N;INAN;NOM;FEM;SG	N;MASC;SG
файл	arquivo	файл	arquivo	N;INAN;NOM;MASC;SG	N;MASC;SG
файл	ficheiro	файл	ficheiro	N;INAN;NOM;MASC;SG	N;MASC;SG
між	entre	між	entre	ADP;INS	ADP
роки	anos	рік	ano	N;INAN;NOM;MASC;PL	N;MASC;PL
обговорення	discussão	обговорення	discussão	N;INAN;NOM;NEUT;SG	N;FEM;SG
коли	quando	коли	quando	ADV	ADV
вона	ela	вона	ela	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
список	lista	список	lista	N;INAN;NOM;MASC;SG	N;FEM;SG
вересня	setembro	вересень	setembro	N;INAN;GEN;MASC;SG	N;MASC;SG
цей	este	цей	este	DET;NOM;MASC;SG	DET;MASC;SG
цей	esse	цей	esse	DET;NOM;MASC;SG	DET;MASC;SG
березня	march	березень	march	N;INAN;GEN;MASC;SG	N;MASC;SG
березня	marcha	березень	marcha	N;INAN;GEN;MASC;SG	N;FEM;SG
березня	março	березень	março	N;INAN;GEN;MASC;SG	N;MASC;SG
місце	spot	місце	spot	N;INAN;NOM;NEUT;SG	N;MASC;SG
місце	lugar	місце	lugar	N;INAN;NOM;NEUT;SG	N;MASC;SG
місце	place	місце	place	N;INAN;NOM;NEUT;SG	N;MASC;SG
місце	local	місце	local	N;INAN;NOM;NEUT;SG	N;MASC;SG
місце	sítio	місце	sítio	N;INAN;NOM;NEUT;SG	N;MASC;SG
місце	localização	місце	localização	N;INAN;NOM;NEUT;SG	N;FEM;SG
місце	assento	місце	assento	N;INAN;NOM;NEUT;SG	N;MASC;SG
муніципалітет	município	муніципалітет	município	N;INAN;NOM;MASC;SG	N;MASC;SG
муніципалітет	concelho	муніципалітет	concelho	N;INAN;NOM;MASC;SG	N;MASC;SG
серпня	augusto	серпень	augusto	N;INAN;GEN;MASC;SG	N;MASC;SG
серпня	august	серпень	august	N;INAN;GEN;MASC;SG	N;MASC;SG
серпня	agosto	серпень	agosto	N;INAN;GEN;MASC;SG	N;MASC;SG
січня	janeiro	січень	janeiro	N;INAN;GEN;MASC;SG	N;MASC;SG
травня	may	травень	may	N;INAN;GEN;MASC;SG	N;MASC;SG
травня	maio	травень	maio	N;INAN;GEN;MASC;SG	N;MASC;SG
