категория	categorie	категория	categorie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
что	wat	что	wat	PRO;NOM	PRO;3
для	voor	для	voor	ADP	ADP
как	zoals	как	zoals	CONJ	CONJ
его	hem	он	hem	PRO;ACC;MASC;SG;3	PRO;ACC;3
также	ook	также	ook	ADV	ADV
это	dit	это	dit	PRO;INAN;NOM;NEUT;SG	PRO;3
это	deze	это	deze	PRO;INAN;NOM;NEUT;SG	PRO
это	dat	это	dat	PRO;INAN;NOM;NEUT;SG	PRO;3
после	na	после	na	ADP	ADP
области	oppervlakten	область	oppervlakte	N;INAN;NOM;FEM;PL	N;PL
области	gebieden	область	gebied	N;INAN;NOM;FEM;PL	N;PL
год	jaar	год	jaar	N;INAN;NOM;MASC;SG	N;NEUT;SG
время	tijd	время	tijd	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
состав	compositie	состав	compositie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
состав	samenstelling	состав	samenstelling	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
была	was	быть	zijn	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;SG;PST;FIN
место	spot	место	spot	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
место	plaats	место	plaats	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
место	lokatie	место	lokatie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
место	locatie	место	locatie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
место	ligging	место	ligging	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
район	buurt	район	buurt	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
район	district	район	district	N;INAN;NOM;MASC;SG	N;NEUT;SG
район	gebied	район	gebied	N;INAN;NOM;MASC;SG	N;NEUT;SG
район	oppervlakte	район	oppervlakte	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
вид	diersoort	вид	diersoort	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
вид	soort	вид	soort	N;INAN;NOM;MASC;SG	N;SG
вид	weergave	вид	weergave	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
вид	uitzicht	вид	uitzicht	N;INAN;NOM;MASC;SG	N;NEUT;SG
под	onder	под	onder	ADP	ADP
язык	tong	язык	tong	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
язык	taal	язык	taal	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
язык	taalgebruik	язык	taalgebruik	N;INAN;NOM;MASC;SG	N;NEUT;SG
районе	buurt	район	buurt	N;INAN;ESS;MASC;SG	N;MASC+FEM;SG
код	wetboek	код	wetboek	N;INAN;NOM;MASC;SG	N;NEUT;SG
код	code	код	code	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
дата	datum	дата	datum	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
деревня	dorpje	деревня	dorp	N;INAN;NOM;FEM;SG	N;NEUT;SG
деревня	dorp	деревня	dorp	N;INAN;NOM;FEM;SG	N;NEUT;SG
где	waar	где	waar	ADV	ADV
марта	marta	март	marta	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
марта	martha	март	martha	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
все	alles	все	alles	PRO;INAN;NOM;NEUT;SG	PRO;3
все	allen	все	al	PRO;INAN;NOM;NEUT;SG	PRO
все	alles	все	alles	PRO;INAN;NOM;NEUT;SG	PRO;3
все	iedereen	все	iedereen	PRO;INAN;NOM;NEUT;SG	PRO;3
августа	august	август	august	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
августа	augusta	август	augusta	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
октября	lgo	октябрь	lgo	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
статьи	artikelen	статья	artikel	N;INAN;NOM;FEM;PL	N;PL
статьи	artikels	статья	artikel	N;INAN;NOM;FEM;PL	N;PL
уже	al	уже	al	ADV	ADV
уже	reeds	уже	reeds	ADV	ADV
июня	june	июнь	june	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
который	welke	который	welk	PRO;NOM	PRO
название	naam	название	naam	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
название	titel	название	titel	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
поселение	vereffening	поселение	vereffening	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
поселение	nederzetting	поселение	nederzetting	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
поселение	schikking	поселение	schikking	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
поселение	afwikkeling	поселение	afwikkeling	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
человек	persoon	человек	persoon	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
человек	mens	человек	mens	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
человек	man	человек	man	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
смерти	sterfte	смерть	sterfte	N;INAN;GEN;FEM;SG	N;MASC+FEM;SG
лет	jaren	год	jaar	N;INAN;GEN;MASC;PL	N;PL
февраля	feb	февраль	feb	N;INAN;GEN;MASC;SG	N;MASC+FEM;SG
они	ze	они	ze	PRO;NOM;PL;3	PRO;3
они	zij	они	zij	PRO;NOM;PL;3	PRO;NOM;3
города	steden	город	stad	N;INAN;NOM;MASC;PL	N;PL
может	kan	мочь	kunnen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
может	kan	мочь	kunnen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
она	ze	она	ze	PRO;NOM;FEM;SG;3	PRO;3
она	zij	она	zij	PRO;NOM;FEM;SG;3	PRO;NOM;3
войны	oorlogen	война	oorlog	N;INAN;NOM;FEM;PL	N;PL
однако	echter	однако	echter	ADV	ADV
которые	welke	который	welk	PRO;NOM	PRO
высота	hoogte	высота	hoogte	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
высота	hoogte	высота	hoogte	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
высота	lengte	высота	lengte	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
переписи	tellingen	перепись	telling	N;INAN;NOM;FEM;PL	N;PL
село	selo	село	selo	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
