oraz	그리고	oraz	그리고	CONJ	CONJ
jego	그의	on	그+의	PRO;GEN;MASC;SG;3	PRO
center	센터	center	센터		
dyskusja	논의	dyskusja	논의	N;NOM;FEM;SG	N
miejsce	장소	miejsce	장소	N;NOM;NEUT;SG	N
miejsce	장소	miejsce	장소	N;NOM;NEUT;SG	N
miejsce	공연장	miejsce	공연장	N;NOM;NEUT;SG	N
ale	그런데	ale	그런데	CONJ	CONJ
ale	그러나	ale	그러나	CONJ	CONJ
ale	하지만	ale	하지만	CONJ	CONJ
który	어느	który	어느	DET;NOM;MASC;SG	DET
jej	그녀의	on	그녀+의	PRO;GEN;FEM;SG;3	PRO
jej	그녀의	on	그녀+의	PRO;GEN;FEM;SG;3	PRO
które	어느	który	어느	DET;ACC;MASC;SG	DET
września	구월	wrzesień	구월		
ich	그들의	on	그+들+의	PRO;GEN;MASC;PL;3	PRO
miejscowość	시내	miejscowość	시내	N;NOM;FEM;SG	N
miejscowość	도시	miejscowość	도시	N;NOM;FEM;SG	N
miejscowość	마을	miejscowość	마을	N;NOM;FEM;SG	N
miejscowość	도시	miejscowość	도시	N;NOM;FEM;SG	N
świata	세상	świat	세상	N;GEN;MASC;SG	N
świata	세계	świat	세계	N;GEN;MASC;SG	N
gdzie	어디서	gdzie	어디+서	ADV	ADV
gdzie	어디에	gdzie	어디+에	ADV	ADV
gdzie	어디로	gdzie	어디+로	ADV	ADV
wieku	연령	wiek	연령	N;GEN;MASC;SG	N
wieku	나이	wiek	나이	N;GEN;MASC;SG	N
wieku	세기	wiek	세기	N;GEN;MASC;SG	N
miasta	시내	miasto	시내	N;GEN;NEUT;SG	N
miasta	도시	miasto	도시	N;GEN;NEUT;SG	N
miasta	마을	miasto	마을	N;GEN;NEUT;SG	N
miasta	도시	miasto	도시	N;GEN;NEUT;SG	N
miasta	도시	miasto	도시	N;GEN;NEUT;SG	N
zobacz	보기	zobaczyć	보+기	V;PFV;IMP;SG;2;FIN;ACT	V
marca	행진곡	marza	행진곡		
marca	마르크	marza	마르크		
marca	마크	marza	마크		
wieś	마을	wieś	마을	N;NOM;FEM;SG	N
kwietnia	에이프릴	kwiecia	에이프릴		
kwietnia	사월	kwiecia	사월		
później	나중에	późno	나중+에	ADV;CMPR	ADV
która	어느	który	어느	DET;NOM;FEM;SG	DET
wojny	전쟁	wojna	전쟁	N;GEN;FEM;SG	N
wojny	전쟁	wojna	전쟁	N;GEN;FEM;SG	N
data	날짜	datać	날짜		
miasto	시내	miasto	시내	N;NOM;NEUT;SG	N
miasto	도시	miasto	도시	N;NOM;NEUT;SG	N
miasto	마을	miasto	마을	N;NOM;NEUT;SG	N
miasto	도시	miasto	도시	N;NOM;NEUT;SG	N
części	부품	część	부품	N;ACC;FEM;PL	N
części	부분	część	부분	N;ACC;FEM;PL	N
nazwa	이름	nazwa	이름	N;NOM;FEM;SG	N
kraju	나라	kraj	나라	N;GEN;MASC;SG	N
kraju	국가	kraj	국가	N;GEN;MASC;SG	N
liczba	숫자	liczba	숫자	N;NOM;FEM;SG	N
liczba	번호	liczba	번호	N;NOM;FEM;SG	N
część	부분	część	부분	N;NOM;FEM;SG	N
część	부품	część	부품	N;NOM;FEM;SG	N
mieszkańców	주민들	mieszkaniec	주민+들	N;ACC;MASC;PL	N
bardzo	아주	bardzo	아주	ADV	ADV
bardzo	매우	bardzo	매우	ADV	ADV
innych	다른	inny	다르+ㄴ	ADJ;GEN;MASC;PL	ADJ
śmierci	죽음	śmierć	죽음	N;GEN;FEM;SG	N
śmierci	사망	śmierć	사망	N;GEN;FEM;SG	N
skład	합성	skład	합성	N;NOM;MASC;SG	N
skład	작곡	skład	작곡	N;NOM;MASC;SG	N
udział	공유해	udział	공유+하+어	V;PFV;MASC;IND;SG;PST;FIN;ACT	V
udział	공유하기	udział	공유+하+기	V;PFV;MASC;IND;SG;PST;FIN;ACT	V
zespół	밴드	zespół	밴드	N;NOM;MASC;SG	N
kościół	교회	kościół	교회	N;NOM;MASC;SG	N
inne	다른	inny	다르+ㄴ	ADJ;NOM;NEUT;SG	ADJ
tam	거기에	tam	거기+에	ADV	ADV
grupy	집단	grupa	집단	N;ACC;FEM;SG	N
wynik	결과	wynik	결과	N;NOM;MASC;SG	N
wynik	점수	wynik	점수	N;NOM;MASC;SG	N
wynik	득점	wynik	득점	N;NOM;MASC;SG	N
wynik	결과	wynik	결과	N;NOM;MASC;SG	N
kod	부호	kod	부호	N;ACC;MASC;SG	N
lista	목록	list	목록	N;NOM;FEM;SG	N
lista	명단	list	명단	N;NOM;FEM;SG	N
zespołu	밴드	zespół	밴드	N;GEN;MASC;SG	N
jpg	jpg	jeść	jpg		
tytuł	제목	tytuł	제목	N;ACC;MASC;SG	N
album	앨범	album	앨범	N;NOM;MASC;SG	N
album	음반	album	음반	N;NOM;MASC;SG	N
kościoła	교회	kościół	교회	N;GEN;MASC;SG	N
medal	메달	medal	메달	N;ACC;MASC;SG	N
pracy	직업	praca	직업	N;GEN;FEM;SG	N
pracy	직장	praca	직장	N;GEN;FEM;SG	N
pracy	작업	praca	작업	N;GEN;FEM;SG	N
sezonie	계절	sezon	계절	N;INS;MASC;SG	N
związku	연결	związek	연결	N;GEN;MASC;SG	N
związku	연애	związek	연애	N;GEN;MASC;SG	N
związku	관계	związek	관계	N;GEN;MASC;SG	N
czas	시간	czas	시간	N;NOM;MASC;SG	N
źródło	출처	źródło	출처	N;NOM;NEUT;SG	N
historii	역사	historia	역사	N;GEN;FEM;SG	N
historii	내역	historia	내역	N;GEN;FEM;SG	N
historii	기록	historia	기록	N;GEN;FEM;SG	N
film	영화	film	영화	N;ACC;MASC;SG	N
film	비디오	film	비디오	N;ACC;MASC;SG	N
film	필름	film	필름	N;ACC;MASC;SG	N
film	영화	film	영화	N;ACC;MASC;SG	N
plik	파일	plik	파일	N;ACC;MASC;SG	N
gęstość	밀도	gęstość	밀도	N;NOM;FEM;SG	N
dnia	하루	dzień	하루	N;GEN;MASC;SG	N
kariera	경력	kariera	경력	N;NOM;FEM;SG	N
kariera	직업	kariera	직업	N;NOM;FEM;SG	N
