категорія	kategorie	категорія	kategorie	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
від	von	від	von	ADP;GEN	ADP
від	ab	від	ab	ADP;GEN	ADP
від	aus	від	aus	ADP;GEN	ADP
для	für	для	für	ADP;GEN	ADP
також	ausserdem	також	ausserdem	ADV	ADV
також	ebenso	також	ebenso	ADV	ADV
також	außerdem	також	außerdem	ADV	ADV
також	ebenfalls	також	ebenfalls	ADV	ADV
також	auch	також	auch	ADV	ADV
про	über	про	über	ADP;ACC	ADP
його	ihn	він	er	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
під	unterhalb	під	unterhalb	ADP;ACC	ADP
під	unterhalb	під	unterhalb	ADP;ACC	ADP
під	unter	під	unter	ADP;ACC	ADP
після	nach	після	nach	ADP;GEN	ADP
або	entweder	або	entweder	CONJ	CONJ
але	aber	але	aber	CONJ	CONJ
село	dorf	село	dorf	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
район	landkreis	район	landkreis	N;INAN;NOM;MASC;SG	N
через	über	через	über	ADP;ACC	ADP
через	per	через	per	ADP;ACC	ADP
через	aufgrund	через	aufgrund	ADP;ACC	ADP
через	durch	через	durch	ADP;ACC	ADP
села	dorf	село	dorf	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
тому	deshalb	тому	deshalb	ADV	ADV
тому	darum	тому	darum	ADV	ADV
тому	somit	тому	somit	ADV	ADV
тому	daher	тому	daher	ADV	ADV
рік	jahr	рік	Jahr	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
рік	jahres	рік	jahres	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
ради	rat	рада	rat	N;INAN;NOM;FEM;PL	N
має	verfügt	мати	verfügen	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
має	hat	мати	haben	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
область	fläche	область	fläche	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
сайті	website	сайт	websit	N;INAN;DAT;MASC;SG	N;SG
війни	krieg	війна	kriegen	N;INAN;NOM;FEM;SG	N
файл	akten	файл	akt	N;INAN;NOM;MASC;SG	N
між	zwischen	між	zwischen	ADP;INS	ADP
обговорення	diskussion	обговорення	diskussion	N;INAN;NOM;NEUT;SG	N
обговорення	diskussion	обговорення	diskussion	N;INAN;NOM;NEUT;SG	N
вона	sie	вона	sie	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
список	liste	список	lassen	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
список	aufstellung	список	aufstellingen	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
місце	ort	місце	ort	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
місце	ort	місце	ort	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
місце	standorte	місце	standort	N;INAN;NOM;NEUT;SG	N;NOM
місце	sitz	місце	sitz	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
муніципалітет	gemeinde	муніципалітет	gemeinde	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
муніципалітет	kommune	муніципалітет	kommun	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
участь	einbindung	участь	einbindung	N;INAN;ACC;FEM;SG	N;FEM;SG
вид	art	вид	art	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
вид	ansicht	вид	ansechen	N;INAN;NOM;MASC;SG	N
вже	schon	вже	schon	ADV	ADV
вже	bereits	вже	bereits	ADV	ADV
життя	lebensweise	життя	lebensweise	N;INAN;NOM;NEUT;SG	N
опис	beschreibung	опис	Beschreibung	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
рада	rat	рада	rat	N;INAN;NOM;FEM;SG	N
схід	ost	схід	ost	N;INAN;NOM;MASC;SG	N;NOM;NEUT
статті	satzung	стаття	satzung	N;INAN;NOM;FEM;PL	N
особи	personen	особа	Person	N;ANIM;NOM;FEM;PL	N;NOM;FEM;PL
над	über	над	über	ADP;ACC	ADP
історія	erzählung	історія	erzählung	N;INAN;NOM;FEM;SG	N;FEM;SG
пункти	gegenstände	пункт	gegenständ	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
пункти	punkten	пункт	punken	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
пункти	punkte	пункт	punken	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
пункти	optionen	пункт	option	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
сайт	website	сайт	websit	N;INAN;NOM;MASC;SG	N;SG
сайт	website	сайт	websit	N;INAN;NOM;MASC;SG	N;SG
сайт	seite	сайт	seit	N;INAN;NOM;MASC;SG	N
разом	zusammen	разом	zusammen	ADV	ADV
проти	dagegen	проти	dagegen	ADV	ADV
тут	hierher	тут	hierher	ADV	ADV
тут	hier	тут	hier	ADV	ADV
український	ukrainisch	український	ukrainisch	ADJ;NOM;MASC;SG	ADJ
український	ukrainer	український	ukrainer	ADJ;NOM;MASC;SG	ADJ
мова	sprache	мова	sprechen	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
історії	erzählungen	історія	erzählingen	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
багато	viel	багато	viel	ADV	ADV
багато	viel	багато	viel	ADV	ADV
більше	mehr	більше	mehr	ADV;CMPR	ADV
кількість	zählung	кількість	zählung	N;INAN;NOM;FEM;SG	N;SG
кількість	anzahl	кількість	anzahl	N;INAN;NOM;FEM;SG	N;SG
кількість	zahl	кількість	zahl	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
кількість	anzahl	кількість	anzahl	N;INAN;NOM;FEM;SG	N;SG
кількість	menge	кількість	mengen	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
дуже	sehr	дуже	sehr	ADV	ADV
