und	oraz	und	oraz	CONJ	CONJ
von	od	von	od	ADP	ADP
für	dla	für	dla	ADP	ADP
nicht	nie	nicht	nie	PART;NEG	PART;NEG
aus	od	aus	od	ADP	ADP
sie	ona	sie	on	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
cest	cest	cest	cest		
durch	przez	durch	przez	ADP	ADP
zur	zur	zur	zur		
aber	ale	aber	ale	CONJ	CONJ
noch	nadal	noch	nadal	ADV	ADV
noch	wciąż	noch	wciąż	ADV	ADV
unter	pod	unter	pod	ADP	ADP
hat	posiada	haben	posiadać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
hat	ma	haben	mieć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vor	przed	vor	przed	ADP	ADP
vom	from	vom	from		
vom	vom	vom	vom		
hier	tutaj	hier	tutaj	ADV	ADV
diskussion	dyskusji	diskussion	dyskusja	N	N;GEN;FEM;SG
diskussion	dyskusje	diskussion	dyskusja	N	N;NOM;FEM;PL
diskussion	dyskusja	diskussion	dyskusja	N	N;NOM;FEM;SG
diskussion	omówienie	diskussion	omówienie	N	N;NOM;NEUT;SG
diskussion	dyskusji	diskussion	dyskusja	N	N;GEN;FEM;SG
diskussion	dyskusje	diskussion	dyskusja	N	N;NOM;FEM;PL
diskussion	dyskusję	diskussion	dyskusja	N	N;ACC;FEM;SG
diskussion	debata	diskussion	debata	N	N;NOM;FEM;SG
diskussion	debaty	diskussion	debata	N	N;ACC;FEM;SG
jahr	rok	Jahr	rok	N;NOM;NEUT;SG	N;NOM;MASC;SG
wenn	gdy	wenn	gdy	CONJ	CONJ
dann	wtedy	dann	wtedy	ADV	ADV
zwei	dwie	zwei	dwa	NUM	NUM;ACC;FEM;PL
zwei	dwóch	zwei	dwa	NUM	NUM;ACC;MASC;PL
zwei	dwa	zwei	dwa	NUM	NUM;ACC;MASC;PL
sowie	oraz	sowie	oraz	CONJ	CONJ
hatte	mial	haben	mial	V;IND;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
hatte	miał	haben	mieć	V;IND;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
hatte	miała	haben	mieć	V;IND;SG;3;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
hatte	miał	haben	mieć	V;IND;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
zwischen	między	zwischen	między	ADP	ADP
team	ekipa	team	ekipa	N;NOM;NEUT;SG	N;NOM;FEM;SG
team	drużyna	team	drużyna	N;NOM;NEUT;SG	N;NOM;FEM;SG
team	zespół	team	zespół	N;NOM;NEUT;SG	N;NOM;MASC;SG
mehr	bardziej	mehr	bardzo	ADV	ADV;CMPR
mehr	więcej	mehr	dużo	ADV	ADV;CMPR
gegen	przeciwko	gegen	przeciwko	ADP	ADP
stadt	town	staden	town		
stadt	city	staden	city		
wieder	ponownie	wieder	ponownie	ADV	ADV
wieder	znowu	wieder	znowu	ADV	ADV
haben	posiadać	haben	posiadać	V;IND;PL;3;FIN	V;IPFV;NFIN;ACT
haben	mają	haben	mieć	V;IND;PL;3;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
haben	mieć	haben	mieć	V;IND;PL;3;FIN	V;IPFV;NFIN;ACT
gibt	przyznaje	geben	przyznawać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	zwraca	geben	zwracać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	powraca	geben	powracać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	oddaje	geben	oddawać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	nadaje	geben	nadawać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	daje	geben	dawać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
deutscher	niemiecka	deutsch	niemiecki	ADJ	ADJ;NOM;FEM;SG
deutscher	niemieckim	deutsch	niemiecki	ADJ	ADJ;INS;MASC;SG
deutscher	niemieckie	deutsch	niemiecki	ADJ	ADJ;NOM;NEUT;SG
deutscher	niemiecki	deutsch	niemiecki	ADJ	ADJ;NOM;MASC;SG
mal	kiedyś	mal	kiedyś	ADV	ADV
dort	tam	dort	tam	ADV	ADV
seed	nasion	seed	nasiono		
seed	ziarno	seed	ziarno		
siehe	patrz	sehen	patrzeć	V;IMP;SG;FIN	V;IPFV;IMP;SG;2;FIN;ACT
siehe	zobacz	sehen	zobaczyć	V;IMP;SG;FIN	V;PFV;IMP;SG;2;FIN;ACT
drei	trzy	drei	trzy	NUM	NUM;ACC;MASC;PL
deutschen	niemiecka	deutsch	niemiecki	ADJ	ADJ;NOM;FEM;SG
deutschen	niemieckim	deutsch	niemiecki	ADJ	ADJ;INS;MASC;SG
deutschen	niemieckie	deutsch	niemiecki	ADJ	ADJ;NOM;NEUT;SG
deutschen	niemiecki	deutsch	niemiecki	ADJ	ADJ;NOM;MASC;SG
teil	częściowo	teil	częściowo	ADV	ADV
heute	dzisiaj	heute	dzisiaj	ADV	ADV
heute	dziś	heute	dziś	ADV	ADV
ihre	twoje	ihr	twój	DET;NOM;FEM;SG	DET;NOM;MASC;SG;2
ihre	twój	ihr	twój	DET;NOM;FEM;SG	DET;NOM;MASC;SG;2
ihre	twoja	ihr	twój	DET;NOM;FEM;SG	DET;NOM;FEM;SG;2
ihre	twoje	ihr	twój	DET;NOM;FEM;SG	DET;NOM;MASC;SG;2
ihre	twój	ihr	twój	DET;NOM;FEM;SG	DET;NOM;MASC;SG;2
ihre	twoja	ihr	twój	DET;NOM;FEM;SG	DET;NOM;FEM;SG;2
anderen	inni	ander	inny	ADJ;NOM;PL	ADJ;NOM;MASC;PL
sehr	bardzo	sehr	bardzo	ADV	ADV
ihr	ty	ihr	ty	PRO;NOM;MASC;SG	PRO;NOM;MASC;SG;2
gemeinde	społeczność	gemeinde	społeczność	N;NOM;FEM;SG	N;NOM;FEM;SG
gemeinde	wspólnota	gemeinde	wspólnota	N;NOM;FEM;SG	N;NOM;FEM;SG
ohne	bez	ohne	bez	ADP	ADP
aug	sierpień	augen	sierpienie		
band	band	binden	band		
band	taśmy	binden	taśma		
immer	zawsze	immer	zawsze	ADV	ADV
nov	listopad	nov	listopad		
ihn	go	er	on	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
wikipedia	wikipedia	wikipedia	wikipediać		
jun	jun	jun	jun		
jun	czerwiec	jun	czerwiec		
jul	jul	jul	jul		
andere	inni	ander	inny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;PL
feb	luty	feb	luty		
feb	lutego	feb	luty		
geschichte	story	geschicht	stora		
verlag	wydawnictwo	verliegen	wydawnictwo	N;NOM;MASC;SG	N;NOM;NEUT;SG
verlag	wydawca	verliegen	wydawca	N;NOM;MASC;SG	N;NOM;MASC;SG
verlag	wydawcy	verliegen	wydawca	N;NOM;MASC;SG	N;NOM;MASC;SG
verlag	wydawcy	verliegen	wydawca	N;NOM;MASC;SG	N;NOM;MASC;SG
verlag	wydawnictwa	verliegen	wydawnictwo	N;NOM;MASC;SG	N;NOM;NEUT;SG
apr	apr	apr	apr		
dez	dec	dez	dec		
ihrer	twoje	ihr	twój	DET;NOM;MASC;SG	DET;NOM;MASC;SG;2
ihrer	twój	ihr	twój	DET;NOM;MASC;SG	DET;NOM;MASC;SG;2
