nie	не	nie	не	PART;NEG	PART
przez	сквозь	przez	сквозь	ADP	ADP
przez	через	przez	через	ADP	ADP
oraz	и	oraz	и	CONJ	CONJ
był	был	być	быть	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
był	было	być	быть	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
dla	для	dla	для	ADP	ADP
dla	за	dla	за	ADP	ADP
pod	под	pod	под	ADP	ADP
dyskusja	обсуждение	dyskusja	обсуждение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
dyskusja	дискуссия	dyskusja	дискуссия	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
też	тоже	też	тоже	PART	PART
miejsce	место	miejsce	место	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
miejsce	место	miejsce	место	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
polski	польская	polski	польский	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
polski	польский	polski	польский	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
linki	связи	linka	связь	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
linki	ссылки	linka	ссылка	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
zewnętrzne	внешняя	zewnętrzny	внешний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zewnętrzne	внешний	zewnętrzny	внешний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zewnętrzne	внешнее	zewnętrzny	внешний	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
zewnętrzne	внешняя	zewnętrzny	внешний	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zewnętrzne	внешний	zewnętrzny	внешний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ale	но	ale	но	CONJ	CONJ
lat	лет	rok	год	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
brak	отсутствует	brak	отсутствовать	V;IND;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
była	был	być	быть	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
była	было	być	быть	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
miejscowość	город	miejscowość	город	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
miejscowość	городок	miejscowość	городок	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
miejscowość	город	miejscowość	город	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
gdzie	где	gdzie	где	ADV	ADV
gdzie	куда	gdzie	куда	ADV	ADV
stycznia	января	styczeń	январь	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
tylko	только	tylko	только	PART	PART
tylko	просто	tylko	просто	PART	PART
tylko	только	tylko	только	PART	PART
października	октября	październik	октябрь	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
maja	май	mieć	май		
zobacz	посмотреть	zobaczyć	смотреть	V;PFV;IMP;SG;2;FIN;ACT	V;PFV;NFIN;ACT
zobacz	посмотреть	zobaczyć	смотреть	V;PFV;IMP;SG;2;FIN;ACT	V;PFV;NFIN;ACT
zobacz	просмотреть	zobaczyć	просмотреть	V;PFV;IMP;SG;2;FIN;ACT	V;PFV;NFIN;ACT
może	может	móc	мочь	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
sierpnia	августа	sierpień	август	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
było	был	być	быть	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
było	было	być	быть	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
rok	год	rok	год	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wieś	село	wieś	село	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
wieś	деревня	wieś	деревня	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
listopada	ноября	listopada	ноябрь	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
czerwca	июня	czerwiec	июнь	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
później	позднее	późno	поздно	ADV;CMPR	ADV;CMPR
później	позже	późno	поздно	ADV;CMPR	ADV;CMPR
przed	до	przed	до	ADP	ADP
przed	перед	przed	перед	ADP	ADP
pierwszy	первый	pierwszy	первый	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
pierwszy	первое	pierwszy	первый	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
pierwszy	первая	pierwszy	первый	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
można	может	można	мочь	V;IND;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
można	могу	można	мочь	V;IND;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
znajduje	находит	znajdować	находить	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
znajduje	считает	znajdować	считать	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
miasto	город	miasto	город	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
miasto	городок	miasto	городок	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
miasto	город	miasto	город	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
nazwa	имя	nazwa	имя	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
nazwa	название	nazwa	название	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
liczba	число	liczba	число	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
liczba	номер	liczba	номер	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
liczba	количество	liczba	количество	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
część	часть	część	часть	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
bardzo	очень	bardzo	очень	ADV	ADV
bez	без	bez	без	ADP	ADP
gdy	когда	gdy	когда	CONJ	CONJ
między	между	między	между	ADP	ADP
skład	композиция	skład	композиция	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
skład	состав	skład	состав	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
strona	страница	strona	страница	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
strona	сайт	strona	сайт	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
udział	разделить	udział	разделить	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NFIN;ACT
