und	そして	und	そして	CONJ	CONJ
das	これ	der	これ	PRO;NOM;NEUT;SG	PRO
sie	あなた	sie	あなた	PRO;NOM;FEM;SG;3	PRO
sie	彼女	sie	彼女	PRO;NOM;FEM;SG;3	PRO
bis	まで	bis	まで	ADP	ADP
über	について	über	について	ADP	ADP
aber	でも	aber	でも	CONJ	CONJ
aber	しかし	aber	しかし	CONJ	CONJ
nur	ちょうど	nur	ちょうど	ADV	ADV
noch	まだ	noch	まだ	ADV	ADV
diese	これ	dies	これ	PRO;NOM;FEM;SG	PRO
diese	これら	dies	これら	PRO;NOM;FEM;SG	PRO
diese	これら	dies	これら	PRO;NOM;FEM;SG	PRO
diskussion	ディスカッション	diskussion	ディスカッション	N	N
diskussion	ディスカッション	diskussion	ディスカッション	N	N
diskussion	ディベート	diskussion	ディベート	N	N
dieser	これ	dies	これ	PRO;NOM;MASC;SG	PRO
jahr	イヤー	Jahr	イヤー	N;NOM;NEUT;SG	N
zwei	二	zwei	二	NUM	NUM
zwei	二	zwei	二	NUM	NUM
sowie	そして	sowie	そして	CONJ	CONJ
team	チーム	team	チーム	N;NOM;NEUT;SG	N
mehr	もっと	mehr	もっと	ADV	ADV
wieder	再び	wieder	再び	ADV	ADV
schon	すでに	schon	すでに	ADV	ADV
schon	既に	schon	既に	ADV	ADV
mal	一度	mal	一度	ADV	ADV
siehe	見る	sehen	見る	V;IMP;SG;FIN	V
bereits	すでに	bereits	すでに	ADV	ADV
bereits	既に	bereits	既に	ADV	ADV
anderen	他の	ander	他の	ADJ;NOM;PL	ADJ
ihr	あなた	ihr	あなた	PRO;NOM;MASC;SG	PRO
gemeinde	教区	gemeinde	教区	N;NOM;FEM;SG	N
gemeinde	市町村	gemeinde	市町村	N;NOM;FEM;SG	N
gemeinde	自治体	gemeinde	自治体	N;NOM;FEM;SG	N
gemeinde	市町村	gemeinde	市町村	N;NOM;FEM;SG	N
gemeinde	コミュニティ	gemeinde	コミュニティ	N;NOM;FEM;SG	N
ende	フィニッシュ	ende	フィニッシュ	N;ACC;NEUT;SG	N
ende	エンド	ende	エンド	N;ACC;NEUT;SG	N
ende	エンディング	ende	エンディング	N;ACC;NEUT;SG	N
immer	常に	immer	常に	ADV	ADV
immer	いつも	immer	いつも	ADV	ADV
andere	他の	ander	他の	ADJ;NOM;FEM;PL	ADJ
verlag	パブリッシャー	verliegen	パブリッシャー	N;NOM;MASC;SG	N
verlag	出版社	verliegen	出版社	N;NOM;MASC;SG	N
liste	出品	lassen	出品	N;NOM;FEM;SG	N
seite	サイド	seit	サイド	N	N
seite	ページ	seit	ページ	N	N
seite	サイト	seit	サイト	N	N
seite	敷地	seit	敷地	N	N
etwas	あまり	etwas	あまり	ADV	ADV
neue	新しい	neu	新しい	ADJ;NOM;FEM;PL	ADJ
neue	新規	neu	新規	ADJ;NOM;FEM;PL	ADJ
leben	生活	leben	生活	V;NFIN	V
leben	生き	leben	生きる	V;NFIN	V
leben	生きる	leben	生きる	V;NFIN	V
löschen	消去	löschen	消去	V;NFIN	V
löschen	削除	löschen	削除	V;NFIN	V
löschen	削除	löschen	削除	V;NFIN	V
löschen	削除	löschen	削除	V;NFIN	V
erhielt	受け取り	erhalten	受け取る	V;IND;SG;3;PST;FIN	V
erhielt	受信	erhalten	受信	V;IND;SG;3;PST;FIN	V
ort	会場	ort	会場	N;NOM;MASC;SG	N
ort	場所	ort	場所	N;NOM;MASC;SG	N
ort	スポット	ort	スポット	N;NOM;MASC;SG	N
ort	所在	ort	所在	N;NOM;MASC;SG	N
ort	ロケーション	ort	ロケーション	N;NOM;MASC;SG	N
ort	場所	ort	場所	N;NOM;MASC;SG	N
wohl	おそらく	wohl	おそらく	ADV	ADV
saison	季節	saison	季節	N;NOM;FEM;SG	N
saison	季節	saison	季節	N;NOM;FEM;SG	N
saison	シーズン	saison	シーズン	N;NOM;FEM;SG	N
neuen	新しい	neu	新しい	ADJ;ACC;MASC;SG	ADJ
neuen	新規	neu	新規	ADJ;ACC;MASC;SG	ADJ
art	種類	art	種類	N;NOM;FEM;SG	N
art	タイプ	art	タイプ	N;NOM;FEM;SG	N
diesen	これら	dies	これら	PRO;ACC;MASC;SG	PRO
diesen	これら	dies	これら	PRO;ACC;MASC;SG	PRO
personen	個人	Person	個人	N;NOM;FEM;PL	N
personen	ピープル	Person	ピープル	N;NOM;FEM;PL	N
gut	良い	gut	良い	ADJ	ADJ
familie	家族	familie	家族	N;NOM;FEM;SG	N
weiter	さらに	weiter	さらに	ADV	ADV
name	名前	Name	名前	N;NOM;SG	N
name	氏名	Name	氏名	N;NOM;SG	N
name	名称	Name	名称	N;NOM;SG	N
behalten	キープ	behalten	キープ	V;NFIN	V
sohn	息子	sohnen	息子	N;NOM;MASC;SG	N
großen	大きい	groß	大きい	ADJ;PL	ADJ
großen	大きな	groß	大きな	ADJ;PL	ADJ
großen	大きい	groß	大きい	ADJ;PL	ADJ
gehört	所有	gehören	所有	V;V.PTCP	V
gelöscht	削除	löschen	削除	V;V.PTCP	V
große	大きい	groß	大きい	ADJ;NOM;FEM;PL	ADJ
große	大きな	groß	大きな	ADJ;NOM;FEM;PL	ADJ
große	大きい	groß	大きい	ADJ;NOM;FEM;PL	ADJ
denn	だっ	denn	だ	CONJ	CONJ
kommt	来る	kommen	来る	V;IND;SG;3;PRS;FIN	V
menschen	ヒト	menschen	ヒト	N;NOM;PL	N
menschen	ヒト	menschen	ヒト	N;NOM;PL	N
menschen	ヒューマン	menschen	ヒューマン	N;NOM;PL	N
menschen	人間	menschen	人間	N;NOM;PL	N
menschen	ピープル	menschen	ピープル	N;NOM;PL	N
fünf	五	fünf	五	NUM	NUM
könig	国王	könig	国王	N;NOM;SG	N
könig	キング	könig	キング	N;NOM;SG	N
form	カビ	form	カビ	N;SG	N
form	図形	form	図形	N;SG	N
form	形状	form	形状	N;SG	N
form	シェイプ	form	シェイプ	N;SG	N
form	カビ	form	カビ	N;SG	N
form	形式	form	形式	N;SG	N
gruppe	集団	grappe	集団	N;NOM;FEM;SG	N
gruppe	グループ	grappe	グループ	N;NOM;FEM;SG	N
neu	新しい	neu	新しい	ADJ	ADJ
neu	新規	neu	新規	ADJ	ADJ
eher	むしろ	eher	むしろ	ADV	ADV
kurz	短い	kurz	短い	ADJ	ADJ
unternehmen	ビジネス	unternehmen	ビジネス	N;NOM;NEUT;PL	N
unternehmen	会社	unternehmen	会社	N;NOM;NEUT;PL	N
unternehmen	会社	unternehmen	会社	N;NOM;NEUT;PL	N
unternehmen	営業	unternehmen	営業	N;NOM;NEUT;PL	N
unternehmen	事業	unternehmen	事業	N;NOM;NEUT;PL	N
unternehmen	ビジネス	unternehmen	ビジネス	N;NOM;NEUT;PL	N
einfach	単に	einfach	単に	ADV	ADV
einfach	ちょうど	einfach	ちょうど	ADV	ADV
schließlich	ついに	schließlich	ついに	ADV	ADV
schließlich	やっと	schließlich	やっと	ADV	ADV
schließlich	遂に	schließlich	遂にる	ADV	ADV
frau	女性	frau	女性	N;NOM;FEM;SG	N
fast	ほとんど	fast	ほとんど	ADV	ADV
fast	ほぼ	fast	ほぼ	ADV	ADV
fast	ほぼ	fast	ほぼ	ADV	ADV
trat	辞任	treten	辞任	V;IND;SG;3;PST;FIN	V
tod	訃報	tod	訃報		
arbeit	作業	arbeit	作業	N;NOM;FEM;SG	N
arbeit	仕事	arbeit	仕事	N;NOM;FEM;SG	N
arbeit	ワーク	arbeit	ワーク	N;NOM;FEM;SG	N
arbeit	分娩	arbeit	分娩	N;NOM;FEM;SG	N
arbeit	労働	arbeit	労働	N;NOM;FEM;SG	N
