per	voor	per	voor	ADP	ADP
con	met	con	met	ADP	ADP
una	een	uno	een	DET;INDF;FEM;SG	DET;INDF
non	niet	non	niet	ADV	ADV
come	hoe	come	hoe	ADV	ADV
sono	zijn	essere	zijn	V;IND;PL;3;PRS;FIN	V;PL;PRS;FIN
anche	zelfs	anche	zelfs	ADV	ADV
anche	ook	anche	ook	ADV	ADV
team	team	team	team	N;MASC	N;NEUT;SG
due	twee	due	twee	NUM	NUM
tra	tussen	tra	tussen	ADP	ADP
dopo	straks	dopo	straks	ADV	ADV
prima	eerst	prima	eerst	ADV	ADV
parte	deel	parte	deel	N;FEM;SG	N;NEUT;SG
parte	gedeelte	parte	gedeelte	N;FEM;SG	N;NEUT;SG
bar	bar	bar	bar	N;MASC	N;MASC+FEM;SG
anni	jaren	anno	jaar	N;MASC;PL	N;PL
italiano	italiaanse	italiano	italiaans	ADJ;MASC;SG	ADJ
italiano	italiaans	italiano	italiaans	ADJ;MASC;SG	ADJ
esterni	extern	esterno	extern	ADJ;MASC;PL	ADJ
esterni	uitwendig	esterno	uitwendig	ADJ;MASC;PL	ADJ
esterni	externe	esterno	extern	ADJ;MASC;PL	ADJ
esterni	buitenkant	esterno	buitenkant	ADJ;MASC;PL	ADJ
collegamenti	connecties	collegamento	connectie	N;MASC;PL	N;PL
collegamenti	aansluitingen	collegamento	aansluiting	N;MASC;PL	N;PL
collegamenti	verbindingen	collegamento	verbinding	N;MASC;PL	N;PL
serie	serie	serie	serie	N;FEM	N;MASC+FEM;SG
serie	reeks	serie	reeks	N;FEM	N;MASC+FEM;SG
serie	reeksen	serie	reeks	N;FEM	N;PL
serie	series	serie	serie	N;FEM	N;PL
viene	komt	venire	komen	V;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
film	films	film	film	N;MASC	N;PL
film	films	film	film	N;MASC	N;PL
film	bioscoop	film	bioscoop	N;MASC	N;MASC+FEM;SG
film	film	film	film	N;MASC	N;MASC+FEM;SG
film	filmpje	film	filmp	N;MASC	N;NEUT;SG
film	film	film	film	N;MASC	N;MASC+FEM;SG
regia	regia	regia	regia	N;FEM;SG	N;MASC+FEM;SG
città	stad	città	stad	N;FEM	N;MASC+FEM;SG
città	stad	città	stad	N;FEM	N;MASC+FEM;SG
città	steden	città	stad	N;FEM	N;PL
solo	alleen	solo	alleen	ADV	ADV
solo	slechts	solo	slechts	ADV	ADV
loro	hun	loro	hun	PRO;PL;3	PRO;ACC;3
loro	hen	loro	hen	PRO;PL;3	PRO;ACC;3
loro	ze	loro	ze	PRO;PL;3	PRO;3
loro	zij	loro	zij	PRO;PL;3	PRO;NOM;3
primo	eerste	primo	één	ADJ;MASC;SG	ADJ
nome	naam	nome	naam	N;MASC;SG	N;MASC+FEM;SG
poi	dan	poi	dan	ADV	ADV
poi	daarna	poi	daarna	ADV	ADV
secondo	tweede	secondo	twee	ADJ;MASC;SG	ADJ
msg	msg	msg	mig	N;MASC;SG	N;MASC+FEM;SG
voce	voice	voce	voic	N;FEM;SG	N;MASC+FEM;SG
voce	stem	voce	stem	N;FEM;SG	N;MASC+FEM;SG
progetti	projecten	progetto	project	N;MASC;PL	N;PL
dove	waar	dove	waar	ADV	ADV
quando	wanneer	quando	wanneer	ADV	ADV
anno	jaar	anno	jaar	N;MASC;SG	N;NEUT;SG
durante	tijdens	durante	tijdens	ADP	ADP
durante	gedurende	durante	gedurende	ADP	ADP
mentre	terwijl	mentre	terwijl	CONJ	CONJ
