din	från	din	från	ADP;ACC	ADP
fost	varit	fi	vara	V;MASC;SG;V.PTCP	V;V.CVB;ACT
mai	mera	mai	mycket	ADV	ADV;CMPR
mai	mer	mai	mycket	ADV	ADV;CMPR
pentru	för	pentru	för	ADP;ACC	ADP
lui	hans	el	han	PRO;3	PRO;DEF
sunt	är	fi	vara	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
sit	site	sit	site	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sit	webbplats	sit	pebbplats	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
prin	igenom	prin	igenom	ADP;ACC	ADP
prin	genom	prin	genom	ADP;ACC	ADP
mare	härligt	mare	härlig	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
mare	stor	mare	stor	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
mare	stort	mare	stor	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
are	har	avea	ha	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
locuitori	invånare	locuitor	invånare	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
locuitori	innevånare	locuitor	innevånare	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
locuitori	invånare	locuitor	invånare	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
legaturi	länkar	legatură	länka	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
legaturi	anslutningar	legatură	anslutning	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
legaturi	förbindelser	legatură	förbindelse	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
legaturi	kopplingar	legatură	koppling	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
legaturi	länkar	legatură	länka	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
dar	men	dar	men	CONJ;POS	CONJ
jpg	jpg	jpg	jpg	N	N
nume	namn	nume	namn	N;INDF	N;NOM;INDF;NEUT;SG
nume	name	nume	name	N;INDF	N;NOM;INDF;NEUT;SG
ani	åratal	an	åratal	N;INDF;MASC;PL	N;NOM;INDF;NEUT;PL
avea	haft	avea	ha	V;IND;SG;3;IPFV;FIN	V;V.CVB;ACT
poate	kanske	poate	kanske	ADV	ADV
poate	kanske	poate	kanske	ADV	ADV
rege	king	rege	king	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rege	kung	rege	kung	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rege	konung	rege	konung	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sub	under	sub	under	ADP;ACC	ADP
septembrie	september	septembrie	september	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
timp	tid	timp	tid	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
