категория	kategorie	категория	kategorie	N;INDF;FEM;SG	N;NOM;FEM;SG
през	durch	през	durch	ADP	ADP
година	jahr	година	Jahr	N;INDF;FEM;SG	N;NOM;NEUT;SG
година	jahres	година	jahres	N;INDF;FEM;SG	N;NOM;NEUT;SG
след	nach	след	nach	ADP	ADP
това	dieser	този	dies	PRO;NOM;NEUT;SG	PRO;NOM;MASC;SG
това	diese	този	dies	PRO;NOM;NEUT;SG	PRO;NOM;FEM;SG
това	das	този	der	PRO;NOM;NEUT;SG	PRO;NOM;NEUT;SG
български	bulgaren	български	bulgar	ADJ;INDF;MASC;SG	ADJ
български	bulgarisch	български	bulgarisch	ADJ;INDF;MASC;SG	ADJ
със	mit	със	mit	ADP	ADP
външни	externen	външен	extern	ADJ;INDF;PL	ADJ
много	sehr	много	sehr	ADV;INDF;PL	ADV
много	äußerst	много	äußerst	ADV;INDF;PL	ADV
също	ausserdem	също	ausserdem	ADV	ADV
също	ebenso	също	ebenso	ADV	ADV
също	außerdem	също	außerdem	ADV	ADV
също	ebenfalls	също	ebenfalls	ADV	ADV
също	auch	също	auch	ADV	ADV
село	dorf	село	dorf	N;INDF;NEUT;SG	N;NOM;NEUT;SG
между	zwischen	между	zwischen	ADP	ADP
около	um	около	um	ADP	ADP
други	andere	друг	ander	ADJ;INDF;PL	ADJ;NOM;FEM;PL
други	anderen	друг	ander	ADJ;INDF;PL	ADJ;NOM;PL
други	sonstige	друг	sonstig	ADJ;INDF;PL	ADJ;NOM;FEM;PL
други	andere	друг	ander	ADJ;INDF;PL	ADJ;NOM;FEM;PL
други	anderen	друг	ander	ADJ;INDF;PL	ADJ;NOM;PL
други	sonstige	друг	sonstig	ADJ;INDF;PL	ADJ;NOM;FEM;PL
още	noch	още	noch	ADV	ADV
още	trotzdem	още	trotzdem	ADV	ADV
още	mehr	още	mehr	ADV	ADV
война	krieg	война	kriegen	N;INDF;FEM;SG	N
само	lediglich	само	lediglich	ADV	ADV
само	nur	само	nur	ADV	ADV
само	gerade	само	gerade	ADV	ADV
само	eben	само	eben	ADV	ADV
само	nur	само	nur	ADV	ADV
само	einfach	само	einfach	ADV	ADV
област	landkreis	област	landkreis	N;INDF;FEM;SG	N
област	fläche	област	fläche	N;INDF;FEM;SG	N;NOM;FEM;SG
под	unter	под	unter	ADP	ADP
община	gemeinde	община	gemeinde	N;INDF;FEM;SG	N;NOM;FEM;SG
община	kommune	община	kommun	N;INDF;FEM;SG	N;NOM;FEM;SG
място	ort	място	ort	N;INDF;NEUT;SG	N;NOM;MASC;SG
място	ort	място	ort	N;INDF;NEUT;SG	N;NOM;MASC;SG
място	standorte	място	standort	N;INDF;NEUT;SG	N;NOM
вид	art	вид	art	N;INDF;MASC;SG	N;NOM;FEM;SG
семейство	familie	семейство	familie	N;INDF;NEUT;SG	N;NOM;FEM;SG
започва	fängt	започвам-(се)	fängen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
започва	beginnt	започвам-(се)	beginnen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
започва	startet	започвам-(се)	starten	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
започва	fängt	започвам-(се)	fängen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
започва	beginnt	започвам-(се)	beginnen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
над	über	над	über	ADP	ADP
над	über	над	über	ADP	ADP
него	ihn	аз	er	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
срещу	gegen	срещу	gegen	ADP	ADP
срещу	gegen	срещу	gegen	ADP	ADP
мини	minen	мина	mine	N;INDF;FEM;PL	N;NOM;PL
намира	findet	намирам-(се)	finden	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
намира	finden	намирам-(се)	finden	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
република	republik	република	republik	N;INDF;FEM;SG	N;NOM;FEM;SG
път	trasse	път	trassen	N;INDF;MASC;SG	N
път	strecke	път	strecken	N;INDF;MASC;SG	N;SG
отбор	team	отбор	team	N;INDF;MASC;SG	N;NOM;NEUT;SG
няколко	mehrere	няколко	mehrere	PRO;INDF	PRO;NOM;INDF;PL
роден	geboren	родя-(се)	gebären	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;V.PTCP
роден	geb	родя-(се)	geb	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;V.PTCP
беседа	gespräch	бесед	gespräch	N;INDF;FEM;SG	N;NOM;NEUT;SG
беседа	unterhaltung	бесед	unterhaltung	N;INDF;FEM;SG	N;NOM;SG
беседа	diskurs	бесед	diskurs	N;INDF;FEM;SG	N;SG
преди	vor	преди	vor	ADP	ADP
името	name	име	Name	N;DEF;NEUT;SG	N;NOM;SG
група	gruppe	група	grappe	N;INDF;FEM;SG	N;NOM;FEM;SG
група	gruppierung	група	gruppierung	N;INDF;FEM;SG	N;NOM;FEM;SG
група	unternehmensgruppe	група	unternehmensgruppe	N;INDF;FEM;SG	N;NOM;FEM;SG
език	sprache	език	sprechen	N;INDF;MASC;SG	N;NOM;FEM;SG
някои	einige	някой	einige	PRO;NOM;PL	PRO;NOM;INDF;PL
някои	manche	някой	manch	PRO;NOM;PL	PRO;NOM;INDF;PL
река	fluss	река	flassen	N;INDF;FEM;SG	N;NOM;MASC;SG
две	zwei	два	zwei	NUM;INDF;FEM;PL	NUM
име	name	име	Name	N;INDF;NEUT;SG	N;NOM;SG
заедно	zusammen	заедно	zusammen	ADV	ADV
американски	amerikaner	американски	amerikaner	ADJ;INDF;MASC;SG	ADJ
американски	amerikanisches	американски	amerikanisch	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
американски	amerikanisch	американски	amerikanisch	ADJ;INDF;MASC;SG	ADJ
чрез	über	чрез	über	ADP	ADP
чрез	per	чрез	per	ADP	ADP
чрез	durch	чрез	durch	ADP	ADP
история	erzählung	история	erzählung	N;INDF;FEM;SG	N;FEM;SG
жители	einwohner	жител	einwohner	N;INDF;MASC;PL	N;NOM;MASC;PL
жители	einwohner	жител	einwohner	N;INDF;MASC;PL	N;NOM;MASC;PL
различни	verschieden	различен	verschieden	ADJ;INDF;PL	ADJ
различни	verschiedenen	различен	verschieden	ADJ;INDF;PL	ADJ;NOM;PL
различни	unterschiedliche	различен	unterschiedlich	ADJ;INDF;PL	ADJ;NOM;FEM;PL
различни	unterschiedlich	различен	unterschiedlich	ADJ;INDF;PL	ADJ
различни	verschiedene	различен	verschieden	ADJ;INDF;PL	ADJ;NOM;FEM;PL
различни	verschieden	различен	verschieden	ADJ;INDF;PL	ADJ
различни	verschiedenen	различен	verschieden	ADJ;INDF;PL	ADJ;NOM;PL
различни	verschiedene	различен	verschieden	ADJ;INDF;PL	ADJ;NOM;FEM;PL
различни	sonstige	различен	sonstig	ADJ;INDF;PL	ADJ;NOM;FEM;PL
различни	verschiedene	различен	verschieden	ADJ;INDF;PL	ADJ;NOM;FEM;PL
