per	for	per	for	ADP	ADP
més	mere	més	mere	ADV	ADV;CMPR
bar	bar	bar	bar	N;MASC;SG	N;INDF;MASC+FEM;SG
text	tekst	text	tekst	N;MASC;SG	N;INDF;MASC+FEM;SG
text	sms	text	sms	N;MASC;SG	N;INDF;MASC+FEM;SG
text	teksten	text	tekst	N;MASC;SG	N;DEF;MASC+FEM;SG
també	også	també	også	ADV	ADV
entre	mellem	entre	mellem	ADP	ADP
any	aars	any	aars	N;MASC;SG	N;INDF;MASC+FEM;SG
any	året	any	år	N;MASC;SG	N;DEF;NEUT;SG
any	år	any	år	N;MASC;SG	N;INDF;NEUT;SG
població	befolkningen	població	befolkning	N;FEM;SG	N;DEF;MASC+FEM;SG
població	indbyggertal	població	indbyggertal	N;FEM;SG	N;INDF;NEUT;SG
població	befolkning	població	befolkning	N;FEM;SG	N;INDF;MASC+FEM;SG
però	men	però	men	CONJ	CONJ
altres	andre	altre	anden	PRO;PL	PRO;PL
altres	andre	altre	anden	PRO;PL	PRO;PL
estat	blevet	ser	blive	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
després	efter	després	efter	ADV	ADV
estats	stater	estat	stat	N;MASC;PL	N;INDF;MASC+FEM;PL
estats	staterne	estat	stat	N;MASC;PL	N;DEF;MASC+FEM;PL
persones	mennesker	persona	menneske	N;FEM;PL	N;INDF;NEUT;PL
persones	personer	persona	person	N;FEM;PL	N;INDF;MASC+FEM;PL
persones	folk	persona	folk	N;FEM;PL	N;INDF;NEUT;PL
gran	fantastisk	gran	fantastisk	ADJ;SG	ADJ;INDF;SG
gran	fedt	gran	fedt	ADJ;SG	ADJ;INDF;NEUT;SG
gran	stor	gran	stor	ADJ;SG	ADJ;INDF;MASC+FEM;SG
gran	skønt	gran	skøn	ADJ;SG	ADJ;INDF;NEUT;SG
gran	herligt	gran	herlig	ADJ;SG	ADJ;INDF;NEUT;SG
dos	to	dos	to	NUM;MASC;PL	NUM
família	familien	família	familie	N;FEM;SG	N;DEF;MASC+FEM;SG
família	familie	família	familie	N;FEM;SG	N;INDF;MASC+FEM;SG
ciutat	byen	ciutat	by	N;FEM;SG	N;DEF;MASC+FEM;SG
ciutat	storby	ciutat	storby	N;FEM;SG	N;INDF;MASC+FEM;SG
ciutat	by	ciutat	by	N;FEM;SG	N;INDF;MASC+FEM;SG
quan	når	quan	når	CONJ	CONJ
habitatges	husene	habitatge	hus	N;MASC;PL	N;DEF;NEUT;PL
habitatges	huse	habitatge	hus	N;MASC;PL	N;INDF;NEUT;PL
nord	north	nord	north	N;MASC;SG	N;INDF;MASC+FEM;SG
nord	nord	nord	nord	N;MASC;SG	N;INDF
habitants	indbyggerne	habitant	indbygger	N;PL	N;DEF;MASC+FEM;PL
habitants	indbyggere	habitant	indbygger	N;PL	N;INDF;MASC+FEM;PL
habitants	beboere	habitant	beboer	N;PL	N;INDF;MASC+FEM;PL
dones	kvinderne	dona	kvinde	N;FEM;PL	N;DEF;MASC+FEM;PL
dones	kvinder	dona	kvinde	N;FEM;PL	N;INDF;MASC+FEM;PL
res	intet	res	ingen	PRO;SG	PRO;NEUT;SG
primer	første	primer	første	ADJ;MASC;SG	ADJ
segle	århundrede	segle	århundrede	N;MASC;SG	N;INDF;NEUT;SG
