und	un	und	un	CONJ	CONJ
das	šī	der	šī	PRO;NOM;NEUT;SG	PRO;NOM;FEM;SG
das	šis	der	šis	PRO;NOM;NEUT;SG	PRO;NOM;MASC;SG
das	tas	der	tas	PRO;NOM;NEUT;SG	PRO;NOM;MASC;SG
das	tas	der	tas	PRO;NOM;NEUT;SG	PRO;NOM;MASC;SG
mit	ar	mit	ar	ADP	ADP
für	priekš	für	priekš	ADP	ADP
auch	pārāk	auch	pārāk	ADV	ADV
nicht	ne	nicht	ne	PART;NEG	PART
nach	pēc	nach	pēc	ADP	ADP
war	tika	sein	tikt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
sie	viņa	sie	viņa	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
werden	kļūt	werden	kļūt	V;NFIN;PASS	V;POS;NFIN
werden	kļuvis	werden	kļūt	V;NFIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
durch	caur	durch	caur	ADP	ADP
über	caur	über	caur	ADP	ADP
über	pār	über	pār	ADP	ADP
über	virs	über	virs	ADP	ADP
aber	bet	aber	bet	CONJ	CONJ
aber	taču	aber	taču	CONJ	CONJ
noch	vēl	noch	vēl	ADV	ADV
noch	joprojām	noch	joprojām	ADV	ADV
noch	vēl	noch	vēl	ADV	ADV
unter	zem	unter	zem	ADP	ADP
vor	pirms	vor	pirms	ADP	ADP
diese	šī	dies	šī	PRO;NOM;FEM;SG	PRO;NOM;FEM;SG
diese	šis	dies	šis	PRO;NOM;FEM;SG	PRO;NOM;MASC;SG
diese	tas	dies	tas	PRO;NOM;FEM;SG	PRO;NOM;MASC;SG
vom	no	vom	no		
hier	šeit	hier	šeit	ADV	ADV
hier	te	hier	te	ADV	ADV
diskussion	apspriedes	diskussion	apspriede	N	N;NOM;FEM;PL
diskussion	diskusijas	diskussion	diskusija	N	N;NOM;FEM;PL
diskussion	pārrunas	diskussion	pārruna	N	N;NOM;FEM;PL
diskussion	apspriešana	diskussion	apspriešana	N	N;NOM;FEM;SG
diskussion	diskusijas	diskussion	diskusija	N	N;NOM;FEM;PL
diskussion	diskusija	diskussion	diskusija	N	N;NOM;FEM;SG
diskussion	debates	diskussion	debate	N	N;NOM;FEM;PL
seit	kopš	seit	kopš	ADP	ADP
dieser	šī	dies	šī	PRO;NOM;MASC;SG	PRO;NOM;FEM;SG
dieser	šis	dies	šis	PRO;NOM;MASC;SG	PRO;NOM;MASC;SG
dieser	tas	dies	tas	PRO;NOM;MASC;SG	PRO;NOM;MASC;SG
jahr	gads	Jahr	gads	N;NOM;NEUT;SG	N;NOM;MASC;SG
dann	tad	dann	tad	ADV	ADV
zwei	divas	zwei	divas	NUM	NUM;NOM;FEM;PL
zwei	divus	zwei	divi	NUM	NUM;ACC;MASC;PL
zwei	divi	zwei	divi	NUM	NUM;NOM;MASC;PL
was	kas	was	kas	PRO;NOM;NEUT;SG	PRO;NOM
was	kāda	was	kāda	PRO;NOM;NEUT;SG	PRO;NOM;FEM;SG
was	kāds	was	kāds	PRO;NOM;NEUT;SG	PRO;NOM;MASC;SG
sowie	un	sowie	un	CONJ	CONJ
hatte	bija	haben	būt	V;IND;SG;3;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
zwischen	starp	zwischen	starp	ADP	ADP
team	komanda	team	komanda	N;NOM;NEUT;SG	N;NOM;FEM;SG
mehr	vairāk	mehr	daudz	ADV	ADV;CMPR
gegen	pret	gegen	pret	ADP	ADP
wieder	atkal	wieder	atkal	ADV	ADV
wieder	vēlreiz	wieder	vēlreiz	ADV	ADV
wieder	atpakaļ	wieder	atpakaļ	ADV	ADV
schon	jau	schon	jau	ADV	ADV
gibt	atgriežas	geben	atgriezties	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
gibt	dod	geben	dot	V;IND;SG;3;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
mal	vienreiz	mal	vienreiz	ADV	ADV
mal	reiz	mal	reiz	ADV	ADV
ersten	pirmās	erst	pirmā	ADJ;NOM;PL	ADJ;NOM;DEF;FEM;PL
ersten	pirmie	erst	pirmais	ADJ;NOM;PL	ADJ;NOM;DEF;MASC;PL
dort	tur	dort	tur	ADV	ADV
siehe	skatīt	sehen	skatīt	V;IMP;SG;FIN	V;POS;NFIN
drei	trim	drei	trīs	NUM	NUM;DAT;MASC;PL
drei	trīs	drei	trīs	NUM	NUM;NOM;MASC;PL
etwa	aptuveni	etwa	aptuveni	ADV	ADV
heute	šodien	heute	šodien	ADV	ADV
bereits	jau	bereits	jau	ADV	ADV
anderen	pārējie	ander	pārējs	ADJ;NOM;PL	ADJ;NOM;MASC;PL
anderen	pārējie	ander	pārējs	ADJ;NOM;PL	ADJ;NOM;MASC;PL
später	vēlākā	spät	vēla	ADJ	ADJ;NOM;CMPR;FEM;SG
sehr	ļoti	sehr	ļoti	ADV	ADV
sehr	loti	sehr	loti	ADV	ADV
ihr	tu	ihr	tu	PRO;NOM;MASC;SG	PRO;NOM;SG;2
ihr	tavs	ihr	tavs	PRO;NOM;MASC;SG	PRO;NOM;MASC;SG;3
ihr	tava	ihr	tava	PRO;NOM;MASC;SG	PRO;NOM;FEM;SG;3
gemeinde	pagasts	gemeinde	pagasts	N;NOM;FEM;SG	N;NOM;MASC;SG
