胞子	spóry	胞子	spór	N	N;NOM;FEM;PL
開花	kvitne	開花	kvitňa	V	V;IPFV;IND;SG;3;POS;PRS;FIN
溶接	zváranie	溶接	zváranie	N	N;NOM;NEUT;SG
近似	aproximácia	近似	aproximácia	N	N;NOM;FEM;SG
近似	aproximácii	近似	aproximácia	N	N;DAT;FEM;SG
環礁	atolu	環礁	atol	N	N;INAN;GEN;MASC;SG
手動	manuál	手動	manuál	N	N;INAN;NOM;MASC;SG
手動	príručka	手動	príručka	N	N;NOM;FEM;SG
手動	príručke	手動	príručka	N	N;DAT;FEM;SG
パルス	tep	パルス	tep	N	N;INAN;NOM;MASC;SG
パルス	impulz	パルス	impulz	N	N;INAN;NOM;MASC;SG
パルス	pulz	パルス	pulz	N	N;INAN;NOM;MASC;SG
マネージメント	hospodárenie	マネージメント	hospodárenie	N	N;NOM;NEUT;SG
マネージメント	riadenie	マネージメント	riadenie	N	N;NOM;NEUT;SG
マネージメント	vedenie	マネージメント	vedenie	N	N;NOM;NEUT;SG
マネージメント	manažment	マネージメント	manažment	N	N;INAN;NOM;MASC;SG
マネージメント	spravovanie	マネージメント	spravovanie	N	N;NOM;NEUT;SG
海岸	pobrežie	海岸	pobrežie	N	N;NOM;NEUT;SG
カーネル	jadro	カーネル	jadro	N	N;NOM;NEUT;SG
カーネル	jadra	カーネル	jadra	N	N;GEN;FEM;SG
カーネル	jadier	カーネル	jadier	N	N;GEN;FEM;PL
カーネル	jadrá	カーネル	jadrý	N	N;NOM;NEUT;PL
電線	kábel	電線	kábel	N	N;INAN;NOM;MASC;SG
電線	káble	電線	káblo	N	N;NOM;FEM;PL
居酒屋	krčme	居酒屋	krčme	N	N;DAT;FEM;SG
興奮	teším	興奮	tešiť	V	V;IPFV;IND;SG;1;POS;PRS;FIN
モーター	motorsport	モーター	motorsport	N	N;INAN;NOM;MASC;SG
台地	plošina	台地	plošina	N	N;NOM;FEM;SG
日数	dní	日数	deň	N	N;INAN;GEN;MASC;PL
日数	dňoch	日数	deň	N	N;INAN;GEN;MASC;PL
日数	dni	日数	deň	N	N;INAN;NOM;MASC;PL
クライアント	klienta	クライアント	klienta	N	N;ANIM;ACC;MASC;SG
クライアント	klient	クライアント	klient	N	N;ANIM;NOM;MASC;SG
クライアント	klienti	クライアント	klient	N	N;ANIM;NOM;MASC;PL
クライアント	klientov	クライアント	klient	N	N;ANIM;GEN;MASC;PL
クライアント	klientmi	クライアント	klient	N	N;INAN;INS;MASC;PL
微生物	mikroorganizmy	微生物	mikroorganizmus	N	N;INAN;NOM;MASC;PL
微生物	mikroorganizmov	微生物	mikroorganizmus	N	N;INAN;GEN;MASC;PL
ウシ	dobytka	ウシ	dobytok	N	N;INAN;GEN;MASC;SG
ウシ	dobytok	ウシ	dobytok	N	N;INAN;NOM;MASC;SG
