med	با	med	با	ADP	ADP
månaden	ماهنامه	månad	ماهنامه	N;NOM;DEF;MASC+FEM;SG	N;SG
månaden	ماهیانه	månad	ماهیانه	N;NOM;DEF;MASC+FEM;SG	N;SG
månaden	ماه	månad	ماه	N;NOM;DEF;MASC+FEM;SG	N;SG
nederbörd	بارش	nederbörd	بارش	N;NOM;INDF;MASC+FEM;SG	N;SG
nederbörd	بارندگی	nederbörd	بارندگی	N;NOM;INDF;MASC+FEM;SG	N;SG
ett	یکی	en	یک	NUM;NOM;INDF;NEUT;SG	NUM
ett	یک	en	یک	NUM;NOM;INDF;NEUT;SG	NUM
familjen	فامیل	familj	فامیل	N;NOM;DEF;MASC+FEM;SG	N;SG
familjen	خانوادگی	familj	خانوادگی	N;NOM;DEF;MASC+FEM;SG	N;SG
familjen	خانواده	familj	خانواده	N;NOM;DEF;MASC+FEM;SG	N;SG
för	برای	för	برای	ADP	ADP
delen	جزء	del	جزء	N;NOM;DEF;MASC+FEM;SG	N;SG
delen	قسمت	del	قسمت	N;NOM;DEF;MASC+FEM;SG	N;SG
delen	پارت	del	پارت	N;NOM;DEF;MASC+FEM;SG	N;SG
life	زندگى	life	زندگى	N;NOM;INDF;MASC+FEM;SG	N;SG
life	زندگی	life	زندگی	N;NOM;INDF;MASC+FEM;SG	N;SG
landet	کانتری	land	کان	N;NOM;DEF;NEUT;SG	N;SG
landet	کشوری	land	کشوری	N;NOM;DEF;NEUT;SG	N;SG
landet	کشور	land	کشور	N;NOM;DEF;NEUT;SG	N;SG
landet	مملکت	land	مملکت	N;NOM;DEF;NEUT;SG	N;SG
landet	ییلاق	land	ییلاق	N;NOM;DEF;NEUT;SG	N;SG
huvudstaden	کپیتول	huvudstad	کپیتول	N;NOM;DEF;MASC+FEM;SG	N;SG
huvudstaden	کاپیتول	huvudstad	کاپیتول	N;NOM;DEF;MASC+FEM;SG	N;SG
huvudstaden	پایتخت	huvudstad	پایتخت	N;NOM;DEF;MASC+FEM;SG	N;SG
huvudstaden	سرمایه	huvudstad	سرمایه	N;NOM;DEF;MASC+FEM;SG	N;SG
havet	دریا	hav	دریا	N;NOM;DEF;NEUT;SG	N;SG
havet	دریای	hav	دریا	N;NOM;DEF;NEUT;SG	N;SG
havet	اقیانوس	hav	None	N;NOM;DEF;NEUT;SG	N;SG
havet	اقیانوسی	hav	اقیانوسی	N;NOM;DEF;NEUT;SG	N;SG
kallaste	سردترین	kalla	سرد	ADJ;NOM;DEF;RL	ADJ;RL
invånare	ساکنین	invånare	ساکنین	N;NOM;INDF;MASC+FEM;PL	N;PL
invånare	یاران	invånare	یار	N;NOM;INDF;MASC+FEM;PL	N;PL
invånare	شهروندان	invånare	شهروند	N;NOM;INDF;MASC+FEM;PL	N;PL
januari	ژانویه	januari	ژانویه	N;NOM;INDF;MASC+FEM;SG	N;SG
genomsnitt	میانگین	genomsnitt	میانگین	N;NOM;INDF;NEUT;SG	N;SG
genomsnittlig	متوسط	genomsnittlig	متوسط	ADJ;NOM;INDF;MASC+FEM;SG	ADJ
juli	ژوئیه	juli	ژوئیه	N;NOM;INDF;MASC+FEM;SG	N;SG
juli	جولای	juli	جولا	N;NOM;INDF;MASC+FEM;SG	N;SG
