kristus	kristus	kristus	kristus	N;NOM;SG	N;ANIM;NOM;MASC;SG;POS
toivoi	přál	toivoa	přát	V;IND;SG;3;PST;FIN;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
toivoi	doufal	toivoa	doufat	V;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
sain	dostal	saada	dostat	V;IND;SG;1;PST;FIN;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
hannah	hannah	hannah	hannah	N;NOM;SG	N;NOM;FEM;SG;POS
koota	shromáždit	koota	shromáždit	V;SG;NFIN;ACT	V;PFV;POS;NFIN
kohtalon	osudu	kohtalo	osud	N;GEN;SG	N;INAN;GEN;MASC;SG;POS
katkesi	zlomil	katketa	zlomit	V;IND;SG;3;PST;FIN;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
taiteellinen	umělecké	taiteellinen	umělecký	ADJ;NOM;SG	ADJ;NOM;MASC;SG;POS
taiteellinen	umělecká	taiteellinen	umělecký	ADJ;NOM;SG	ADJ;NOM;FEM;SG;POS
taiteellinen	umělecký	taiteellinen	umělecký	ADJ;NOM;SG	ADJ;ANIM;NOM;MASC;SG;POS
galaxy	galaxie	galaxy	galaxie	N;NOM;SG	N;NOM;FEM;SG;POS
koripallo	basket	kori#pallo	basket	N;NOM;SG	N;INAN;NOM;MASC;SG;POS
koripallo	basketbal	kori#pallo	basketbal	N;NOM;SG	N;INAN;NOM;MASC;SG;POS
tyhjä	prázdné	tyhjä	prázdný	ADJ;NOM;SG	ADJ;NOM;NEUT;SG;POS
tyhjä	prázdná	tyhjä	prázdný	ADJ;NOM;SG	ADJ;NOM;FEM;SG;POS
tyhjä	prázdný	tyhjä	prázdný	ADJ;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
tyhjä	prázdné	tyhjä	prázdný	ADJ;NOM;SG	ADJ;NOM;NEUT;SG;POS
tyhjä	prázdný	tyhjä	prázdný	ADJ;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
kannet	víčka	kannet	víčko	N;NOM;PL	N;NOM;NEUT;PL;POS
kannet	paluby	kannet	paluba	N;NOM;PL	N;NOM;FEM;PL;POS
orgaaninen	organický	orgaaninen	organický	ADJ;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
orgaaninen	organická	orgaaninen	organický	ADJ;NOM;SG	ADJ;NOM;FEM;SG;POS
orgaaninen	organické	orgaaninen	organický	ADJ;NOM;SG	ADJ;NOM;MASC;SG;POS
orgaaninen	ekologické	orgaaninen	ekologický	ADJ;NOM;SG	ADJ;NOM;MASC;SG;POS
hapen	kyslíku	happi	kyslík	N;GEN;SG	N;INAN;GEN;MASC;SG;POS
kohdat	položky	kohta	položka	N;NOM;PL	N;NOM;FEM;PL;POS
kohdat	předměty	kohta	předmět	N;NOM;PL	N;INAN;NOM;MASC;PL;POS
kohdat	body	kohta	bod	N;NOM;PL	N;INAN;NOM;MASC;PL;POS
loma	svátek	loma	svátek	N;NOM;SG	N;INAN;NOM;MASC;SG;POS
loma	dovolené	loma	dovolená	N;NOM;SG	N;NOM;FEM;SG;POS
loma	dovolené	loma	dovolená	N;NOM;SG	N;NOM;FEM;SG;POS
monivuotinen	celoroční	moni#vuotinen	celoroční	ADJ;NOM;SG	ADJ;NOM;MASC;SG;POS
airbus	airbus	airbus	airbus	N;NOM;SG	N;INAN;NOM;MASC;SG;POS
koirat	psi	koira	pes	N;NOM;PL	N;ANIM;NOM;MASC;PL;POS
touko	máj	touko	máj	N;NOM;SG	N;INAN;NOM;MASC;SG;POS
touko	květen	touko	květen	N;NOM;SG	N;INAN;NOM;MASC;SG;POS
kristityt	křesťané	kristityt	křesťan	N;NOM;PL	N;ANIM;NOM;MASC;PL;POS
kerää	sbírat	kerätä	sbírat	V;IMP;SG;2;FIN;ACT	V;IPFV;POS;NFIN
kerää	shromažďovat	kerätä	shromažďovat	V;IMP;SG;2;FIN;ACT	V;IPFV;POS;NFIN
kerää	shromáždit	kerätä	shromáždit	V;IMP;SG;2;FIN;ACT	V;PFV;POS;NFIN
halli	hala	halli	hala	N;NOM;SG	N;NOM;FEM;SG;POS
halli	sál	halli	sál	N;NOM;SG	N;INAN;NOM;MASC;SG;POS
halli	hangár	halli	hangár	N;NOM;SG	N;INAN;NOM;MASC;SG;POS
promo	promo	promo	promo	N;NOM;SG	N;NOM;FEM;SG;POS
aikakausi	éry	aika#kausi	éra	N;NOM;SG	N;NOM;FEM;SG;POS
