kastelen	castillos	kastelen	castillo	N;PL	N;MASC;PL
avonturen	aventuras	avontuur	aventura	N;PL	N;FEM;PL
avonturen	adventures	avontuur	adventur	N;PL	N
avonturen	aventuras	avontuur	aventura	N;PL	N;FEM;PL
bovenkant	cima	bovenkant	cima	N;MASC+FEM;SG	N;FEM;SG
peer	peer	peer	peer	N;MASC+FEM;SG	N
peer	pera	peer	pera	N;MASC+FEM;SG	N;FEM;SG
casino	casino	casino	casino	N;NEUT;SG	N;MASC;SG
uitzendingen	emisiones	uitzending	emisión	N;PL	N;FEM;PL
uitzendingen	transmisiones	uitzending	transmisión	N;PL	N;FEM;PL
jager	cazador	jager	cazador	N;MASC+FEM;SG	N;MASC;SG
jager	cazador	jager	cazador	N;MASC+FEM;SG	N;MASC;SG
jager	cazadora	jager	cazadora	N;MASC+FEM;SG	N;FEM;SG
jager	hunter	jager	hunter	N;MASC+FEM;SG	N
jager	jager	jager	jager	N;MASC+FEM;SG	N;MASC;SG
hole	agujero	hole	agujero	N;MASC+FEM;SG	N;MASC;SG
hole	hole	hole	hole	N;MASC+FEM;SG	N;MASC;SG
hole	hueco	hole	hueco	N;MASC+FEM;SG	N;MASC;SG
hole	hoyo	hole	hoyo	N;MASC+FEM;SG	N;MASC;SG
raam	ventana	raam	ventana	N;NEUT;SG	N;FEM;SG
raam	ventanilla	raam	ventanilla	N;NEUT;SG	N;FEM;SG
raam	window	raam	window	N;NEUT;SG	N
raam	escaparate	raam	escaparate	N;NEUT;SG	N;MASC;SG
variatie	variación	variatie	variación	N;MASC+FEM;SG	N;FEM;SG
variatie	variación	variatie	variación	N;MASC+FEM;SG	N;FEM;SG
variatie	variedad	variatie	variedad	N;MASC+FEM;SG	N;FEM;SG
beoordeeld	examinó	beoordelen	examinar	V;V.PTCP	V;IND;SG;3;PST;FIN
uitstekend	excelente	uitstekend	excelente	ADJ	ADJ;SG
uitstekend	excelentes	uitstekend	excelente	ADJ	ADJ;PL
alaska	alaska	alaska	alaska	N;NEUT;SG	N;FEM;SG
ward	pabellón	warden	pabellón	N;MASC+FEM;SG	N;MASC;SG
toulouse	toulouse	toulouse	toulouse	N;MASC+FEM;SG	N;MASC;SG
bram	bram	bram	bram	N;MASC+FEM;SG	N;MASC;SG
droom	dream	droom	dream	N;MASC+FEM;SG	N
droom	sueño	droom	sueño	N;MASC+FEM;SG	N;MASC;SG
benelux	benelux	benelux	benelux	N;MASC+FEM;SG	N;MASC;SG
oorzaken	causas	oorzaak	causa	N;PL	N;FEM;PL
monarchie	monarquía	monarchie	monarquía	N;MASC+FEM;SG	N;FEM;SG
winkelcentrum	mall	winkelcentrum	mall	N;NEUT;SG	N;MASC;SG
tennessee	tennessee	tennessee	tennesse	N;NEUT;SG	N;MASC;SG
gestemd	votó	stemmen	votar	V;V.PTCP	V;IND;SG;3;PST;FIN
pokémon	pokémon	pokémon	pokémon	N;MASC+FEM;SG	N;MASC
rex	rex	rex	rex	N;MASC+FEM;SG	N;MASC;SG
spoorweg	ferrocarril	spoorweg	ferrocarril	N;MASC+FEM;SG	N;MASC;SG
spoorweg	ferrocarril	spoorweg	ferrocarril	N;MASC+FEM;SG	N;MASC;SG
tobias	tobias	tobias	tobia	N;MASC+FEM;SG	N;SG
referentie	referencia	referentie	referencia	N;MASC+FEM;SG	N;FEM;SG
hervormingen	reformas	hervorming	reforma	N;PL	N;FEM;PL
hervormingen	reformas	hervorming	reforma	N;PL	N;FEM;PL
monnik	monje	monnik	monje	N;MASC+FEM;SG	N;MASC;SG
plat	plana	plat	plano	ADJ	ADJ;FEM;SG
harvard	harvard	harvard	harvard	N;MASC+FEM;SG	N;FEM;SG
prototype	prototipo	prototype	prototipo	N;NEUT;SG	N;MASC;SG
autoriteit	autoridad	autoriteit	autoridad	N;MASC+FEM;SG	N;FEM;SG
basiliek	basílica	basiliek	basílica	N;MASC+FEM;SG	N;FEM;SG
mozart	mozart	mozart	mozart	N;MASC+FEM;SG	N;MASC;SG
melk	leche	melk	leche	N;MASC+FEM;SG	N;FEM;SG
melk	milk	melk	milk	N;MASC+FEM;SG	N
agrarisch	agrario	agrarisch	agrario	ADJ	ADJ;MASC;SG
agrarisch	agrarias	agrarisch	agrario	ADJ	ADJ;FEM;PL
agrarisch	agrarios	agrarisch	agrario	ADJ	ADJ;MASC;PL
agrarisch	agraria	agrarisch	agrario	ADJ	ADJ;FEM;SG
drank	alcohol	drank	alcohol	N;MASC+FEM;SG	N;MASC;SG
drank	bebida	drank	bebida	N;MASC+FEM;SG	N;FEM;SG
harp	arpa	harp	arpa	N;MASC+FEM;SG	N;MASC;SG
publiceren	publicar	publiceren	publicar	V;NFIN	V;NFIN
publiceren	publicando	publiceren	publicar	V;NFIN	V;V.MSDR
publiceren	publicar	publiceren	publicar	V;NFIN	V;NFIN
publiceren	publique	publiceren	publicar	V;NFIN	V;IMP;SG;3;FIN
arabië	arabia	arabië	arabia	N;NEUT;SG	N;FEM;SG
onthuld	reveló	onthullen	revelar	V;V.PTCP	V;IND;SG;3;PST;FIN
onthuld	reveló	onthullen	revelar	V;V.PTCP	V;IND;SG;3;PST;FIN
straling	irradiación	straling	irradiación	N;MASC+FEM;SG	N;FEM;SG
straling	radiación	straling	radiación	N;MASC+FEM;SG	N;FEM;SG
herindeling	reclasificación	herindeling	reclasificación	N;MASC+FEM;SG	N;FEM;SG
amper	apenas	amper	apenas	ADV	ADV
amper	escasamente	amper	escasamente	ADV	ADV
amper	apenas	amper	apenas	ADV	ADV
amper	difícilmente	amper	difícilmente	ADV	ADV
organisme	organismo	organisme	organismo	N;NEUT;SG	N;MASC;SG
ruud	ruud	ruud	ruud	N;MASC+FEM;SG	N;MASC
kernen	núcleos	kern	núcleo	N;PL	N;MASC;PL
kernen	núcleos	kern	núcleo	N;PL	N;MASC;PL
scoren	anotando	scoren	anotar	V;NFIN	V;V.MSDR
scoren	anotar	scoren	anotar	V;NFIN	V;NFIN
scoren	anotar	scoren	anotar	V;NFIN	V;NFIN
kringen	círculos	kring	círculo	N;PL	N;MASC;PL
