den	het	den	het	PRO;ACC;MASC+FEM;SG;3	PRO;3
for	voor	for	voor	ADP	ADP
der	daar	der	daar	ADV	ADV
der	er	der	er	ADV	ADV
blev	verbleef	blive	verblijven	V;IND;PST;FIN;ACT	V;SG;PST;FIN
blev	verbleven	blive	verblijven	V;IND;PST;FIN;ACT	V;V.PTCP
har	heeft	have	hebben	V;IND;PRS;FIN;ACT	V;SG;PRS;FIN
har	hebben	have	hebben	V;IND;PRS;FIN;ACT	V;PL;PRS;FIN
ved	weten	vide	weten	V;IND;PRS;FIN;ACT	V;NFIN
ved	weet	vide	weten	V;IND;PRS;FIN;ACT	V;SG;PRS;FIN
ikke	niet	ikke	niet	ADV	ADV
men	maar	men	maar	CONJ	CONJ
også	ook	også	ook	ADV	ADV
også	ook	også	ook	ADV	ADV
kan	mogen	kunne	mogen	V;IND;PRS;FIN;ACT	V;PL;PRS;FIN
kan	kan	kunne	kunnen	V;IND;PRS;FIN;ACT	V;SG;PRS;FIN
kan	kunnen	kunne	kunnen	V;IND;PRS;FIN;ACT	V;PL;PRS;FIN
score	scoren	score	scoren	V;NFIN;ACT	V;NFIN
score	scoort	score	scoort	V;NFIN;ACT	V;SG;PRS;FIN
hvor	waar	hvor	waar	ADV	ADV
havde	hadden	have	hebben	V;IND;PST;FIN;ACT	V;PL;PST;FIN
havde	had	have	hebben	V;IND;PST;FIN;ACT	V;SG;PST;FIN
havde	gehad	have	hebben	V;IND;PST;FIN;ACT	V;V.PTCP
første	eerste	første	één	ADJ	ADJ
henvisninger	verwijzingen	henvisning	verwijzing	N;INDF;MASC+FEM;PL	N;PL
henvisninger	verwijzingen	henvisning	verwijzing	N;INDF;MASC+FEM;PL	N;PL
henvisninger	referenties	henvisning	referentie	N;INDF;MASC+FEM;PL	N;PL
dansk	deens	dansk	deens	ADJ;INDF;SG	ADJ
dansk	deense	dansk	deens	ADJ;INDF;SG	ADJ
mod	moed	mod	moed	N;INDF;NEUT;SG	N;MASC+FEM;SG
mod	mod	mod	mod	N;INDF;NEUT;SG	N;MASC+FEM;SG
hun	ze	hun	ze	PRO;NOM;MASC+FEM;SG;3	PRO;3
hun	zij	hun	zij	PRO;NOM;MASC+FEM;SG;3	PRO;NOM;3
denne	dit	denne	dit	PRO;MASC+FEM;SG	PRO;3
denne	deze	denne	deze	PRO;MASC+FEM;SG	PRO
fik	kreeg	få	krijgen	V;IND;PST;FIN;ACT	V;SG;PST;FIN
del	del	del	del	N;INDF;MASC+FEM;SG	N;MASC+FEM;SG
del	deel	del	deel	N;INDF;MASC+FEM;SG	N;NEUT;SG
del	gedeelte	del	gedeelte	N;INDF;MASC+FEM;SG	N;NEUT;SG
