vestuário	لباس.	vestuário	لباس.	N;MASC;SG	N;NOM;MASC;SG;3
fruta	ترکاری	fruta	ترکاری	N;FEM;SG	N;NOM;FEM;SG;3
fruta	اولاد	fruta	اولاد	N;FEM;SG	N;NOM;MASC;SG;3
fruta	ترکاری	fruta	ترکاری	N;FEM;SG	N;NOM;FEM;SG;3
fruta	اولاد	fruta	اولاد	N;FEM;SG	N;NOM;MASC;SG;3
traço	تیزی	traço	تیزی	N;MASC;SG	N;NOM;MASC;SG;3
traço	زور	traço	زور	N;MASC;SG	N;NOM;MASC;SG;3
distribuir	بکھیرنا	distribuir	بکھیر	V;NFIN	V;NFIN;ACT
prime	عروج	prime	عروج	N;MASC;SG	N;NOM;MASC;SG;3
avenue	پہلو	avenue	پہلو	N;MASC;SG	N;NOM;MASC;SG;3
advocacia	حمایت	advocacia	حمایت	N;FEM;SG	N;NOM;MASC;SG;3
advocacia	حمایت	advocacia	حمایت	N;FEM;SG	N;NOM;MASC;SG;3
advocacia	تائید	advocacia	تائید	N;FEM;SG	N;NOM;MASC;SG;3
advocacia	وکالت	advocacia	وکالت	N;FEM;SG	N;NOM;FEM;SG;3
contrapartida	جواب	contrapartida	جواب	N;FEM;SG	N;NOM;MASC;SG;3
inverso	الٹی	inverso	الٹی	N;MASC;SG	N;NOM;MASC;SG;3
inverso	ترتیب	inverso	ترتیب	N;MASC;SG	N;NOM;FEM;SG;3
inverso	تشکیل	inverso	تشکیل	N;MASC;SG	N;NOM;MASC;SG;3
inverso	مصیبت	inverso	مصیبت	N;MASC;SG	N;NOM;FEM;SG;3
must	بوسیدگی	must	بوسیدگی	N;MASC;SG	N;NOM;MASC;SG;3
superado	نڈھال	superar	نڈھال	V;MASC;SG;V.PTCP	V;ACT
familia	ذات	familia	ذات	N;FEM;SG	N;NOM;FEM;SG;3
pedreira	ہدف	pedreira	ہدف	N;FEM;SG	N;NOM;MASC;SG;3
desaparecer	دُھندلانے	desaparecer	دُھندلانے	V;NFIN	V;ACC;NFIN
pérola	مروارید	pérola	مروارید	N;FEM;SG	N;NOM;MASC;SG;3
negar	ماننے	negar	مان	V;NFIN	V;ACC;NFIN
codificação	رمزنگاری	codificação	رمزنگاری	N;FEM;SG	N;NOM;MASC;SG;3
codificação	ترتیب	codificação	ترتیب	N;FEM;SG	N;NOM;FEM;SG;3
repouso	ساکت	repouso	ساکت	N;MASC;SG	N;NOM;MASC;SG;3
repouso	تعطل	repouso	تعطل	N;MASC;SG	N;NOM;MASC;SG;3
repouso	کام	repouso	کام	N;MASC;SG	N;NOM;MASC;SG;3
repouso	نیند	repouso	نیند	N;MASC;SG	N;NOM;FEM;SG;3
repouso	محنت	repouso	محنت	N;MASC;SG	N;NOM;FEM;SG;3
monopólio	احتکار	monopólio	احتکار	N;MASC;SG	N;NOM;MASC;SG;3
mística	مراقبہ	mística	مراقبہ	N;FEM;SG	N;NOM;MASC;SG;3
armazém	گودام	armazém	گودام	N;MASC;SG	N;NOM;MASC;SG;3
armazém	گودام	armazém	گودام	N;MASC;SG	N;NOM;MASC;SG;3
level	مزاج	level	مزاج	N;MASC;SG	N;NOM;MASC;SG;3
level	مزاج	level	مزاج	N;MASC;SG	N;NOM;MASC;SG;3
perfeição	فضیلت	perfeição	فضیلت	N;FEM;SG	N;NOM;MASC;SG;3
perfeição	کارنامہ	perfeição	کارنامہ	N;FEM;SG	N;NOM;MASC;SG;3
diferenciação	تفریق	diferenciação	تفریق	N;FEM;SG	N;NOM;MASC;SG;3
diferenciação	امتیاز	diferenciação	امتیاز	N;FEM;SG	N;NOM;MASC;SG;3
apreciação	تشخیص	apreciação	تشخیص	N;FEM;SG	N;NOM;MASC;SG;3
apreciação	جانچ	apreciação	جانچ	N;FEM;SG	N;NOM;MASC;SG;3
apreciação	اندازہ	apreciação	اندازہ	N;FEM;SG	N;NOM;MASC;SG;3
apreciação	اندازہ	apreciação	اندازہ	N;FEM;SG	N;NOM;MASC;SG;3
apreciação	جانچ	apreciação	جانچ	N;FEM;SG	N;NOM;MASC;SG;3
apreciação	تخمینہ	apreciação	تخمینہ	N;FEM;SG	N;NOM;MASC;SG;3
ruído	صوت	ruído	صوت	N;MASC;SG	N;NOM;MASC;SG;3
ruído	آواز	ruído	آواز	N;MASC;SG	N;NOM;FEM;SG;3
ruído	صوت	ruído	صوت	N;MASC;SG	N;NOM;MASC;SG;3
ruído	شور	ruído	شور	N;MASC;SG	N;NOM;MASC;SG;3
celebridade	شہرت	celebridade	شہرت	N;FEM;SG	N;NOM;FEM;SG;3
relançamento	افتتاح	relançamento	افتتاح	N;MASC;SG	N;NOM;MASC;SG;3
salvamento	تباہی	salvamento	تباہی	N;MASC;SG	N;NOM;MASC;SG;3
salvamento	نجات	salvamento	نجات	N;MASC;SG	N;NOM;MASC;SG;3
pacífica	پُرسکون.	pacífico	پُرسکون.	ADJ;FEM;SG	ADJ
tutor	ہدایت	tutor	ہدایت	N;MASC;SG	N;NOM;FEM;SG;3
wade	برف	wade	برف	N;MASC;SG	N;NOM;MASC;SG;3
incompleta	نامکمل	incompletar	نامکمل	ADJ;FEM;SG	ADJ
atirar	دھکیلنا	atirar	دھکیل	V;NFIN	V;NFIN;ACT
atirar	چمکنا.	atirar	چمکنا.	V;NFIN	V;MASC;PL;FIN;ACT
admiração	تعریف	admiração	تعریف	N;FEM;SG	N;NOM;MASC;SG;3
semente	ورثا	semente	ورثا	N;FEM;SG	N;NOM;MASC;SG;3
semente	اولاد	semente	اولاد	N;FEM;SG	N;NOM;MASC;SG;3
geológico	ارضیاتی	geológico	ارضیاتی	ADJ;MASC;SG	ADJ;NOM
artéria	شریان	artéria	شریان	N;FEM;SG	N;NOM;MASC;SG;3
máfia	ہجوم	máfia	ہجوم	N;FEM;SG	N;NOM;MASC;SG;3
organizador	ملائکہ	organizador	ملائکہ	N;MASC;SG	N;NOM;MASC;SG;3
peak	قیمت	peak	قیمت	N;MASC;SG	N;NOM;FEM;SG;3
peak	شرح	peak	شرح	N;MASC;SG	N;NOM;FEM;SG;3
