von	от	von	от	ADP	ADP
das	това	der	този	PRO;NOM;NEUT;SG	PRO;NOM;NEUT;SG
mit	със	mit	със	ADP	ADP
für	за	für	за	ADP	ADP
auch	също	auch	също	ADV	ADV
nach	след	nach	след	ADP	ADP
war	бе	sein	съм	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PST;FIN;ACT
aus	от	aus	от	ADP	ADP
sie	тя	sie	аз	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
sind	са	sein	съм	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
durch	чрез	durch	чрез	ADP	ADP
durch	през	durch	през	ADP	ADP
dass	че	dass	че	CONJ	CONJ
über	относно	über	относно	ADP	ADP
über	чрез	über	чрез	ADP	ADP
über	над	über	над	ADP	ADP
über	над	über	над	ADP	ADP
aber	но	aber	но	CONJ	CONJ
nur	само	nur	само	ADV	ADV
nur	единствено	nur	единствено	ADV	ADV
nur	просто	nur	просто	ADV	ADV
nur	само	nur	само	ADV	ADV
noch	още	noch	още	ADV	ADV
unter	под	unter	под	ADP	ADP
vor	преди	vor	преди	ADP	ADP
sein	неговият	sein	мой	DET;NOM;MASC;SG	DET;DEF;MASC;SG;3
sein	неговата	sein	мой	DET;NOM;MASC;SG	DET;DEF;FEM;SG;3
sein	неговия	sein	мой	DET;NOM;MASC;SG	DET;DEF;MASC;SG;3
diese	това	dies	този	PRO;NOM;FEM;SG	PRO;NOM;NEUT;SG
hier	тук	hier	там	ADV	ADV
diskussion	обсъждания	diskussion	обсъждане	N	N;INDF;NEUT;PL
diskussion	дискусии	diskussion	дискусия	N	N;INDF;FEM;PL
diskussion	дискусия	diskussion	дискусия	N	N;INDF;FEM;SG
diskussion	обсъждания	diskussion	обсъждане	N	N;INDF;NEUT;PL
diskussion	дискусии	diskussion	дискусия	N	N;INDF;FEM;PL
diskussion	обсъждане	diskussion	обсъждане	N	N;INDF;NEUT;SG
diskussion	разискване	diskussion	разискване	N	N;INDF;NEUT;SG
diskussion	разисквания	diskussion	разискване	N	N;INDF;NEUT;PL
diskussion	дебат	diskussion	дебат	N	N;INDF;MASC;SG
diskussion	дебати	diskussion	дебат	N	N;INDF;MASC;PL
seine	неговият	sein	мой	DET;NOM;FEM;SG	DET;DEF;MASC;SG;3
seine	неговата	sein	мой	DET;NOM;FEM;SG	DET;DEF;FEM;SG;3
seine	неговия	sein	мой	DET;NOM;FEM;SG	DET;DEF;MASC;SG;3
dieser	това	dies	този	PRO;NOM;MASC;SG	PRO;NOM;NEUT;SG
jahr	година	Jahr	година	N;NOM;NEUT;SG	N;INDF;FEM;SG
jahr	годината	Jahr	година	N;NOM;NEUT;SG	N;DEF;FEM;SG
dann	тогава	dann	тогава	ADV	ADV
zwei	двама	zwei	двама	NUM	NUM;INDF;PL
zwei	две	zwei	два	NUM	NUM;INDF;FEM;PL
seiner	неговият	sein	мой	DET;NOM;MASC;SG	DET;DEF;MASC;SG;3
seiner	неговата	sein	мой	DET;NOM;MASC;SG	DET;DEF;FEM;SG;3
seiner	неговия	sein	мой	DET;NOM;MASC;SG	DET;DEF;MASC;SG;3
zwischen	между	zwischen	между	ADP	ADP
team	отбор	team	отбор	N;NOM;NEUT;SG	N;INDF;MASC;SG
team	отбора	team	отбор	N;NOM;NEUT;SG	N;DEF;MASC;SG
team	екип	team	екип	N;NOM;NEUT;SG	N;INDF;MASC;SG
mehr	повече	mehr	повече	ADV	ADV;INDF;PL
mehr	още	mehr	още	ADV	ADV
gegen	срещу	gegen	срещу	ADP	ADP
gegen	срещу	gegen	срещу	ADP	ADP
gegen	против	gegen	против	ADP	ADP
waren	бяха	sein	съм	V;IND;PL;3;PST;FIN	V;IPFV;IND;PL;3;PST;FIN;ACT
