catégorie	kategooria	catégorie	kategooria	N;FEM;SG	N;NOM;SG
plus	rohkem	plus	rohkem	ADV	ADV
pas	mitte	pas	mitte	ADV;NEG	ADV;NEG
pas	ei	pas	ei	ADV;NEG	ADV
elle	ta	elle	tema	PRO;FEM;SG;3	PRO;NOM;SG;3
avancement	edasiminek	avancement	edasi_minek	N;MASC;SG	N;NOM;SG
avancement	progress	avancement	progress	N;MASC;SG	N;NOM;SG
avancement	edenemine	avancement	edenemine	N;MASC;SG	N;NOM;SG
mais	aga	mais	aga	CONJ	CONJ
mais	kuid	mais	kuid	CONJ	CONJ
pop	pop	pop	pop	N;FEM;SG	N;NOM;SG
deux	kaks	deux	kaks	NUM	NUM;NOM;SG
naissance	sünd	naissance	sünd	N;FEM;SG	N;NOM;SG
naissance	sünni	naissance	sünd	N;FEM;SG	N;NOM;SG
aussi	samuti	aussi	samuti	ADV	ADV
aussi	ka	aussi	ka	ADV	ADV
france	prantsusmaa	france	prantsus_maa	N;FEM;SG	N;NOM;SG
fait	tehtud	faire	tegema	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP;PASS
fait	tehtud	faire	tegema	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP;PASS
notes	märkmed	note	märkmed	N;FEM;PL	N;NOM;PL
notes	märkused	note	märkus	N;FEM;PL	N;NOM;PL
même	isegi	même	isegi	ADV	ADV
nom	perekonnanimi	nom	perekonna_nimi	N;MASC;SG	N;NOM;SG
nom	nimi	nom	nimi	N;MASC;SG	N;NOM;SG
nom	nimetus	nom	nimetus	N;MASC;SG	N;NOM;SG
nom	name	nom	name	N;MASC;SG	N;NOM;SG
nom	nime	nom	nimi	N;MASC;SG	N;PRT;SG
français	prantsuse	français	prantsuse	ADJ;MASC;SG	ADJ
lui	teda	lui	tema	PRO;SG;3	PRO;PRT;SG;3
lieu	toimumiskoht	lieu	toimumis_koht	N;MASC;SG	N;NOM;SG
lieu	koht	lieu	koht	N;MASC;SG	N;NOM;SG
lieu	asukoht	lieu	asu_koht	N;MASC;SG	N;NOM;SG
cet	see	ce	see	PRO;SG;3	PRO;NOM;SG
cet	selle	ce	see	PRO;SG;3	PRO;GEN;SG
cet	seda	ce	see	PRO;SG;3	PRO;PRT;SG
autres	teised	autre	teine	PRO;PL	PRO;NOM;PL
décès	surma	décès	surm	N;MASC;SG	N;PRT;SG
décès	surm	décès	surm	N;MASC;SG	N;NOM;SG
références	viited	référence	viide	N;FEM;PL	N;NOM;PL
liens	lingid	lien	ling	N;MASC;PL	N;NOM;PL
commune	kommuun	commune	kommuun	N;FEM;SG	N;NOM;SG
ville	linn	ville	linn	N;FEM;SG	N;NOM;SG
ville	linna	ville	linn	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
ville	linn	ville	linn	N;FEM;SG	N;NOM;SG
ville	linna	ville	linn	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
ville	city	ville	city	N;FEM;SG	N;NOM;SG
leur	nende	lui	tema	PRO;PL;3	PRO;GEN;PL
date	kuupäev	date	kuu_päev	N;FEM;SG	N;NOM;SG
peut	oskab	pouvoir	oskama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
peut	saab	pouvoir	saama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
première	esimene	premier	esimene	ADJ;FEM;SG	ADJ;NOM;SG
ans	aastad	an	aasta	N;MASC;PL	N;NOM;PL
alors	seejärel	alors	see_järel	ADV	ADV
alors	siis	alors	siis	ADV	ADV
externes	välised	externe	väline	ADJ;MASC;PL	ADJ;NOM;PL
site	koduleht	site	kodu_leht	N;MASC;SG	N;NOM;SG
site	veebileht	site	veebi_leht	N;MASC;SG	N;NOM;SG
site	veebisait	site	veebi_sait	N;MASC;SG	N;NOM;SG
site	kodulehekülg	site	kodu_lehe_külg	N;MASC;SG	N;NOM;SG
site	saidi	site	saima	N;MASC;SG	N;GEN;SG
site	ala	site	ala	N;MASC;SG	N;NOM;SG
premier	esimene	premier	esimene	ADJ;MASC;SG	ADJ;NOM;SG
ces	need	ce	see	PRO;PL;3	PRO;NOM;PL
ces	neid	ce	see	PRO;PL;3	PRO;PRT;PL
http	http	http	http	N;MASC;SG	N;NOM
film	filmi	film	film	N;MASC;SG	N;PRT;SG
film	film	film	film	N;MASC;SG	N;NOM;SG
film	filmi	film	film	N;MASC;SG	N;PRT;SG
film	kile	film	kile	N;MASC;SG	N;NOM;SG
film	film	film	film	N;MASC;SG	N;NOM;SG
voir	vaata	voir	vaatama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
voir	vt	voir	vt	V;NFIN	V;IMP;FIN
voir	näed	voir	nägema	V;NFIN	V;IND;SG;2;PRS;FIN;ACT
pays	riik	pays	riik	N;MASC;SG	N;NOM;SG
source	allika	source	allikas	N;FEM;SG	N;GEN;SG
source	allikat	source	allikas	N;FEM;SG	N;PRT;SG
source	allikas	source	allikas	N;FEM;SG	N;NOM;SG
ils	nad	il	tema	PRO;MASC;PL;3	PRO;NOM;PL;3
grand	suure	grand	suur	ADJ;MASC;SG	ADJ;GEN;SG
grand	suur	grand	suur	ADJ;MASC;SG	ADJ;NOM;SG
