від	dari	від	dari	ADP;GEN	ADP
для	untuk	для	untuk	ADP;GEN	ADP
також	juga	також	juga	ADV	ADV
про	tentang	про	tentang	ADP;ACC	ADP;SG;ACT
про	sekitar	про	sekitar	ADP;ACC	ADP
його	nya	він	nya	PRO;ACC;MASC;SG;3	PRO
його	nya	він	nya	PRO;ACC;MASC;SG;3	PRO
населення	demografi	населення	demografi	N;INAN;NOM;NEUT;SG	N;SG
населення	demografis	населення	demografis	N;INAN;NOM;NEUT;SG	N
населення	penduduk	населення	penduduk	N;INAN;NOM;NEUT;SG	N;SG
населення	populasi	населення	populasi	N;INAN;NOM;NEUT;SG	N;SG
під	dibawah	під	dibawah	ADP;ACC	ADP;SG;PASS
після	setelah	після	setelah	ADP;GEN	ADP
час	kali	час	kali	N;INAN;NOM;MASC;SG	N;SG
час	kali	час	kali	N;INAN;NOM;MASC;SG	N;SG
час	waktu	час	waktu	N;INAN;NOM;MASC;SG	N;SG
час	waktunya	час	waktu	N;INAN;NOM;MASC;SG	N;SG
області	area	область	area	N;INAN;GEN;FEM;SG	N;SG
міста	kota	місто	kota	N;INAN;NOM;NEUT;SG	N;SG
міста	tingkah	місто	tingkah	N;INAN;NOM;NEUT;SG	N;SG
міста	keisengan	місто	keisengan	N;INAN;NOM;NEUT;SG	N;SG
село	kampung	село	kampung	N;INAN;NOM;NEUT;SG	N;SG
село	dusun	село	dusun	N;INAN;NOM;NEUT;SG	N;SG
село	desa	село	desa	N;INAN;NOM;NEUT;SG	N;SG
район	distrik	район	distrik	N;INAN;NOM;MASC;SG	N;SG
район	kecamatan	район	kecamatan	N;INAN;NOM;MASC;SG	N;SG
район	raionul	район	raionul	N;INAN;NOM;MASC;SG	N
район	kabupaten	район	kabupaten	N;INAN;NOM;MASC;SG	N;SG
район	daerah	район	daerah	N;INAN;NOM;MASC;SG	N;SG
через	melalui	через	melalui	ADP;ACC	ADP
через	lewat	через	lewat	ADP;ACC	ADP;SG;ACT
через	melalui	через	melalui	ADP;ACC	ADP
села	desa	село	desa	N;INAN;NOM;NEUT;SG	N;SG
рік	tahun	рік	tahun	N;INAN;NOM;MASC;SG	N;SG
відстань	kejauhan	відстань	kejauhan	N;INAN;NOM;FEM;SG	N;SG
відстань	jarak	відстань	jarak	N;INAN;NOM;FEM;SG	N;SG
має	memiliki	мати	menmiliki	V;IPFV;IND;SG;3;PRS;FIN	V;SG;ACT
область	daerah	область	daerah	N;INAN;NOM;FEM;SG	N;SG
область	wilayah	область	wilayah	N;INAN;NOM;FEM;SG	N;SG
область	luas	область	luas	N;INAN;NOM;FEM;SG	N;SG
область	kawasan	область	kawasan	N;INAN;NOM;FEM;SG	N;SG
область	area	область	area	N;INAN;NOM;FEM;SG	N;SG
вони	mereka	вони	mereka	PRO;NOM;PL;3	PRO;PL;3
сайті	website	сайт	website	N;INAN;DAT;MASC;SG	N;SG
війни	perang	війна	perang	N;INAN;NOM;FEM;SG	N;SG
війни	peperangan	війна	peperangan	N;INAN;NOM;FEM;SG	N
файл	berkas	файл	berkas	N;INAN;NOM;MASC;SG	N;SG
файл	file	файл	file	N;INAN;NOM;MASC;SG	N;SG
між	antara	між	antara	ADP;INS	ADP
між	diantara	між	diantara	ADP;INS	ADP
обговорення	diskusi	обговорення	diskusi	N;INAN;NOM;NEUT;SG	N;SG
обговорення	diskusi	обговорення	diskusi	N;INAN;NOM;NEUT;SG	N;SG
список	daftar	список	daftar	N;INAN;NOM;MASC;SG	N;SG
список	list	список	list	N;INAN;NOM;MASC;SG	N
вересня	september	вересень	september	N;INAN;GEN;MASC;SG	N;SG
цей	ini	цей	ini	DET;NOM;MASC;SG	DET
березня	maret	березень	maret	N;INAN;GEN;MASC;SG	N;SG
місце	tempat	місце	tempat	N;INAN;NOM;NEUT;SG	N;SG
місце	lokasi	місце	lokasi	N;INAN;NOM;NEUT;SG	N;SG
місце	kursi	місце	kursi	N;INAN;NOM;NEUT;SG	N;SG
муніципалітет	kotamadya	муніципалітет	kotamadya	N;INAN;NOM;MASC;SG	N;SG
муніципалітет	munisipalitas	муніципалітет	munisipalitas	N;INAN;NOM;MASC;SG	N
серпня	agustus	серпень	agustus	N;INAN;GEN;MASC;SG	N;SG
січня	januari	січень	januari	N;INAN;GEN;MASC;SG	N;SG
грудня	desember	грудень	desember	N;INAN;GEN;MASC;SG	N;SG
один	satu	один	satu	NUM;NOM;MASC	NUM
липня	juli	липень	juli	N;INAN;GEN;MASC;SG	N;SG
участь	keterlibatan	участь	keterlibatan	N;INAN;ACC;FEM;SG	N;SG
участь	keterlibatannya	участь	keterlibatan	N;INAN;ACC;FEM;SG	N;SG
участь	partisipasi	участь	partisipasi	N;INAN;ACC;FEM;SG	N;SG
вид	jenis	вид	jenis	N;INAN;NOM;MASC;SG	N;SG
вид	spesies	вид	spesies	N;INAN;NOM;MASC;SG	N;SG
вид	species	вид	species	N;INAN;NOM;MASC;SG	N
вид	tampilan	вид	tampilan	N;INAN;NOM;MASC;SG	N;SG
можна	dapat	можна	dapat	ADV	ADV;SG;ACT
можна	bisa	можна	bisa	ADV	ADV
червня	juni	червень	juni	N;INAN;GEN;MASC;SG	N;SG
місто	kotamadya	місто	kotamadya	N;INAN;NOM;NEUT;SG	N;SG
місто	kota	місто	kota	N;INAN;NOM;NEUT;SG	N;SG
місто	kota	місто	kota	N;INAN;NOM;NEUT;SG	N;SG
вже	sudah	вже	sudah	ADV	ADV;SG;ACT
життя	kehidupan	життя	kehidupan	N;INAN;NOM;NEUT;SG	N;SG
життя	hidup	життя	hidup	N;INAN;NOM;NEUT;SG	N;SG
життя	lifestyle	життя	lifestyle	N;INAN;NOM;NEUT;SG	N
листопада	nopember	листопад	nopember	N;INAN;GEN;MASC;SG	N
