for	za	for	za	ADP	ADP;ACC
der	tamo	der	tamo	ADV	ADV
blev	postao	blive	postati	V;IND;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP;ACT
blev	postala	blive	postati	V;IND;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP;ACT
blev	postalo	blive	postati	V;IND;PST;FIN;ACT	V;NEUT;SG;PST;V.PTCP;ACT
blev	ostala	blive	ostati	V;IND;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP;ACT
blev	ostao	blive	ostati	V;IND;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP;ACT
har	imam	have	imati	V;IND;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
ved	znati	vide	znati	V;IND;PRS;FIN;ACT	V;NFIN
men	ali	men	ali	CONJ	CONJ
også	također	også	također	ADV	ADV
også	takođe	også	takođa	ADV	ADV
også	previše	også	previše	ADV	ADV
efter	poslije	efter	poslije	ADV	ADV
kan	može	kunne	moći	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kan	mogu	kunne	moći	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
kan	moze	kunne	moza	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hvor	gdje	hvor	gdje	ADV	ADV
havde	imao	have	imati	V;IND;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP;ACT
havde	imali	have	imati	V;IND;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP;ACT
havde	imala	have	imati	V;IND;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP;ACT
hans	njegovo	hans	njegov	DET;3	DET;NOM;NEUT;SG;3
hans	njegov	hans	njegov	DET;3	DET;NOM;MASC;SG;3
hans	njegova	hans	njegov	DET;3	DET;NOM;FEM;SG;3
første	prvi	første	prvi	ADJ	ADJ;NOM;MASC;SG
henvisninger	preporuke	henvisning	preporuka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
henvisninger	reference	henvisning	referenca	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
mod	hrabrost	mod	hrabrost	N;INDF;NEUT;SG	N;NOM;FEM;SG
hun	ona	hun	on	PRO;NOM;MASC+FEM;SG;3	PRO;NOM;FEM;SG;3
fik	dobio	få	dobiti	V;IND;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP;ACT
del	dela	del	delo	N;INDF;MASC+FEM;SG	N;GEN;MASC;SG
del	dijelom	del	dio	N;INDF;MASC+FEM;SG	N;INS;MASC;SG
del	dio	del	dio	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
mellem	između	mellem	između	ADP	ADP;GEN
deres	njihova	deres	njihov	DET;3	DET;NOM;FEM;SG;3
deres	njihovo	deres	njihov	DET;3	DET;NOM;NEUT;SG;3
deres	njihov	deres	njihov	DET;3	DET;NOM;MASC;SG;3
deres	njihova	deres	njihov	DET;3	DET;NOM;FEM;SG;3
deres	njihov	deres	njihov	DET;3	DET;NOM;MASC;SG;3
mange	mnoge	mange	mnogi	ADJ;PL	ADJ;NOM;DEF;FEM;PL
mange	mnogi	mange	mnogi	ADJ;PL	ADJ;NOM;DEF;MASC;PL
team	ekipa	team	ekipa	N;INDF;NEUT;SG	N;NOM;FEM;SG
team	momčad	team	momčad	N;INDF;NEUT;SG	N;NOM;FEM;SG
team	reprezentacija	team	reprezentacija	N;INDF;NEUT;SG	N;NOM;FEM;SG
danske	danske	dansk	danski	ADJ;PL	ADJ;NOM;DEF;FEM;PL
senere	kasnije	senere	kasno	ADV;CMPR	ADV;CMPR
kun	samo	kun	samo	ADV	ADV
kun	jedino	kun	jedino	ADV	ADV
dog	međutim	dog	međutim	ADV	ADV
tidligere	ranije	tidligere	rano	ADV;CMPR	ADV;CMPR
skal	mora	skulle	morati	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
mere	više	mere	mnogo	ADV;CMPR	ADV;CMPR
store	velike	stor	velik	ADJ;PL	ADJ;NOM;DEF;FEM;PL
sammen	zajedno	sammen	zajedno	ADV	ADV
bliver	ostajem	blive	ostajati	V;IND;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
samme	isti	samme	isti	ADJ	ADJ;NOM;DEF;MASC;SG
samme	ista	samme	isti	ADJ	ADJ;NOM;DEF;FEM;SG
vil	hoce	ville	hoce	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vil	želite	ville	željeti	V;IND;PRS;FIN;ACT	V;IND;PL;2;PRS;FIN
vil	želim	ville	željeti	V;IND;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
ham	njega	han	on	PRO;ACC;MASC+FEM;SG;3	PRO;ACC;MASC;SG;3
ham	ga	han	on	PRO;ACC;MASC+FEM;SG;3	PRO;ACC;MASC;SG;3
omkring	oko	omkring	oko	ADV	ADV
blevet	bio	blive	biti	V;INDF;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
kom	došla	komme	doći	V;IND;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP;ACT
kom	dosao	komme	dosao	V;IND;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP;ACT
tre	tri	tre	tri	NUM	NUM
blandt	među	blandt	među	ADP	ADP;INS
byen	grad	by	grad	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
byen	grad	by	grad	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
byen	gradom	by	grad	N;DEF;MASC+FEM;SG	N;INS;MASC;SG
nogle	neke	nogen	neki	PRO;PL	PRO;NOM;FEM;PL
nogle	neki	nogen	neki	PRO;PL	PRO;NOM;MASC;PL
maj	svibanj	maj	svibanj	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
maj	svibnja	maj	svibanj	N;INDF;MASC+FEM;SG	N;GEN;MASC;SG
mens	dok	mens	dok	CONJ	CONJ
dag	dag	dag	dag	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
dag	dan	dag	dan	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
