und	és	und	és	CONJ	CONJ
das	ez	der	ez	PRO;NOM;NEUT;SG	PRO;NOM;SG;3
das	ez	der	ez	PRO;NOM;NEUT;SG	PRO;NOM;SG;3
eine	egy	ein	egy	DET;NOM;INDF;FEM;SG	DET;INDF
auch	még	auch	még	ADV	ADV
auch	egyben	auch	egyben	ADV	ADV
nach	után	nach	után	ADP	ADP
durch	keresztül	durch	keresztül	ADP	ADP
zur	zur	zur	zur		
über	felett	über	felett	ADP	ADP
über	fölött	über	fölött	ADP	ADP
aber	de	aber	de	CONJ	CONJ
nur	csak	nur	csak	ADV	ADV
nur	csak	nur	csak	ADV	ADV
noch	még	noch	még	ADV	ADV
noch	sem	noch	sem	ADV	ADV
unter	alatt	unter	alatt	ADP	ADP
unter	alá	unter	alá	ADP	ADP
vor	előtt	vor	előtt	ADP	ADP
diese	ez	dies	ez	PRO;NOM;FEM;SG	PRO;NOM;SG;3
vom	től	vom	től		
vom	tól	vom	tól		
vom	from	vom	from		
hier	itt	hier	itt	ADV	ADV
diskussion	beszélgetések	diskussion	beszélgetés	N	N;NOM;PL
diskussion	megbeszélések	diskussion	megbeszélés	N	N;NOM;PL
diskussion	viták	diskussion	vita	N	N;NOM;PL
diskussion	vita	diskussion	vita	N	N;NOM;SG
diskussion	megbeszélés	diskussion	megbeszélés	N	N;NOM;SG
diskussion	beszélgetés	diskussion	beszélgetés	N	N;NOM;SG
diskussion	vita	diskussion	vita	N	N;NOM;SG
seit	óta	seit	óta	ADP	ADP
dieser	ez	dies	ez	PRO;NOM;MASC;SG	PRO;NOM;SG;3
jahr	évjárat	Jahr	évjárat	N;NOM;NEUT;SG	N;NOM;SG
jahr	éve	Jahr	év	N;NOM;NEUT;SG	N;NOM;SG
jahr	év	Jahr	év	N;NOM;NEUT;SG	N;NOM;SG
dann	akkor	dann	akkor	ADV	ADV
sowie	és	sowie	és	CONJ	CONJ
hatte	volt	haben	van	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
zwischen	között	zwischen	között	ADP	ADP
team	csapat	team	csapat	N;NOM;NEUT;SG	N;NOM;SG
gegen	ellen	gegen	ellen	ADP	ADP
stadt	town	staden	town		
stadt	city	staden	city		
wieder	újra	wieder	újra	ADV	ADV
wieder	vissza	wieder	vissza	ADV	ADV
schon	már	schon	már	ADV	ADV
gibt	elismeri	geben	elismeri	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
gibt	visszatér	geben	visszatér	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
gibt	ad	geben	ad	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
deutscher	német	deutsch	német	ADJ	ADJ;NOM;SG
mal	egyszer	mal	egyszer	ADV	ADV
dort	ott	dort	ott	ADV	ADV
seed	mag	seed	mag		
drei	három	drei	három	NUM	NUM;NOM;SG
etwa	körülbelül	etwa	körülbelül	ADV	ADV
deutschen	német	deutsch	német	ADJ	ADJ;NOM;SG
teil	részben	teil	részben	ADV	ADV
heute	ma	heute	ma	ADV	ADV
bereits	már	bereits	már	ADV	ADV
sehr	nagyon	sehr	nagyon	ADV	ADV
gemeinde	község	gemeinde	község	N;NOM;FEM;SG	N;NOM;SG
gemeinde	település	gemeinde	település	N;NOM;FEM;SG	N;NOM;SG
gemeinde	önkormányzat	gemeinde	önkormányzat	N;NOM;FEM;SG	N;NOM;SG
gemeinde	közösség	gemeinde	közösség	N;NOM;FEM;SG	N;NOM;SG
ohne	nélkül	ohne	nélkül	ADP	ADP
band	band	binden	band		
band	banda	binden	banda		
band	együttes	binden	együttes		
immer	mindig	immer	mindig	ADV	ADV
ihn	őt	er	ő	PRO;ACC;MASC;SG;3	PRO;ACC;SG;3
jun	jun	jun	jun		
jul	jul	jul	jul		
selbst	még	selbst	még	ADV	ADV
geschichte	story	geschicht	story		
verlag	kiadó	verliegen	kiadó	N;NOM;MASC;SG	N;NOM;SG
apr	apr	apr	apr		
steht	áll	stehen	áll	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
sep	sep	sepen	sep		
liste	jegyzék	lassen	jegyzék	N;NOM;FEM;SG	N;NOM;SG
liste	lista	lassen	lista	N;NOM;FEM;SG	N;NOM;SG
kam	jött	kommen	jön	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
vier	négy	vier	négy	NUM	NUM;NOM;SG
seite	oldalra	seit	oldal	N	N;ON+ALL;SG
seite	oldalam	seit	oldal	N	N;NOM;SG
seite	oldalt	seit	oldal	N	N;ACC;SG
seite	oldal	seit	oldal	N	N;NOM;SG
seite	helyszín	seit	helyszín	N	N;NOM;SG
seite	helyén	seit	hely	N	N;ON+ESS;SG
seite	webhely	seit	webhely	N	N;NOM;SG
gab	adta	geben	ad	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
gab	adott	geben	ad	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
neben	mellett	neben	mellett	ADP	ADP
neben	mellé	neben	mellé	ADP	ADP
nun	most	nun	most	ADV	ADV
leben	élni	leben	él	V;NFIN	V;NFIN;ACT
leben	élni	leben	él	V;NFIN	V;NFIN;ACT
weil	mert	weil	mert	CONJ	CONJ
relevanz	relevánsak	relevanz	releváns	ADJ	ADJ;NOM;PL
ebenfalls	egyben	ebenfalls	egyben	ADV	ADV
löschen	töröld	löschen	töröld	V;NFIN	V;DEF;IMP;SG;2;PRS;FIN;ACT
erhielt	kapott	erhalten	kap	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
erhielt	fogadott	erhalten	fogad	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
erhielt	beérkezett	erhalten	be+érkezik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
zurück	vissza	zurück	vissza	ADV	ADV
zurück	vissza	zurück	vissza	ADV	ADV
ort	helyszín	ort	helyszín	N;NOM;MASC;SG	N;NOM;SG
ort	hely	ort	hely	N;NOM;MASC;SG	N;NOM;SG
ort	helyszín	ort	helyszín	N;NOM;MASC;SG	N;NOM;SG
ort	hely	ort	hely	N;NOM;MASC;SG	N;NOM;SG
ort	elhelyezkedés	ort	elhelyezkedés	N;NOM;MASC;SG	N;NOM;SG
geht	megy	gehen	megy	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
jetzt	most	jetzt	most	ADV	ADV
saison	idény	saison	idény	N;NOM;FEM;SG	N;NOM;SG
saison	évszak	saison	évszú	N;NOM;FEM;SG	N;NOM;SG
saison	évad	saison	évad	N;NOM;FEM;SG	N;NOM;SG
saison	szezon	saison	szez	N;NOM;FEM;SG	N;NOM;SG
art	típus	art	típus	N;NOM;FEM;SG	N;NOM;SG
art	típusa	art	típus	N;NOM;FEM;SG	N;NOM;SG
stand	állt	stehen	áll	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
personen	személyek	Person	személy	N;NOM;FEM;PL	N;NOM;PL
personen	magánszemélyek	Person	magánszemély	N;NOM;FEM;PL	N;NOM;PL
personen	egyének	Person	egyén	N;NOM;FEM;PL	N;NOM;PL
personen	emberek	Person	ember	N;NOM;FEM;PL	N;NOM;PL
nachdem	miután	nachdem	miután	CONJ	CONJ
familie	családi	familie	családi	N;NOM;FEM;SG	N;NOM;SG
familie	családtag	familie	családtag	N;NOM;FEM;SG	N;NOM;SG
familie	család	familie	család	N;NOM;FEM;SG	N;NOM;SG
weiter	tovább	weiter	tovább	ADV	ADV
name	neve	Name	név	N;NOM;SG	N;NOM;SG
name	név	Name	név	N;NOM;SG	N;NOM;SG
behalten	megtartott	behalten	megtartott	V;NFIN	V;INDF;IND;SG;3;PST;FIN;ACT
sohn	fiam	sohnen	fia	N;NOM;MASC;SG	N;NOM;SG
sohn	fiuk	sohnen	fiuk	N;NOM;MASC;SG	N;NOM;SG
außerdem	egyben	außerdem	egyben	ADV	ADV
außerdem	amellett	außerdem	amellett	ADV	ADV
außerdem	emellett	außerdem	emellett	ADV	ADV
ins	ins	ins	ins		
gehört	hallott	gehören	hall	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gehört	hallottam	gehören	hall	V;V.PTCP	V;DEF;IND;SG;1;PST;FIN;ACT
gehört	hallgatott	gehören	hallgat	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gehört	hallgatta	gehören	hallgat	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
gehört	birtokolt	gehören	birtokolt	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
bild	pic	bild	pic		
bild	bild	bild	bild		
wien	bécsi	weinen	bécsi		
bezeichnet	jelölik	bezeichnen	jelölik	V;V.PTCP	V;DEF;IND;PL;3;PRS;FIN;ACT
bezeichnet	kijelöli	bezeichnen	kijelöli	V;V.PTCP	V;DEF;IND;SG;3;PRS;FIN;ACT
kommt	megérkezik	kommen	megérkezik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
kommt	érkezik	kommen	érkezik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
kommt	jön	kommen	jön	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
kommt	jön	kommen	jön	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
menschen	emberek	menschen	ember	N;NOM;PL	N;NOM;PL
menschen	emberek	menschen	ember	N;NOM;PL	N;NOM;PL
begann	kezdődött	beginnen	kezdődik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
begann	kezdte	beginnen	kezd	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
begann	elkezdődött	beginnen	elkezdődik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
begann	kezdődött	beginnen	kezdődik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
