och	e	och	e	CONJ	CONJ
med	con	med	con	ADP	ADP
som	coma	som	coma	CONJ	CONJ
som	coma	som	coma	CONJ	CONJ
runt	arredor	runt	arredor	ADV	ADV
runt	aquí	runt	aquí	ADV	ADV
runt	arredor	runt	arredor	ADV	ADV
runt	preto	runt	preto	ADV	ADV
månaden	mes	månad	mes	N;NOM;DEF;MASC+FEM;SG	N
ligger	xace	ligga	xacir	V;IND;PRS;FIN;ACT	V
ligger	reside	ligga	residir	V;IND;PRS;FIN;ACT	V
ingår	incluía	ingå	incluír	V;IND;PRS;FIN;ACT	V
ingår	inclúe	ingå	incluír	V;IND;PRS;FIN;ACT	V
till	para	till	para	ADP	ADP
över	por	över	por	ADP	ADP
över	de	över	de	ADP	ADP
familjen	familia	familj	familia	N;NOM;DEF;MASC+FEM;SG	N
för	para	för	para	ADP	ADP
för	por	för	por	ADP	ADP
inga	nada	ingen	nada	PRO;INDF;PL	PRO
delen	parte	del	parte	N;NOM;DEF;MASC+FEM;SG	N
life	vida	life	vida	N;NOM;INDF;MASC+FEM;SG	N
landet	país	land	país	N;NOM;DEF;NEUT;SG	N
meter	metros	meter	metro	N;NOM;INDF;MASC+FEM;PL	N
meter	metros	meter	metro	N;NOM;INDF;MASC+FEM;PL	N
huvudstaden	capital	huvudstad	capital	N;NOM;DEF;MASC+FEM;SG	N
huvudstaden	capitais	huvudstad	capital	N;NOM;DEF;MASC+FEM;SG	N
havet	mar	hav	mar	N;NOM;DEF;NEUT;SG	N
havet	océano	hav	océano	N;NOM;DEF;NEUT;SG	N
havet	océanos	hav	océano	N;NOM;DEF;NEUT;SG	N
invånare	habitantes	invånare	habitante	N;NOM;INDF;MASC+FEM;PL	N
invånare	residentes	invånare	residente	N;NOM;INDF;MASC+FEM;PL	N
invånare	cidadáns	invånare	cidadán	N;NOM;INDF;MASC+FEM;PL	N
januari	xaneiro	januari	xaneiro	N;NOM;INDF;MASC+FEM;SG	N
genomsnitt	media	genomsnitt	media	N;NOM;INDF;NEUT;SG	N
genomsnitt	medio	genomsnitt	medio	N;NOM;INDF;NEUT;SG	N
genomsnitt	mediocre	genomsnitt	mediocre	N;NOM;INDF;NEUT;SG	N
genomsnittlig	estadounidense	genomsnittlig	estadounidense	ADJ;NOM;INDF;MASC+FEM;SG	ADJ
var	onde	var	onde	PRO;INDF;MASC+FEM;SG	PRO
juli	xullo	juli	xullo	N;NOM;INDF;MASC+FEM;SG	N
han	el	han	el	PRO;NOM;DEF;MASC+FEM;SG	PRO
han	que	han	que	PRO;NOM;DEF;MASC+FEM;SG	PRO
har	ten	ha	ter	V;IND;PRS;FIN;ACT	V
har	ter	ha	ter	V;IND;PRS;FIN;ACT	V
har	teñen	ha	ter	V;IND;PRS;FIN;ACT	V
har	temos	ha	ter	V;IND;PRS;FIN;ACT	V
har	teño	ha	ter	V;IND;PRS;FIN;ACT	V
per	por	per	por	ADP	ADP
vattendrag	ríos	vattendrag	río	N;NOM;INDF;NEUT;SG	N
vid	en	vid	en	ADP	ADP
från	de	från	de	ADP	ADP
från	dende	från	dende	ADP	ADP
provinsen	provincia	provins	provincia	N;NOM;DEF;MASC+FEM;SG	N
men	pero	men	pero	CONJ	CONJ
men	mais	men	mais	CONJ	CONJ
augusti	agosto	augusti	agosto	N;NOM;INDF;MASC+FEM;SG	N
länkar	enlaces	länka	enlace	N;NOM;INDF;MASC+FEM;PL	N
länkar	ligazóns	länka	ligazón	N;NOM;INDF;MASC+FEM;PL	N
läge	modo	läge	modo	N;NOM;INDF;NEUT;SG	N
även	incluso	även	incluso	ADV	ADV
även	aínda	även	aínda	ADV	ADV
även	sequera	även	sequera	ADV	ADV
även	tamén	även	tamén	ADV	ADV
februari	febreiro	februari	febreiro	N;NOM;INDF;MASC+FEM;SG	N
under	durante	under	durante	ADP	ADP
under	baixo	under	baixo	ADP	ADP
under	de	under	de	ADP	ADP
eller	ou	eller	ou	CONJ	CONJ
sjö	mar	sjö	mar	N;NOM;INDF;MASC+FEM;SG	N
inte	non	inte	non	PART;NEG	PART
kommun	concello	kommun	concello	N;NOM;INDF;MASC+FEM;SG	N
long	tempo	long	tempo	N;NOM;INDF;MASC+FEM;SG	N
juni	xuño	juni	xuño	N;NOM;INDF;MASC+FEM;SG	N
december	decembro	december	decembro	N;NOM;INDF;MASC+FEM;SG	N
växer	medrando	växa	medrar	V;IND;PRS;FIN;ACT	V
växer	medrar	växa	medrar	V;IND;PRS;FIN;ACT	V
växer	crecendo	växa	crecer	V;IND;PRS;FIN;ACT	V
växer	crecen	växa	crecer	V;IND;PRS;FIN;ACT	V
växer	medrar	växa	medrar	V;IND;PRS;FIN;ACT	V
växer	medran	växa	medrar	V;IND;PRS;FIN;ACT	V
växer	cultivar	växa	cultivar	V;IND;PRS;FIN;ACT	V
