for	per	for	per	ADP	ADP
der	lì	der	lì	ADV	ADV
der	là	der	là	ADV	ADV
blev	divenne	blive	divenire	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
blev	soggiornato	blive	soggiornare	V;IND;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
har	ha	have	avere	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
har	hanno	have	avere	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
har	avere	have	avere	V;IND;PRS;FIN;ACT	V;NFIN
ikke	non	ikke	non	ADV	ADV
men	ma	men	ma	CONJ	CONJ
også	inoltre	også	inoltre	ADV	ADV
også	anche	også	anche	ADV	ADV
også	troppo	også	troppo	ADV	ADV
efter	dopo	efter	dopo	ADV	ADV
hvor	dove	hvor	dove	ADV	ADV
hans	suo	hans	suo	DET;3	DET;MASC;SG
over	oltre	over	oltre	ADV	ADV
over	sopra	over	sopra	ADV	ADV
første	primi	første	primo	ADJ	ADJ;MASC;PL
første	primo	første	primo	ADJ	ADJ;MASC;SG
henvisninger	rinvii	henvisning	rinvio	N;INDF;MASC+FEM;PL	N;MASC;PL
henvisninger	referenze	henvisning	referenza	N;INDF;MASC+FEM;PL	N;FEM;PL
henvisninger	riferimenti	henvisning	riferimento	N;INDF;MASC+FEM;PL	N;MASC;PL
dansk	danese	dansk	danese	ADJ;INDF;SG	ADJ;SG
mod	coraggio	mod	coraggio	N;INDF;NEUT;SG	N;MASC;SG
mod	verso	mod	verso	N;INDF;NEUT;SG	N;MASC;SG
mod	mod	mod	mod	N;INDF;NEUT;SG	N
hun	lei	hun	lei	PRO;NOM;MASC+FEM;SG;3	PRO;SG;3
andre	altri	anden	altro	PRO;PL	PRO;MASC;PL
andre	altri	anden	altro	PRO;PL	PRO;MASC;PL
del	part	del	part	N;INDF;MASC+FEM;SG	N;SG
del	parte	del	parte	N;INDF;MASC+FEM;SG	N;FEM;SG
født	nato	føde	nascere	V;INDF;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
født	nata	føde	nascere	V;INDF;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
mellem	tra	mellem	tra	ADP	ADP
mellem	fra	mellem	fra	ADP	ADP
flere	multipli	mange	multiplo	ADJ;CMPR;PL	ADJ;MASC;PL
flere	multiple	mange	multiplo	ADJ;CMPR;PL	ADJ;FEM;PL
team	squadra	team	squadra	N;INDF;NEUT;SG	N;FEM;SG
team	team	team	team	N;INDF;NEUT;SG	N;MASC
senere	dopo	senere	dopo	ADV;CMPR	ADV
kun	solo	kun	solo	ADV	ADV
kun	soltanto	kun	soltanto	ADV	ADV
dog	tuttavia	dog	tuttavia	ADV	ADV
dog	tuttavia	dog	tuttavia	ADV	ADV
tidligere	precedentemente	tidligere	precedentemente	ADV;CMPR	ADV
