категория	kategorie	категория	kategorie	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
что	welche	что	welch	PRO;NOM	PRO;NOM;SG
что	was	что	was	PRO;NOM	PRO;NOM;NEUT;SG
что	welchen	что	welch	PRO;NOM	PRO;NOM;SG
для	für	для	für	ADP	ADP
его	ihn	он	er	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
также	ausserdem	также	ausserdem	ADV	ADV
также	ebenso	также	ebenso	ADV	ADV
также	außerdem	также	außerdem	ADV	ADV
также	ebenfalls	также	ebenfalls	ADV	ADV
также	auch	также	auch	ADV	ADV
это	dieser	это	dies	PRO;INAN;NOM;NEUT;SG	PRO;NOM;MASC;SG
это	diese	это	dies	PRO;INAN;NOM;NEUT;SG	PRO;NOM;FEM;SG
это	das	это	der	PRO;INAN;NOM;NEUT;SG	PRO;NOM;NEUT;SG
это	das	это	der	PRO;INAN;NOM;NEUT;SG	PRO;NOM;NEUT;SG
после	nach	после	nach	ADP	ADP
год	jahr	год	Jahr	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
год	jahres	год	jahres	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
была	war	быть	sein	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
место	ort	место	ort	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
место	ort	место	ort	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
место	standorte	место	standort	N;INAN;NOM;NEUT;SG	N;NOM
район	landkreis	район	landkreis	N;INAN;NOM;MASC;SG	N
район	fläche	район	fläche	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
вид	ansicht	вид	ansechen	N;INAN;NOM;MASC;SG	N
под	unter	под	unter	ADP	ADP
язык	sprache	язык	sprechen	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
более	mehr	более	mehr	ADV;CMPR	ADV
деревня	dorf	деревня	dorf	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
где	wo	где	wo	ADV	ADV
где	wohin	где	wohin	ADV	ADV
все	alles	все	alle	PRO;INAN;NOM;NEUT;SG	PRO;NOM;INDF;NEUT;SG
все	alles	все	alle	PRO;INAN;NOM;NEUT;SG	PRO;NOM;INDF;NEUT;SG
все	jeder	все	jed	PRO;INAN;NOM;NEUT;SG	PRO;NOM;INDF;MASC;SG
статьи	satzung	статья	satzung	N;INAN;NOM;FEM;PL	N
уже	schon	уже	schon	ADV	ADV
уже	bereits	уже	bereits	ADV	ADV
который	welches	который	welch	PRO;NOM	PRO;NOM;NEUT;SG
который	welcher	который	welch	PRO;NOM	PRO;NOM;MASC;SG
который	welche	который	welch	PRO;NOM	PRO;NOM;SG
который	welchen	который	welch	PRO;NOM	PRO;NOM;SG
название	name	название	Name	N;INAN;NOM;NEUT;SG	N;NOM;SG
поселение	abrechnung	поселение	abrechnung	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
поселение	ansiedlung	поселение	ansiedlung	N;INAN;NOM;NEUT;SG	N;SG
человек	mensch	человек	mensch	N;ANIM;NOM;MASC;SG	N;SG
человек	mensch	человек	mensch	N;ANIM;NOM;MASC;SG	N;SG
города	gemeinden	город	gemeinden	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
города	städte	город	staden	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
города	städte	город	staden	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
она	sie	она	sie	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
войны	krieg	война	kriegen	N;INAN;NOM;FEM;PL	N
войны	krieg	война	kriegen	N;INAN;NOM;FEM;PL	N
когда	wenn	когда	wenn	CONJ	CONJ
однако	allerdings	однако	allerdings	ADV	ADV
однако	jedoch	однако	jedoch	ADV	ADV
однако	dennoch	однако	dennoch	ADV	ADV
однако	allerdings	однако	allerdings	ADV	ADV
однако	jedoch	однако	jedoch	ADV	ADV
которые	welches	который	welch	PRO;NOM	PRO;NOM;NEUT;SG
которые	welcher	который	welch	PRO;NOM	PRO;NOM;MASC;SG
которые	welche	который	welch	PRO;NOM	PRO;NOM;SG
которые	welchen	который	welch	PRO;NOM	PRO;NOM;SG
высота	größe	высота	groß	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
село	dorf	село	dorf	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
род	stäbe	род	staben	N;ANIM;NOM;MASC;SG	N;NOM
без	ohne	без	ohne	ADP	ADP
реки	flüsse	река	flüssen	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
реки	flüssen	река	flüssen	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
между	zwischen	между	zwischen	ADP	ADP
статус	status	статус	status	N;INAN;NOM;MASC;SG	N
через	über	через	über	ADP	ADP
через	per	через	per	ADP	ADP
через	durch	через	durch	ADP	ADP
национальный	nationaler	национальный	national	ADJ;NOM;MASC;SG	ADJ
национальный	nationalen	национальный	national	ADJ;NOM;MASC;SG	ADJ;NOM
национальный	national	национальный	national	ADJ;NOM;MASC;SG	ADJ
область	fläche	область	fläche	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
список	liste	список	lassen	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
список	aufstellung	список	aufstellingen	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
сельское	ländlichen	сельский	ländlich	ADJ;NOM;NEUT;SG	ADJ
сельское	ländliches	сельский	ländlich	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
сельское	ländlich	сельский	ländlich	ADJ;NOM;NEUT;SG	ADJ
сайт	website	сайт	websit	N;INAN;NOM;MASC;SG	N;SG
сайт	website	сайт	websit	N;INAN;NOM;MASC;SG	N;SG
