som	जैसे	som	जैसे	CONJ	CONJ
månaden	मासिक	månad	मासिक	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
månaden	महीना	månad	महीना	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
månaden	महीने	månad	महीना	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
månaden	माह	månad	माह	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
nederbörd	वर्षा	nederbörd	वर्षा	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
nederbörd	वर्षण	nederbörd	वर्षण	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
ett	एक	en	एक	NUM;NOM;INDF;NEUT;SG	NUM
familjen	फैमिली	familj	फैमिली	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG;3
familjen	परिवार	familj	परिवार	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
delen	हिस्से	del	हिस्सा	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
delen	हिस्सा	del	हिस्सा	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
life	जिंदगी	life	जिंदगी	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
life	ज़िन्दगी	life	ज़िन्दगी	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
life	ज़िंदगी	life	ज़िंदगी	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
life	जिन्दगी	life	जिन्दगी	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
life	जीवन	life	जीवन	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
landet	देश	land	देश	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG;3
huvudstaden	राजधानी	huvudstad	राजधानी	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG;3
huvudstaden	पूंजी	huvudstad	पूंजी	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG;3
havet	समुद्र	hav	समुद्र	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG;3
havet	समंदर	hav	समंदर	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG;3
genomsnitt	औसत	genomsnitt	औसत	N;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
provinsen	प्रान्त	provins	प्रान्त	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
provinsen	प्रांत	provins	प्रांत	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
närheten	निकटता	närhet	निकटता	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG;3
men	लेकिन	men	लेकिन	CONJ	CONJ
men	मगर	men	मगर	CONJ	CONJ
högsta	अधिकतम	hög	अधिकतम	ADJ;NOM;DEF;RL	ADJ
länkar	कड़ियाँ	länka	कड़ी	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL;3
läge	लोकेशन	läge	लोकेशन	N;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
läge	अवस्थिति	läge	अवस्थिति	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG;3
läge	स्थान	läge	स्थान	N;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
läge	मोड	läge	मोड	N;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
läge	विधि	läge	विधि	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG;3
lake	झील	lake	झील	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG;3
sjö	झील	sjö	झील	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
sjö	समुद्र	sjö	समुद्र	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
inte	नहीं	inte	नहीं	PART;NEG	PART;NEG
kommun	नगरपालिका	kommun	नगरपालिका	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;3
två	दो	två	दो	NUM;NOM	NUM
terrängen	मैदान	terräng	मैदान	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG;3
nära	निकट	nära	निकट	ADV	ADV;NOM;MASC;SG;3
provins	प्रान्त	provins	प्रान्त	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
provins	प्रांत	provins	प्रांत	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
först	पहले	först	पहले	ADV	ADV;NOM;MASC;SG;3
