درخشش	بريق	درخشش	بريق	N;SG	N;NOM;INDF;SG
فرعون	الفرعون	فرعون	فَرع	N;SG	N;NOM;DEF;SG
شنوایی	سماع	شنوایی	سَمَاع	N;SG	N;NOM;INDF;SG
شنوایی	السمع	شنوایی	سَمعَة	N;SG	N;NOM;DEF;SG
جواهر	جوهرة	جواهر	جُوهرَة	N;SG	N;NOM;INDF;SG
جواهر	الجوهرة	جواهر	جَوهَرَة	N;SG	N;NOM;DEF;SG
هیجان	الاثارة	None	إِثَارَة	N;SG	N;NOM;DEF;SG
هیجان	اثارة	None	إِثَارَة	N;SG	N;NOM;INDF;SG
هیجان	الحماس	None	حَمَاس	N;SG	N;NOM;DEF;SG
کپسول	كبسولة	کپسول	كَبسُولَة	N;SG	N;NOM;INDF;SG
کپسول	الكبسولة	کپسول	كَبسُولَة	N;SG	N;NOM;DEF;SG
بیسبال	البيسبول	بیسبال	بِيسبُول	N;SG	N;NOM;DEF;SG
خستگی	التعب	None	تَعَبِّي	N;SG	N;NOM;DEF;SG
خستگی	الملل	None	مَلَل	N;SG	N;NOM;DEF;SG
خستگی	السام	None	سَام	N;SG	N;NOM;DEF;SG
خستگی	ملل	None	مَلَل	N;SG	N;NOM;INDF;SG
خستگی	استنفاد	None	استنفاد	N;SG	N;NOM;INDF;SG
بسامد	التردد	بسامد#سام	تَرَدُّد	N;SG	N;NOM;DEF;SG
بسامد	تكرار	بسامد#سام	تَكرَار	N;SG	N;NOM;INDF;SG
بسامد	التكرار	بسامد#سام	تَكرَر	N;SG	N;NOM;DEF;SG
بسامد	تواتر	بسامد#سام	تَوَاتُر	N;SG	N;NOM;INDF;SG
بسامد	تردد	بسامد#سام	تَرَدُّد	N;SG	N;NOM;INDF;SG
استعفای	استقالة	استعفا	اِستِقَالَة	N;SG	N;NOM;INDF;SG
استعفای	الاستقالة	استعفا	اِستِقَالَة	N;SG	N;NOM;DEF;SG
الکتریسیته	الكهرباء	الکتریسیته	كَهرَبَاء	N;SG	N;NOM;DEF;SG
الکتریسیته	كهرباء	الکتریسیته	كَهرَبَاء	N;SG	N;NOM;INDF;SG
غیرممکن	المستحيل	غیرممکن	مُستَحِيل	ADJ	ADJ;NOM;DEF;MASC;SG
غیرممکن	مستحيل	غیرممکن	مُستَحِيل	ADJ	ADJ;NOM;INDF;MASC;SG
اشیا	الاجسام	اشیا	جِسم	N;PL	N;NOM;DEF;PL
مشت	لكمة	مشت	لكمة	N;SG	N;NOM;INDF;SG
مشت	قبضة	مشت	قبضة	N;SG	N;NOM;INDF;SG
مشت	القبضة	مشت	قَبضَة	N;SG	N;NOM;DEF;SG
ربع	ربع	ربع	رُبع	N;SG	N;NOM;INDF;SG
ربع	الربع	ربع	رُبع	N;SG	N;NOM;DEF;SG
سهولت	سهولة	None	سُهُولَة	N;SG	N;NOM;INDF;SG
کنسولگری	القنصلية	کنسولگری	قُنصُلِيَّة	N;SG	N;NOM;DEF;SG
ویکیپدیای	ويكيبيديا	ویکیپدیا	ويكيبيديا	N;SG	N;NOM;DEF;SG
باروری	الخصوبة	باروری	خُصُوبَة	N;SG	N;NOM;DEF;SG
باروری	خصوبة	باروری	خُصُوبَة	N;SG	N;NOM;INDF;SG
عزاداری	الحداد	عزاداری	حِدَاد	N;SG	N;NOM;DEF;SG
اضطراب	القلق	اضطراب	قَلَق	N;SG	N;NOM;DEF;SG
