категорія	категория	категорія	категория	N;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
від	от	від	от	ADP;GEN	ADP
від	из	від	из	ADP;GEN	ADP
для	для	для	для	ADP;GEN	ADP
для	за	для	за	ADP;GEN	ADP
також	также	також	также	ADV	ADV
його	его	він	он	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
його	его	він	он	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
був	был	бути	быть	V;IPFV;MASC;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
був	было	бути	быть	V;IPFV;MASC;IND;SG;PST;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
населення	население	населення	население	N;INAN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
населення	население	населення	население	N;INAN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
було	был	бути	быть	V;IPFV;NEUT;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
було	было	бути	быть	V;IPFV;NEUT;IND;SG;PST;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
під	под	під	под	ADP;ACC	ADP
після	после	після	после	ADP;GEN	ADP
або	либо	або	либо	CONJ	CONJ
час	таймс	час	таймс	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
час	время	час	время	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
час	тайм	час	тайма	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
але	но	але	но	CONJ	CONJ
була	был	бути	быть	V;IPFV;FEM;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
була	было	бути	быть	V;IPFV;FEM;IND;SG;PST;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
були	были	бути	быть	V;IPFV;IND;PL;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
село	село	село	село	N;INAN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
село	село	село	село	N;INAN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
село	деревня	село	деревня	N;INAN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
район	округ	район	округ	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
район	район	район	район	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
через	через	через	через	ADP;ACC	ADP
через	сквозь	через	сквозь	ADP;ACC	ADP
через	через	через	через	ADP;ACC	ADP
тому	поэтому	тому	поэтому	ADV	ADV
рік	год	рік	год	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
відстань	расстояние	відстань	расстояние	N;INAN;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
має	имеет	мати	иметь	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
область	область	область	область	N;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
область	область	область	область	N;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
область	район	область	район	N;INAN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
область	площадь	область	площадь	N;INAN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
того	того	те	то	PRO;INAN;GEN;NEUT;SG	PRO;INAN;GEN;NEUT;SG
яка	какая	який	какой	DET;NOM;FEM;SG	DET;NOM;FEM;SG
яка	какой	який	какой	DET;NOM;FEM;SG	DET;NOM;MASC;SG
вони	они	вони	они	PRO;NOM;PL;3	PRO;NOM;PL;3
близько	близко	близько	близко	ADV	ADV
близько	вблизи	близько	вблизи	ADV	ADV
близько	рядом	близько	рядом	ADV	ADV
близько	близко	близько	близко	ADV	ADV
файл	файл	файл	файл	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
між	между	між	между	ADP;INS	ADP
обговорення	обсуждение	обговорення	обсуждение	N;INAN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
обговорення	дискуссия	обговорення	дискуссия	N;INAN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
вона	она	вона	она	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
лише	только	лише	только	PART	PART
список	перечень	список	перечень	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
список	список	список	список	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
вересня	сентября	вересень	сентябрь	N;INAN;GEN;MASC;SG	N;INAN;GEN;MASC;SG
цей	эта	цей	этот	DET;NOM;MASC;SG	DET;NOM;FEM;SG
цей	этот	цей	этот	DET;NOM;MASC;SG	DET;NOM;MASC;SG
березня	марта	березень	март	N;INAN;GEN;MASC;SG	N;INAN;GEN;MASC;SG
місце	место	місце	место	N;INAN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
місце	место	місце	место	N;INAN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
