jako	zoals	jako	zoals	CONJ	CONJ
roce	jaar	rok	jaar	N;INAN;GEN;MASC;SG;POS	N;NEUT;SG
pro	voor	pro	voor	ADP;ACC	ADP
roku	roku	rok	roku	N;INAN;GEN;MASC;SG;POS	N;MASC+FEM;SG
roku	jaar	rok	jaar	N;INAN;GEN;MASC;SG;POS	N;NEUT;SG
ale	maar	ale	maar	CONJ	CONJ
také	ook	také	ook	ADV	ADV
odkazy	verwijzingen	odkaz	verwijzing	N;INAN;NOM;MASC;PL;POS	N;PL
odkazy	referenties	odkaz	referentie	N;INAN;NOM;MASC;PL;POS	N;PL
externí	extern	externí	extern	ADJ;NOM;MASC;SG;POS	ADJ
externí	uitwendig	externí	uitwendig	ADJ;NOM;MASC;SG;POS	ADJ
externí	externe	externí	extern	ADJ;NOM;MASC;SG;POS	ADJ
team	team	team	team	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
první	eerste	první	één	ADJ;NOM;MASC;SG	ADJ
utc	utc	utc	utc	N;MASC;POS	N;MASC+FEM;SG
mezi	tussen	mezi	tussen	ADP;ACC	ADP
kde	waar	kde	waar	ADV	ADV
zde	hier	zde	hier	ADV	ADV
let	jaren	rok	jaar	N;GEN;NEUT;PL;POS	N;PL
místo	plaats	místo	plaats	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
místo	lokatie	místo	lokatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
místo	locatie	místo	locatie	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
místo	ligging	místo	ligging	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
století	eeuw	století	eeuw	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
mba	mba	mba	mba	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
pod	onder	pod	onder	ADP;ACC	ADP
pak	dan	pak	dan	ADV	ADV
pak	daarna	pak	daarna	ADV	ADV
již	al	již	al	ADV	ADV
již	reeds	již	reeds	ADV	ADV
české	tsjechische	český	tsjechisch	ADJ;NOM;MASC;SG;POS	ADJ
české	tsjechisch	český	tsjechisch	ADJ;NOM;MASC;SG;POS	ADJ
později	straks	pozdě	straks	ADV;CMPR;POS	ADV
jpg	jpg	jpg	jpg	N;NEUT;POS	N;MASC+FEM;SG
než	voordat	než	voordat	CONJ	CONJ
města	steden	město	stad	N;NOM;NEUT;PL;POS	N;PL
území	grondgebied	území	grondgebied	N;NOM;NEUT;SG;POS	N;NEUT;SG
území	territorium	území	territorium	N;NOM;NEUT;SG;POS	N;NEUT;SG
může	kan	moci	kunnen	V;IND;SG;3;POS;PRS;FIN;ACT	V;SG;PRS;FIN
jak	hoe	jak	hoe	ADV	ADV
kdy	wanneer	kdy	wanneer	ADV	ADV
český	tsjechische	český	tsjechisch	ADJ;INAN;NOM;MASC;SG;POS	ADJ
český	tsjechisch	český	tsjechisch	ADJ;INAN;NOM;MASC;SG;POS	ADJ
pouze	alleen	pouze	alleen	ADV	ADV
pouze	slechts	pouze	slechts	ADV	ADV
články	artikelen	článek	artikel	N;INAN;NOM;MASC;PL;POS	N;PL
články	artikels	článek	artikel	N;INAN;NOM;MASC;PL;POS	N;PL
během	tijdens	během	tijdens	ADP;GEN	ADP
během	gedurende	během	gedurende	ADP;GEN	ADP
proti	tegen	proti	tegen	ADP;DAT	ADP
část	deel	část	deel	N;NOM;FEM;SG;POS	N;NEUT;SG
část	gedeelte	část	gedeelte	N;NOM;FEM;SG;POS	N;NEUT;SG
části	onderdelen	část	onderdeel	N;NOM;FEM;PL;POS	N;PL
pokud	tenzij	pokud	tenzij	CONJ	CONJ
socorro	socorro	socorro	socorro	N;NOM;MASC;SG;POS	N;MASC+FEM;SG
bar	bar	bar	bar	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
obce	gemeenten	obec	gemeente	N;NOM;FEM;PL;POS	N;PL
obce	gemeenschappen	obec	gemeenschap	N;NOM;FEM;PL;POS	N;PL
text	tekst	text	tekst	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
město	stad	město	stad	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
město	stad	město	stad	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
související	verwant	související	verwant	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	ADJ
související	verwante	související	verwant	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	ADJ
ještě	nog	ještě	nog	ADV	ADV
velmi	zeer	velmi	zeer	ADV	ADV
poté	naderhand	poté	naderhand	ADV	ADV
srpna	august	srpen	august	N;INAN;GEN;MASC;SG;POS	N;MASC+FEM;SG
název	naam	název	naam	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
název	titel	název	titel	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
měl	had	mít	hebben	V;MASC;SG;POS;PST;V.PTCP;ACT	V;SG;PST;FIN
měl	gehad	mít	hebben	V;MASC;SG;POS;PST;V.PTCP;ACT	V;V.PTCP
přes	over	přes	over	ADP;ACC	ADP
přes	via	přes	via	ADP;ACC	ADP
bez	zonder	bez	zonder	ADP;GEN	ADP
úmrtí	sterfte	úmrtí	sterfte	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
dva	twee	dva	twee	NUM;NOM;MASC;PL	NUM
června	june	červen	june	N;INAN;GEN;MASC;SG;POS	N;MASC+FEM;SG
seznam	lijstje	seznam	lijst	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
seznam	lijst	seznam	lijst	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
datum	datum	datum	datum	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
období	tijdvak	období	tijdvak	N;NOM;NEUT;SG;POS	N;NEUT;SG
období	periode	období	periode	N;NOM;NEUT;SG;POS	N;MASC+FEM;SG
protože	omdat	protože	omdat	CONJ	CONJ
roky	jaren	rok	jaar	N;INAN;NOM;MASC;PL;POS	N;PL
diskuse	discussie	diskuse	discussie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
diskuse	discussie	diskuse	discussie	N;NOM;FEM;SG;POS	N;MASC+FEM;SG
diskuse	debat	diskuse	debat	N;NOM;FEM;SG;POS	N;NEUT;SG
války	oorlogen	válka	oorlog	N;NOM;FEM;PL;POS	N;PL
oblasti	streken	oblast	streek	N;NOM;FEM;PL;POS	N;PL
oblasti	zones	oblast	zone	N;NOM;FEM;PL;POS	N;PL
oblasti	oppervlakten	oblast	oppervlakte	N;NOM;FEM;PL;POS	N;PL
oblasti	gebieden	oblast	gebied	N;NOM;FEM;PL;POS	N;PL
druhé	tweede	druhý	twee	ADJ;NOM;NEUT;SG	ADJ
česká	tsjechische	český	tsjechisch	ADJ;NOM;FEM;SG;POS	ADJ
česká	tsjechisch	český	tsjechisch	ADJ;NOM;FEM;SG;POS	ADJ
jeden	één	jeden	één	NUM;NOM;MASC;SG	NUM
soubor	dossier	soubor	dossier	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
soubor	bestand	soubor	bestand	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
ani	noch	ani	noch	CONJ	CONJ
tři	drie	tři	drie	NUM;NOM;PL	NUM
kostel	kerk	kostel	kerk	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
počet	nummer	počet	nummer	N;INAN;NOM;MASC;SG;POS	N;MASC+FEM;SG
počet	aantal	počet	aantal	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
počet	getal	počet	getal	N;INAN;NOM;MASC;SG;POS	N;NEUT;SG
