категория	kategorija	категория	kategorija	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
как	kot	как	kot	CONJ	CONJ
был	bil	быть	biti	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
был	bila	быть	biti	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
его	ga	он	on	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
области	območja	область	območje	N;INAN;NOM;FEM;PL	N;NOM;NEUT;PL
области	področja	область	področje	N;INAN;NOM;FEM;PL	N;NOM;NEUT;PL
области	površine	область	površina	N;INAN;NOM;FEM;PL	N;NOM;FEM;PL
год	leto	год	leto	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
год	letnica	год	letnica	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
было	bil	быть	biti	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
было	bila	быть	biti	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
время	čas	время	čas	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
состав	sestava	состав	sestava	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
место	spot	место	spot	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
место	plac	место	plac	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
место	kraj	место	kraj	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
место	lokacija	место	lokacija	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
были	bili	быть	biti	V;IPFV;IND;PL;PST;FIN;ACT	V;MASC;PL;V.PTCP
район	soseska	район	sosesk	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
район	okrožje	район	okrožje	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
район	območje	район	območje	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
район	površina	район	površina	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
район	področje	район	področje	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
вид	vrsta	вид	vrsta	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
вид	ogled	вид	ogled	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вид	razgled	вид	razgled	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
