van	prenume	van	prenume		
met	cu	met	cu	ADP	ADP;ACC
vir	pentru	vir	pentru	ADP	ADP;ACC
nie	nu	nie	nu	PART	PART;NEG
tot	până	tot	până	ADP	ADP;ACC
dat	că	dat	că	CONJ	CONJ;POS
hulle	ei	hulle	el	PRO;PL;3	PRO;MASC;PL;3
jaar	anul	jaar	an	N;SG	N;DEF;MASC;SG
jaar	an	jaar	an	N;SG	N;INDF;MASC;SG
maar	dar	maar	dar	CONJ	CONJ;POS
ander	altele	ander	altul	PRO	PRO;FEM;PL;3
oor	despre	oor	despre	ADP	ADP;ACC
een	unu	een	unu	NUM	NUM;MASC;SG
gebruik	utilizează	gebruik	utiliza	V;PRS	V;IND;3;PRS;FIN
gebruik	folosește	gebruik	folosi	V;PRS	V;IND;SG;3;PRS;FIN
twee	doua	twee	doi	NUM	NUM;FEM;SG
twee	doi	twee	doi	NUM	NUM;MASC;PL
twee	două	twee	doi	NUM	NUM;FEM;PL
kerk	kerk	kerk	kerk		
tussen	între	tussen	între	ADP	ADP;ACC
gemeente	adunare	gemeent	adunare	N;SG	N;INDF;FEM;SG
gemeente	asamblare	gemeent	asamblare	N;SG	N;INDF;FEM;SG
gemeente	adunarea	gemeent	adunare	N;SG	N;DEF;FEM;SG
begin	începe	begin	începe	V;PRS	V;IND;SG;3;PRS;FIN
sien	văzând	sien	vedea	V;PRS	V;V.MSDR
sien	vezi	sien	vedea	V;PRS	V;IND;SG;2;PRS;FIN
nuwe	nou	nuut	nou	ADJ;NOM	ADJ;INDF;MASC;SG
stad	city	stad	city	N;SG	N;INDF;MASC;SG
stad	oras	stad	oras	N;SG	N;INDF;MASC;SG
stad	oraș	stad	oraș	N;SG	N;INDF;MASC;SG
stad	oraş	stad	oraş	N;SG	N;INDF;MASC;SG
stad	oraşul	stad	orac	N;SG	N;DEF;MASC;SG
stad	orașul	stad	oraș	N;SG	N;DEF;MASC;SG
land	țară	land	țară	N;SG	N;INDF;FEM;SG
land	tara	land	tară	N;SG	N;DEF;FEM;SG
land	țara	land	țară	N;SG	N;DEF;FEM;SG
land	ţara	land	gară	N;SG	N;DEF;FEM;SG
land	ţară	land	ţară	N;SG	N;INDF;FEM;SG
skakels	linkuri	skakel	link	N;PL	N;INDF;FEM;PL
skakels	legaturi	skakel	legatură	N;PL	N;INDF;FEM;PL
skakels	linkurile	skakel	link	N;PL	N;DEF;FEM;PL
skakels	legături	skakel	legătură	N;PL	N;INDF;FEM;PL
nog	mai	nog	mai	ADV	ADV
net	doar	net	doar	ADV	ADV
net	numai	net	numai	ADV	ADV
net	doar	net	doar	ADV	ADV
sou	ar	sal	avea	V;PST;FIN	V;3
naam	nume	naam	nume	N;SG	N;INDF
naam	numele	naam	nume	N;SG	N;DEF;MASC;SG
naam	denumire	naam	denumire	N;SG	N;INDF;FEM;SG
deel	distribuie	deel	distribui	V;PRS	V;IND;3;PRS;FIN
drie	trei	drie	trei	NUM	NUM;PL
pous	papa	pous	papă		
pous	pope	pous	popă		
sal	va	sal	vrea	V;PRS	V;SG;3
mense	oamenii	mens	om	N;PL	N;DEF;MASC;PL
mense	oameni	mens	om	N;PL	N;INDF;MASC;PL
mense	persoane	mens	persoană	N;PL	N;INDF;FEM;PL
svg	svg	svg	svg	N;SG	N
nasionale	national	nasionaal	national	ADJ;NOM	ADJ;INDF;MASC;SG
nasionale	naţional	nasionaal	naţional	ADJ;NOM	ADJ;INDF;MASC;SG
nasionale	național	nasionaal	național	ADJ;NOM	ADJ;INDF;MASC;SG
maak	face	maak	face	V;PRS	V;IND;SG;3;PRS;FIN
kom	vino	kom	vino	V;PRS	V;IND;SG;2;PRS;FIN
vanaf	din	vanaf	din	ADP	ADP;ACC
saam	împreună	saam	împreună	ADV	ADV
hier	aici	hier	aici	ADV	ADV
tyd	timp	tyd	timp	N;SG	N;INDF;MASC;SG
tyd	ora	tyd	oră	N;SG	N;DEF;FEM;SG
tyd	timpul	tyd	timp	N;SG	N;DEF;MASC;SG
vlag	drapel	vlag	drapel	N;SG	N;INDF;MASC;SG
vlag	drapelul	vlag	drapel	N;SG	N;DEF;MASC;SG
