nie	ne	nie	ne	PART;NEG	PART
przez	skozi	przez	skozi	ADP	ADP;ACC
oraz	in	oraz	in	CONJ	CONJ
był	bil	być	biti	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
był	bila	być	biti	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
dyskusja	debata	dyskusja	debati	N;NOM;FEM;SG	N;NOM;FEM;SG
dyskusja	razprava	dyskusja	razprava	N;NOM;FEM;SG	N;NOM;FEM;SG
dyskusja	pogovor	dyskusja	pogovor	N;NOM;FEM;SG	N;NOM;MASC;SG
jak	kako	jak	kako	ADV	ADV
też	tudi	też	tudi	PART	PART
miejsce	spot	miejsce	spot	N;NOM;NEUT;SG	N;NOM;MASC;SG
miejsce	plac	miejsce	plac	N;NOM;NEUT;SG	N;NOM;MASC;SG
miejsce	kraj	miejsce	kraj	N;NOM;NEUT;SG	N;NOM;MASC;SG
miejsce	prizorišče	miejsce	prizorišče	N;NOM;NEUT;SG	N;NOM;NEUT;SG
polski	poljsko	polski	poljski	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
polski	poljski	polski	poljski	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
polski	poljsko	polski	poljski	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
polski	poljski	polski	poljski	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
polski	poljska	polski	poljski	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
linki	povezave	linka	povezava	N;NOM;FEM;PL	N;NOM;FEM;PL
zewnętrzne	zunanji	zewnętrzny	zunanji	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
zewnętrzne	zunanja	zewnętrzny	zunanji	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zewnętrzne	zunanji	zewnętrzny	zunanji	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
zewnętrzne	zunanja	zewnętrzny	zunanji	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
także	tudi	także	tudi	PART	PART
ale	toda	ale	toda	CONJ	CONJ
ale	ampak	ale	ampak	CONJ	CONJ
