und	ve	und	ve	CONJ	CONJ
auch	bile	auch	bile	ADV	ADV
einer	biri	ein	biri	PRO;NOM;INDF;MASC;SG	PRO;NOM;SG;3
aber	ama	aber	ama	CONJ	CONJ
nur	yalnızca	nur	yalnızca	ADV	ADV
nur	sadece	nur	sadece	ADV	ADV
nur	sadece	nur	sadece	ADV	ADV
noch	hala	noch	hala	ADV	ADV
vom	from	vom	from		
vom	vom	vom	vom		
diskussion	görüşmeler	diskussion	görüşme	N	N;NOM;PL;3
diskussion	münazara	diskussion	münazar	N	N;NOM;SG;3
diskussion	müzakere	diskussion	müzakere	N	N;NOM;SG;3
dann	sonra	dann	sonra	ADV	ADV
jahre	yıllarca	jahren	yıllarca	ADV	ADV
sowie	ve	sowie	ve	CONJ	CONJ
hatte	vardı	haben	var	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;POS;PST
mehr	daha	mehr	daha	ADV	ADV
stadt	kasaba	staden	kasaba		
stadt	şehir	staden	şehir		
stadt	sehir	staden	sehir		
stadt	şehir	staden	şehir		
wieder	yine	wieder	yine	ADV	ADV
wieder	gene	wieder	gene	ADV	ADV
wieder	yeniden	wieder	yeniden	ADV	ADV
schon	zaten	schon	zaten	ADV	ADV
schon	şimdiden	schon	şimdiden	ADV	ADV
gibt	veriyor	geben	ver	V;IND;SG;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
deutscher	almanlar	deutsch	al	ADJ	ADJ;NOM;PL;3
deutscher	almanları	deutsch	al	ADJ	ADJ;ACC;PL;3
siehe	gör	sehen	gör	V;IMP;SG;FIN	V;PFV;IMP;SG;2;POS;PRS
drei	üç	drei	üç	NUM	NUM
deutschen	almanlar	deutsch	al	ADJ	ADJ;NOM;PL;3
deutschen	almanları	deutsch	al	ADJ	ADJ;ACC;PL;3
alle	hepsi	alle	hepsi	PRO;NOM;INDF;PL	PRO;NOM;PL;3
bereits	zaten	bereits	zaten	ADV	ADV
bereits	şimdiden	bereits	şimdiden	ADV	ADV
anderen	diğer	ander	diğer	ADJ;NOM;PL	ADJ
ihr	sen	ihr	sen	PRO;NOM;MASC;SG	PRO;NOM;SG;2
aug	aug	augen	aug		
deutsche	almanlar	deutsch	al	ADJ;NOM;FEM;PL	ADJ;NOM;PL;3
band	band	binden	ban		
band	grup	binden	grup		
band	bando	binden	ban		
band	bant	binden	bant		
band	bant	binden	bant		
band	teyp	binden	teyp		
band	kaset	binden	kaset		
band	şerit	binden	şerit		
immer	hep	immer	hep	ADV	ADV
nov	kasım	nov	kasım		
ihn	onu	er	o	PRO;ACC;MASC;SG;3	PRO;ACC;SG;3
wikipedia	wikipedia	wikipedia	wikipe		
wikipedia	vikipedi	wikipedia	vikip		
jun	jun	jun	jun		
jun	joon	jun	joon		
kirche	kilise	kirche	kili		
selbst	bile	selbst	bile	ADV	ADV
andere	diğer	ander	diğer	ADJ;NOM;FEM;PL	ADJ
okt	ekim	okt	ekim		
feb	şubat	feb	şubat		
geschichte	hikâye	geschicht	hiku		
geschichte	öykü	geschicht	öykü		
geschichte	masal	geschicht	masal		
geschichte	tarihi	geschicht	tarih		
geschichte	geçmiş	geschicht	geç		
apr	apr	apr	apr		
steht	duruyor	stehen	dur	V;IND;SG;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
sep	sep	sepen	sep		
liste	listesi	lassen	liste	N;NOM;FEM;SG	N;NOM;SG;3
vier	dört	vier	dört	NUM	NUM
