und	og	und	og	CONJ	CONJ
von	frå	von	frå	ADP	ADP
mit	med	mit	med	ADP	ADP
für	for	für	for	ADP	ADP
wurde	var	werden	vere	V;IND;SG;3;PST;FIN;PASS	V;IND;PST;FIN
auch	sjølv	auch	sjølv	ADV	ADV
auch	òg	auch	òg	ADV	ADV
auch	også	auch	også	ADV	ADV
auch	óg	auch	òg	ADV	ADV
auch	også	auch	også	ADV	ADV
nicht	ikkje	nicht	ikkje	PART;NEG	PART;NEG
nach	etter	nach	etter	ADP	ADP
war	var	sein	vere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
aus	frå	aus	frå	ADP	ADP
aus	ut	aus	ut	ADP	ADP
aus	ute	aus	ute	ADP	ADP
bis	inntil	bis	inntil	ADP	ADP
sind	er	sein	vere	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN
durch	gjennom	durch	gjennom	ADP	ADP
durch	igjennom	durch	igjennom	ADP	ADP
dass	at	dass	at	CONJ	CONJ
über	om	über	om	ADP	ADP
über	via	über	via	ADP	ADP
über	over	über	over	ADP	ADP
über	over	über	over	ADP	ADP
aber	men	aber	men	CONJ	CONJ
wie	som	wie	som	ADP	ADP
nur	berre	nur	berre	ADV	ADV
nur	bare	nur	bare	ADV	ADV
nur	berre	nur	berre	ADV	ADV
nur	akkurat	nur	akkurat	ADV	ADV
nur	bare	nur	bare	ADV	ADV
nur	nettopp	nur	nettopp	ADV	ADV
noch	framleis	noch	framleis	ADV	ADV
noch	likevel	noch	likevel	ADV	ADV
noch	enda	noch	enda	ADV	ADV
noch	enno	noch	enno	ADV	ADV
noch	likevel	noch	likevel	ADV	ADV
noch	ennå	noch	ennå	ADV	ADV
unter	under	unter	under	ADP	ADP
hat	har	haben	ha	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
hat	hatt	haben	ha	V;IND;SG;3;PRS;FIN	V;V.PTCP
vor	før	vor	før	ADP	ADP
wurden	var	werden	vere	V;IND;PL;3;PST;FIN;PASS	V;IND;PST;FIN
hier	her	hier	her	ADV	ADV
diskussion	diskusjoner	diskussion	diskusjon	N	N;INDF;NEUT;SG
diskussion	diskusjon	diskussion	diskusjon	N	N;INDF;MASC;SG
diskussion	debatt	diskussion	debatt	N	N;INDF;MASC;SG
jahr	årsmodell	Jahr	årsmodell	N;NOM;NEUT;SG	N;INDF;MASC;SG
jahr	året	Jahr	år	N;NOM;NEUT;SG	N;DEF;NEUT;SG
jahr	år	Jahr	år	N;NOM;NEUT;SG	N;INDF;NEUT;SG
dann	deretter	dann	deretter	ADV	ADV
dann	så	dann	så	ADV	ADV
dann	da	dann	da	ADV	ADV
zwei	to	zwei	to	NUM	NUM;PL
jahre	årevis	jahren	årevis	ADV	ADV
sowie	og	sowie	og	CONJ	CONJ
hatte	hadde	haben	ha	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
hatte	hatt	haben	ha	V;IND;SG;3;PST;FIN	V;V.PTCP
