und	그리고	und	그리고	CONJ	CONJ
auch	심지어	auch	심지어	ADV	ADV
sie	당신은	sie	당신+은	PRO;NOM;FEM;SG;3	PRO
sie	당신	sie	당신	PRO;NOM;FEM;SG;3	PRO
sie	그녀는	sie	그녀+는	PRO;NOM;FEM;SG;3	PRO
sie	그들이	sie	그+들+이	PRO;NOM;FEM;SG;3	PRO
sie	그들은	sie	그+들+은	PRO;NOM;FEM;SG;3	PRO
aber	그런데	aber	그런데	CONJ	CONJ
aber	그러나	aber	그러나	CONJ	CONJ
aber	하지만	aber	하지만	CONJ	CONJ
nur	오직	nur	오직	ADV	ADV
nur	단지	nur	단지	ADV	ADV
nur	그냥	nur	그냥	ADV	ADV
noch	아직도	noch	아직도	ADV	ADV
noch	여전히	noch	여전+히	ADV	ADV
noch	아직	noch	아직	ADV	ADV
hier	여기에	hier	여기+에	ADV	ADV
diskussion	논의	diskussion	논의	N	N
diskussion	논의	diskussion	논의	N	N
diskussion	논쟁	diskussion	논쟁	N	N
sowie	그리고	sowie	그리고	CONJ	CONJ
stadt	타운	staden	타우+ㄴ		
stadt	시티	staden	시티		
wieder	다시	wieder	다시	ADV	ADV
wieder	또다시	wieder	또다시	ADV	ADV
wieder	다시	wieder	다시	ADV	ADV
wieder	뒤로	wieder	뒤+로	ADV	ADV
schon	이미	schon	이미	ADV	ADV
schon	벌써	schon	벌써	ADV	ADV
dort	거기에	dort	거기+에	ADV	ADV
seed	시드	seed	시드		
seed	씨앗	seed	씨앗		
bereits	이미	bereits	이미	ADV	ADV
bereits	벌써	bereits	벌써	ADV	ADV
anderen	다른	ander	다르+ㄴ	ADJ;NOM;PL	ADJ
sehr	아주	sehr	아주	ADV	ADV
sehr	매우	sehr	매우	ADV	ADV
ihr	당신은	ihr	당신+은	PRO;NOM;MASC;SG	PRO
ihr	당신	ihr	당신	PRO;NOM;MASC;SG	PRO
ihr	그녀의	ihr	그녀+의	PRO;NOM;MASC;SG	PRO
gemeinde	공동체	gemeinde	공동체	N;NOM;FEM;SG	N
ihm	그를	er	그+를	PRO;DAT;MASC;SG;3	PRO
ende	종료	ende	종료	N;ACC;NEUT;SG	N
