der	ott	der	ott	ADV	ADV
var	volt	være	van	V;IND;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
var	voltak	være	van	V;IND;PST;FIN;ACT	V;INDF;IND;PL;3;PST;FIN;ACT
blev	lettem	blive	lesz	V;IND;PST;FIN;ACT	V;INDF;IND;SG;1;PST;FIN;ACT
blev	lett	blive	lesz	V;IND;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
blev	vált	blive	válik	V;IND;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
blev	volt	blive	van	V;IND;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
blev	maradtam	blive	marad	V;IND;PST;FIN;ACT	V;INDF;IND;SG;1;PST;FIN;ACT
blev	maradtak	blive	marad	V;IND;PST;FIN;ACT	V;INDF;IND;PL;3;PST;FIN;ACT
blev	maradt	blive	marad	V;IND;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
har	van	have	van	V;IND;PRS;FIN;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
ikke	nem	ikke	nem	ADV	ADV
men	de	men	de	CONJ	CONJ
også	egyben	også	egyben	ADV	ADV
kan	tud	kunne	tud	V;IND;PRS;FIN;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
hvor	hol	hvor	hol	ADV	ADV
hvor	ahol	hvor	ahol	ADV	ADV
havde	volt	have	van	V;IND;PST;FIN;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
under	alább	under	alá	ADV	ADV
over	át	over	át	ADV	ADV
første	első	første	első	ADJ	ADJ;NOM;SG
henvisninger	hivatkozásokat	henvisning	hivatkozás	N;INDF;MASC+FEM;PL	N;ACC;PL
henvisninger	hivatkozások	henvisning	hivatkozás	N;INDF;MASC+FEM;PL	N;NOM;PL
mod	bátorság	mod	bátorság	N;INDF;NEUT;SG	N;NOM;SG
denne	ezt	denne	ez	PRO;MASC+FEM;SG	PRO;ACC;SG;3
denne	ez	denne	ez	PRO;MASC+FEM;SG	PRO;NOM;SG;3
del	rész	del	rész	N;INDF;MASC+FEM;SG	N;NOM;SG
del	része	del	rész	N;INDF;MASC+FEM;SG	N;NOM;SG
del	részesedése	del	részesedés	N;INDF;MASC+FEM;SG	N;NOM;SG
del	részesedés	del	részesedés	N;INDF;MASC+FEM;SG	N;NOM;SG
født	született	føde	születik	V;INDF;SG;PST;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
