категорія	categorie	категорія	categorie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
від	van	від	van	ADP;GEN	ADP
від	uit	від	uit	ADP;GEN	ADP
від	vanaf	від	vanaf	ADP;GEN	ADP
для	voor	для	voor	ADP;GEN	ADP
також	ook	також	ook	ADV	ADV
про	over	про	over	ADP;ACC	ADP
його	hem	він	hem	PRO;ACC;MASC;SG;3	PRO;ACC;3
населення	demografie	населення	demografie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
населення	bevolking	населення	bevolking	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
населення	populatie	населення	populatie	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
під	onder	під	onder	ADP;ACC	ADP
після	na	після	na	ADP;GEN	ADP
або	hetzij	або	hetzij	CONJ	CONJ
час	times	час	time	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
час	tijd	час	tijd	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
але	maar	але	maar	CONJ	CONJ
осіб	personen	особа	persoon	N;ANIM;ACC;FEM;PL	N;PL
міста	gril	місто	gril	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
село	selo	село	selo	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
село	dorpje	село	dorp	N;INAN;NOM;NEUT;SG	N;NEUT;SG
село	dorp	село	dorp	N;INAN;NOM;NEUT;SG	N;NEUT;SG
район	district	район	district	N;INAN;NOM;MASC;SG	N;NEUT;SG
через	via	через	via	ADP;ACC	ADP
села	sela	село	sela	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
так	ja	так	ja	INTJ	INTJ
так	ja	так	ja	INTJ	INTJ
тому	geleden	тому	geleden	ADV	ADV
тому	daarom	тому	daarom	ADV	ADV
рік	rick	рік	rick	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
рік	jaar	рік	jaar	N;INAN;NOM;MASC;SG	N;NEUT;SG
відстань	afstand	відстань	afstand	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
має	heeft	мати	hebben	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
область	oblast	область	oblast	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
область	gebied	область	gebied	N;INAN;NOM;FEM;SG	N;NEUT;SG
область	oppervlakte	область	oppervlakte	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
вони	ze	вони	ze	PRO;NOM;PL;3	PRO;3
