pour	untuk	pour	untuk	ADP	ADP
que	bahwa	que	bahwa	CONJ	CONJ
avec	dengan	avec	dengan	ADP	ADP
plus	lebih	plus	lebih	ADV	ADV
plus	lagi	plus	lagi	ADV	ADV
sont	adalah	être	adalah	V;IND;PL;3;PRS;FIN	V
avancement	kemajuan	avancement	kemajuan	N;MASC;SG	N;SG
avancement	perkembangan	avancement	perkembangan	N;MASC;SG	N;SG
avancement	progres	avancement	progres	N;MASC;SG	N;SG
comme	seperti	comme	seperti	ADP	ADP
cette	ini	ce	ini	DET;FEM;SG	DET
deux	dua	deux	dua	NUM	NUM
naissance	kelahiran	naissance	kelahiran	N;FEM;SG	N;SG
aussi	juga	aussi	juga	ADV	ADV
après	setelah	après	setelah	ADP	ADP
fait	dibuat	faire	dibuat	V;MASC;SG;PST;V.PTCP	V;SG;PASS
fait	dilakukan	faire	dilakukan	V;MASC;SG;PST;V.PTCP	V;SG;PASS
entre	antara	entre	antara	ADP	ADP
entre	diantara	entre	diantara	ADP	ADP
sous	dibawah	sous	dibawah	ADP	ADP;SG;PASS
nom	marga	nom	marga	N;MASC;SG	N;SG
nom	nama	nom	nama	N;MASC;SG	N;SG
lui	nya	lui	nya	PRO;SG;3	PRO
lieu	tempat	lieu	tempat	N;MASC;SG	N;SG
lieu	lokasi	lieu	lokasi	N;MASC;SG	N;SG
décès	kematian	décès	kematian	N;MASC;SG	N;SG
décès	kematian	décès	kematian	N;MASC;SG	N;SG
liens	link	lien	link	N;MASC;PL	N
commune	komune	commune	komune	N;FEM;SG	N
ville	kotamadya	ville	kotamadya	N;FEM;SG	N;SG
ville	kota	ville	kota	N;FEM;SG	N;SG
ville	kota	ville	kota	N;FEM;SG	N;SG
date	tanggal	date	tanggal	N;FEM;SG	N;SG;ACT
depuis	semenjak	depuis	semenjak	ADP	ADP
depuis	sejak	depuis	sejak	ADP	ADP
depuis	dari	depuis	dari	ADP	ADP
alors	kemudian	alors	kemudian	ADV	ADV
site	website	site	website	N;MASC;SG	N;SG
site	situs	site	situs	N;MASC;SG	N;SG
film	bioskop	film	bioskop	N;MASC;SG	N
film	film	film	film	N;MASC;SG	N;SG
film	film	film	film	N;MASC;SG	N;SG
voir	lihat	voir	lihat	V;NFIN	V;SG;ACT
voir	melihat	voir	menlihat	V;NFIN	V;SG;ACT
voir	lihat	voir	lihat	V;NFIN	V;SG;ACT
pays	negara	pays	negara	N;MASC;SG	N;SG
pays	negara	pays	negara	N;MASC;SG	N;SG
source	sumber	source	sumber	N;FEM;SG	N;SG
ils	mereka	il	mereka	PRO;MASC;PL;3	PRO;PL;3
grand	besar	grand	besar	ADJ;MASC;SG	ADJ;SG
grand	besar	grand	besar	ADJ;MASC;SG	ADJ;SG
grand	besar	grand	besar	ADJ;MASC;SG	ADJ;SG
grand	hebat	grand	hebat	ADJ;MASC;SG	ADJ;SG
grand	agung	grand	agung	ADJ;MASC;SG	ADJ;SG
tout	semuanya	tout	semua	PRO;MASC;SG	PRO
tout	segalanya	tout	segala	PRO;MASC;SG	PRO
groupe	band	groupe	band	N;MASC;SG	N
groupe	group	groupe	group	N;MASC;SG	N
groupe	grup	groupe	grup	N;MASC;SG	N;SG
groupe	kelompok	groupe	kelompok	N;MASC;SG	N;SG
également	juga	également	juga	ADV	ADV
titre	gelar	titre	gelar	N;MASC;SG	N;SG;ACT
titre	jabatan	titre	jabatan	N;MASC;SG	N;SG
titre	judul	titre	judul	N;MASC;SG	N;SG
monde	dunia	monde	dunia	N;MASC;SG	N;SG
contre	melawan	contre	menlawan	ADP	ADP;SG;ACT
contre	terhadap	contre	terhadap	ADP	ADP
liste	daftar	liste	daftar	N;FEM;SG	N;SG
liste	list	liste	list	N;FEM;SG	N
puis	lalu	puis	lalu	CONJ	CONJ;SG
puis	maka	puis	maka	CONJ	CONJ
équipe	skuad	équipe	skuad	N;FEM;SG	N;SG
équipe	squad	équipe	squad	N;FEM;SG	N
équipe	regu	équipe	regu	N;FEM;SG	N;SG
équipe	pasukan	équipe	pasukan	N;FEM;SG	N;SG
équipe	tim	équipe	tim	N;FEM;SG	N;SG
club	klub	club	klub	N;MASC;SG	N;SG
sud	selatan	sud	selatan	N;MASC;SG	N;SG
partie	partai	partie	partai	N;FEM;SG	N;SG
partie	pesta	partie	pesta	N;FEM;SG	N;SG
partie	pihak	partie	pihak	N;FEM;SG	N;SG
partie	bagian	partie	bagian	N;FEM;SG	N;SG
avant	sebelum	avant	sebelum	ADP	ADP
très	sangat	très	sangat	ADV	ADV
trois	tiga	trois	tiga	NUM	NUM
article	pasal	article	pasal	N;MASC;SG	N;SG
article	artikel	article	artikel	N;MASC;SG	N;SG
guerre	perang	guerre	perang	N;FEM;SG	N;SG
guerre	peperangan	guerre	peperangan	N;FEM;SG	N
sans	tanpa	sans	tanpa	ADP	ADP
saison	musim	saison	musim	N;FEM;SG	N;SG
saison	musimnya	saison	musim	N;FEM;SG	N;SG
fin	sirip	fin	sirip	N;FEM;SG	N;SG
fin	akhir	fin	akhir	N;FEM;SG	N;SG
année	tahun	année	tahun	N;FEM;SG	N;SG
temps	cuaca	temps	cuaca	N;MASC;SG	N;SG
temps	kali	temps	kali	N;MASC;SG	N;SG
temps	waktu	temps	waktu	N;MASC;SG	N;SG
temps	waktunya	temps	waktu	N;MASC;SG	N;SG
faire	melakukan	faire	menlakukan	V;NFIN	V;SG;ACT
faire	jadikan	faire	jadikan	V;NFIN	V;SG;ACT
faire	membuat	faire	menbuat	V;NFIN	V;SG;ACT
mars	maret	mars	maret	N;MASC;SG	N;SG
histoire	riwayat	histoire	riwayat	N;FEM;SG	N
histoire	sejarah	histoire	sejarah	N;FEM;SG	N;SG
série	deret	série	deret	N;FEM;SG	N;SG
série	seri	série	seri	N;FEM;SG	N;SG
série	serial	série	serial	N;FEM;SG	N
joueur	player	joueur	player	N;MASC;SG	N
joueur	pemain	joueur	penmain	N;MASC;SG	N;SG
joueur	pemutar	joueur	penputar	N;MASC;SG	N;SG
tour	tur	tour	tur	N;MASC;SG	N
tour	wisata	tour	wisata	N;MASC;SG	N;SG
tour	tower	tour	tower	N;MASC;SG	N
tour	menara	tour	menara	N;MASC;SG	N;SG
mort	meninggal	mourir	mentinggal	V;MASC;SG;PST;V.PTCP	V;SG;ACT
juin	juni	juin	juni	N;MASC;SG	N;SG
jpg	jpg	jpg	jpg	N;MASC;SG	N
pierre	batu	pierre	batu	N;FEM;SG	N;SG
région	daerah	région	daerah	N;FEM;SG	N;SG
région	wilayah	région	wilayah	N;FEM;SG	N;SG
